at,ptsMs,latencyMs,frameType
3637,519916,177,P
3675,519958,173,P
3717,520000,173,I
3757,520041,172,B
3798,520083,171,B
3843,520125,174,P
3886,520166,176,B
3926,520208,174,B
3963,520250,169,P
4006,520291,171,B
4053,520333,175,B
4093,520375,174,P
4133,520416,173,B
4174,520458,172,P
4213,520500,169,B
4399,520541,314,P
4441,520583,314,P
4485,520625,316,I
4526,520666,316,B
4574,520708,322,B
4612,520750,318,P
4654,520791,318,B
4694,520833,317,B
4733,520875,314,P
4782,520916,322,B
4815,520958,313,B
4861,521000,317,P
4901,521041,316,B
4942,521083,315,B
4990,521125,321,P
5029,521166,319,B
5077,521208,325,P
5115,521250,321,I
5157,521291,322,B
5196,521333,319,B
5246,521375,327,P
5286,521416,326,B
5326,521458,323,P
5365,521500,321,B
5406,521541,321,B
5448,521583,320,P
5487,521625,318,B
5534,521666,324,P
5573,521708,321,B
5613,521750,319,P
5655,521791,320,B
5700,521833,323,P
5742,521875,323,I
5782,521916,322,B
5830,521958,328,P
5870,522000,326,B
5906,522041,320,P
5949,522083,322,B
5990,522125,321,B
6038,522166,328,P
6077,522208,325,B
6118,522250,324,B
6157,522291,322,P
6197,522333,320,B
6241,522375,321,P
6283,522416,323,B
6321,522458,319,P
6366,522500,322,I
6414,522541,329,B
6454,522583,327,P
6494,522625,324,B
6530,522666,320,B
6574,522708,322,P
6621,522750,327,B
6655,522791,320,B
6699,522833,322,P
6741,522875,322,B
6781,522916,321,P
6827,522958,325,B
6867,523000,323,B
6910,523041,325,P
6949,523083,322,P
6990,523125,321,I
7038,523166,328,B
7072,523208,320,B
7114,523250,320,P
7157,523291,322,B
7206,523333,329,P
7246,523375,327,P
7281,523416,321,B
7325,523458,323,P
7364,523500,320,P
7413,523541,328,P
7453,523583,326,B
7488,523625,319,B
7523,523666,313,P
7565,523708,313,P
7607,523750,313,I
7649,523791,314,B
7693,523833,316,P
7732,523875,313,P
7776,523916,316,P
7821,523958,319,P
7862,524000,318,P
7902,524041,317,P
7940,524083,313,P
7990,524125,321,P
8028,524166,318,P
8068,524208,316,P
8105,524250,311,B
8149,524291,314,P
8198,524333,321,P
8238,524375,319,I
8278,524416,318,B
8318,524458,316,P
8357,524500,313,B
8405,524541,320,P
8446,524583,318,B
8485,524625,316,B
8526,524666,316,P
8565,524708,313,B
8611,524750,317,B
8651,524791,316,P
8689,524833,312,B
8733,524875,314,P
8774,524916,314,B
8816,524958,314,P
8856,525000,312,I
8900,525041,315,B
8942,525083,315,P
8982,525125,313,B
9030,525166,320,P
9064,525208,312,B
9106,525250,312,P
9149,525291,314,P
9190,525333,313,P
9237,525375,318,B
9278,525416,318,P
9318,525458,315,P
9357,525500,313,P
9398,525541,313,P
9446,525583,318,P
9486,525625,317,I
9525,525666,315,B
9565,525708,313,P
9613,525750,319,B
9647,525791,312,P
9694,525833,317,B
9730,525875,311,B
9781,525916,320,P
9822,525958,319,P
9860,526000,316,B
9899,526041,314,P
9939,526083,312,P
9984,526125,314,P
10030,526166,320,P
10066,526208,314,P
10107,526250,313,I
10149,526291,314,P
10198,526333,321,B
10234,526375,315,P
10278,526416,318,B
10318,526458,316,P
10357,526500,313,B
10405,526541,320,P
10446,526583,318,B
10485,526625,316,P
10526,526666,316,B
10565,526708,313,P
10609,526750,315,B
10648,526791,313,P
10693,526833,316,P
10732,526875,313,I
10773,526916,313,B
10822,526958,320,B
10861,527000,317,P
10902,527041,317,B
10942,527083,315,P
10990,527125,321,B
11029,527166,319,P
11070,527208,318,B
11110,527250,316,P
11149,527291,314,B
11190,527333,313,B
11232,527375,313,B
11273,527416,313,P
11318,527458,315,P
11357,527500,313,I
11406,527541,321,B
11445,527583,318,B
11486,527625,317,B
11526,527666,316,P
11574,527708,322,B
11605,527750,311,B
11654,527791,319,B
11693,527833,316,P
11733,527875,314,B
11777,527916,317,B
11816,527958,314,B
11858,528000,314,P
11901,528041,316,B
11941,528083,314,P
11990,528125,321,I
12030,528166,320,B
12070,528208,318,B
12110,528250,316,P
12149,528291,314,B
12198,528333,321,P
12238,528375,319,B
12278,528416,318,B
12317,528458,315,P
12357,528500,313,B
12402,528541,317,P
12442,528583,315,B
12484,528625,315,B
12526,528666,316,P
12565,528708,313,P
12608,528750,314,I
12649,528791,314,B
12694,528833,317,P
12734,528875,315,B
12774,528916,314,P
12822,528958,320,B
12861,529000,317,P
12902,529041,317,B
12941,529083,314,P
12987,529125,318,B
13027,529166,317,B
13065,529208,313,B
13108,529250,314,P
13141,529291,306,B
13185,529333,308,P
13230,529375,311,I
13266,529416,306,B
13309,529458,307,P
13349,529500,305,B
13398,529541,313,P
13437,529583,310,B
13477,529625,308,P
13517,529666,307,B
13564,529708,312,P
13603,529750,309,B
13643,529791,308,B
13685,529833,308,B
13731,529875,312,P
13774,529916,313,B
13818,529958,316,P
13860,530000,316,I
13899,530041,314,B
13942,530083,315,P
13990,530125,321,B
14030,530166,320,P
14070,530208,318,B
14109,530250,315,B
14150,530291,315,B
14197,530333,321,P
14237,530375,318,B
14277,530416,317,B
14316,530458,314,B
14362,530500,318,P
14399,530541,314,B
14445,530583,318,P
14486,530625,317,I
14525,530666,315,B
14573,530708,321,P
14614,530750,320,B
14654,530791,319,P
14694,530833,317,B
14734,530875,315,B
14782,530916,322,B
14822,530958,320,P
14862,531000,318,B
14902,531041,317,B
14941,531083,314,P
14984,531125,315,B
15028,531166,318,B
15070,531208,318,P
15108,531250,314,I
15157,531291,322,B
15198,531333,321,B
15238,531375,319,P
15277,531416,317,B
15315,531458,313,B
15358,531500,313,P
15406,531541,321,B
15445,531583,318,P
15486,531625,317,B
15526,531666,316,P
15565,531708,314,B
15614,531750,320,B
15652,531791,317,B
15692,531833,315,P
15733,531875,314,I
15777,531916,317,B
15822,531958,320,B
15862,532000,318,P
15900,532041,315,B
15942,532083,315,P
15990,532125,321,B
16023,532166,313,B
16069,532208,317,B
16109,532250,315,P
16152,532291,317,B
16191,532333,314,B
16236,532375,317,P
16276,532416,316,B
16317,532458,315,P
16361,532500,317,I
16405,532541,320,B
16446,532583,319,P
16485,532625,316,B
16526,532666,316,B
16573,532708,321,P
16614,532750,320,B
16653,532791,318,P
16694,532833,317,B
16733,532875,314,P
16777,532916,317,B
16816,532958,314,P
16857,533000,313,B
16925,533041,340,P
16967,533083,340,P
17010,533125,341,I
17053,533166,343,B
17091,533208,339,P
17137,533250,343,B
17177,533291,342,P
17217,533333,340,B
17262,533375,343,P
17301,533416,341,B
17343,533458,341,P
17389,533500,345,B
17430,533541,345,P
17470,533583,343,B
17508,533625,340,P
17554,533666,344,B
17596,533708,344,P
17638,533750,344,I
17678,533791,343,B
17718,533833,341,P
17762,533875,343,B
17801,533916,341,P
17843,533958,341,B
17885,534000,341,P
17930,534041,345,B
17969,534083,342,B
18008,534125,339,B
18053,534166,343,P
18093,534208,341,B
18137,534250,343,B
18181,534291,346,B
18218,534333,341,P
18261,534375,342,I
18300,534416,340,B
18342,534458,340,P
18385,534500,341,B
18429,534541,344,P
18470,534583,343,B
18510,534625,341,P
18555,534666,345,B
18594,534708,343,P
18637,534750,343,B
18678,534791,343,B
18717,534833,340,B
18764,534875,345,P
18835,534916,375,B
18877,534958,375,P
18925,535000,382,I
18966,535041,381,B
19003,535083,376,P
19044,535125,375,B
19093,535166,383,P
19133,535208,381,B
19174,535250,380,P
19214,535291,379,B
19254,535333,377,P
19302,535375,383,B
19340,535416,380,B
19377,535458,375,B
19422,535500,378,P
19462,535541,377,B
19502,535583,375,P
19550,535625,381,I
19589,535666,379,B
19629,535708,377,P
19668,535750,375,B
19718,535791,383,B
19757,535833,380,B
19793,535875,374,P
19837,535916,377,B
19881,535958,379,P
19926,536000,382,B
19966,536041,381,B
20002,536083,375,B
20045,536125,376,P
20094,536166,384,B
20131,536208,379,P
20168,536250,375,I
20214,536291,379,B
20253,536333,376,P
20299,536375,380,B
20342,536416,382,B
20381,536458,379,B
20420,536500,376,P
20461,536541,377,B
20506,536583,379,P
20550,536625,381,B
20590,536666,380,P
20628,536708,376,B
20669,536750,375,B
20710,536791,375,B
20758,536833,381,P
20793,536875,374,I
20837,536916,377,B
20881,536958,379,P
20925,537000,381,B
20966,537041,381,B
21006,537083,379,B
21043,537125,374,P
21085,537166,375,B
21129,537208,377,P
21173,537250,380,B
21214,537291,379,B
21252,537333,375,B
21294,537375,375,P
21335,537416,375,B
21382,537458,380,P
21422,537500,378,I
21461,537541,376,B
21509,537583,382,P
21549,537625,380,B
21590,537666,380,B
21626,537708,374,B
21670,537750,376,P
21717,537791,382,B
21756,537833,379,B
21793,537875,374,B
21838,537916,378,P
21878,537958,376,B
21918,538000,374,P
21948,538041,363,B
21992,538083,365,P
22030,538125,361,I
22076,538166,366,B
22117,538208,366,B
22157,538250,363,B
22206,538291,371,P
22245,538333,368,B
22286,538375,367,B
22325,538416,365,B
22366,538458,364,P
22414,538500,370,B
22454,538541,369,B
22491,538583,364,B
22533,538625,364,P
22601,538666,391,B
22646,538708,394,P
22685,538750,391,I
22733,538791,399,B
22774,538833,397,B
22814,538875,395,B
22853,538916,393,P
22902,538958,400,B
22942,539000,398,P
22981,539041,396,B
23018,539083,391,P
23061,539125,392,B
23102,539166,392,B
23149,539208,397,B
23190,539250,396,P
23230,539291,395,B
23269,539333,392,P
23312,539375,393,I
23351,539416,392,B
23398,539458,396,B
23438,539500,394,B
23478,539541,393,P
23526,539583,400,B
23566,539625,397,B
23605,539666,395,B
23645,539708,393,P
23685,539750,391,B
23728,539791,393,P
23774,539833,397,B
23814,539875,395,B
23853,539916,393,B
23895,539958,394,P
23942,540000,398,I
23980,540041,395,B
24021,540083,394,B
24062,540125,393,B
24102,540166,392,P
24149,540208,397,B
24190,540250,396,P
24230,540291,395,B
24269,540333,392,B
24316,540375,397,B
24353,540416,393,P
24398,540458,396,B
24438,540500,394,B
24477,540541,392,B
24526,540583,399,P
24561,540625,392,I
24601,540666,391,B
24646,540708,394,B
24686,540750,392,B
24733,540791,398,P
24774,540833,397,B
24814,540875,395,P
24853,540916,393,B
24893,540958,391,B
24941,541000,397,B
24979,541041,394,P
25021,541083,394,B
25061,541125,392,B
25106,541166,396,B
25144,541208,392,P
25184,541250,391,I
25230,541291,395,B
25269,541333,393,B
25318,541375,399,B
25358,541416,398,P
25398,541458,396,B
25438,541500,394,B
25478,541541,393,B
25526,541583,399,P
25565,541625,396,B
25603,541666,393,B
25645,541708,393,B
25693,541750,400,P
25733,541791,399,B
25769,541833,392,P
25812,541875,393,I
25850,541916,390,B
25901,541958,400,P
25942,542000,398,B
25982,542041,397,P
26022,542083,395,B
26062,542125,393,B
26110,542166,400,B
26147,542208,396,P
26185,542250,391,B
26230,542291,395,B
26270,542333,393,B
26309,542375,390,P
26353,542416,393,B
26398,542458,396,P
26438,542500,394,I
26477,542541,393,B
26519,542583,392,B
26565,542625,397,B
26606,542666,396,P
26645,542708,393,B
26686,542750,392,B
26732,542791,397,B
26768,542833,392,P
26814,542875,395,B
26854,542916,394,B
26902,542958,400,B
26939,543000,395,P
26978,543041,394,B
27018,543083,391,P
27062,543125,393,I
27102,543166,392,B
27149,543208,397,B
27185,543250,391,B
27230,543291,395,P
27270,543333,393,B
27318,543375,399,P
27357,543416,397,B
27393,543458,391,B
27438,543500,394,B
27478,543541,393,P
27525,543583,398,B
27566,543625,397,B
27601,543666,392,B
27646,543708,394,P
27685,543750,391,I
27727,543791,393,B
27774,543833,397,B
27812,543875,393,B
27854,543916,394,P
27896,543958,394,B
27942,544000,398,P
27979,544041,395,B
28022,544083,395,B
28061,544125,392,B
28103,544166,393,P
28150,544208,398,B
28190,544250,396,P
28229,544291,395,B
28268,544333,391,P
28318,544375,399,I
28353,544416,393,B
28398,544458,396,B
28438,544500,394,B
28478,544541,393,P
28526,544583,399,B
28566,544625,397,B
28606,544666,396,B
28645,544708,393,P
28691,544750,398,B
28728,544791,393,B
28774,544833,397,B
28810,544875,391,P
28853,544916,394,B
28901,544958,400,P
28936,545000,393,I
28979,545041,395,B
29022,545083,395,P
29062,545125,393,B
29110,545166,400,B
29150,545208,398,B
29190,545250,396,P
29230,545291,395,B
29267,545333,390,B
29316,545375,397,B
29353,545416,393,P
29398,545458,396,B
29438,545500,394,B
29478,545541,393,B
29517,545583,390,P
29564,545625,395,I
29605,545666,395,B
29646,545708,394,B
29685,545750,391,B
29734,545791,399,P
29773,545833,397,B
29813,545875,395,B
29854,545916,394,B
29893,545958,391,P
29942,546000,398,B
29979,546041,394,B
30021,546083,394,B
30061,546125,392,P
30107,546166,397,B
30146,546208,394,P
30184,546250,390,I
30229,546291,394,B
30268,546333,391,B
30316,546375,398,B
30356,546416,396,P
30398,546458,396,B
30438,546500,394,B
30478,546541,393,B
30525,546583,398,P
30565,546625,397,B
30602,546666,392,P
30646,546708,394,B
30686,546750,392,B
30734,546791,399,B
30773,546833,396,P
30814,546875,395,I
30854,546916,394,B
30894,546958,392,B
30942,547000,398,B
30982,547041,397,P
31019,547083,392,B
31061,547125,392,B
31105,547166,396,B
31143,547208,391,P
31189,547250,396,B
31229,547291,394,P
31269,547333,392,B
31318,547375,399,P
31354,547416,394,B
31392,547458,390,P
31438,547500,395,I
31477,547541,392,B
31523,547583,396,P
31566,547625,397,B
31606,547666,396,B
31646,547708,394,P
31685,547750,391,B
31732,547791,397,B
31768,547833,391,B
31813,547875,395,P
31854,547916,394,B
31893,547958,392,B
31942,548000,398,B
31981,548041,396,P
32018,548083,392,P
32061,548125,393,I
32105,548166,395,B
32144,548208,392,B
32185,548250,391,B
32230,548291,395,P
32269,548333,392,B
32318,548375,399,P
32357,548416,397,B
32393,548458,391,B
32437,548500,393,P
32478,548541,393,B
32526,548583,399,B
32565,548625,397,B
32602,548666,392,P
32646,548708,394,P
32685,548750,391,I
32734,548791,399,B
32767,548833,391,B
32813,548875,395,B
32854,548916,394,P
32902,548958,400,B
32942,549000,398,B
32982,549041,397,B
33018,549083,391,P
33062,549125,393,B
33104,549166,394,B
33150,549208,398,B
33189,549250,395,P
33228,549291,393,B
33269,549333,392,P
33316,549375,398,I
33352,549416,392,B
33394,549458,392,B
33437,549500,394,B
33477,549541,392,P
33518,549583,391,B
33566,549625,397,B
33605,549666,396,B
33646,549708,394,P
33686,549750,392,B
33734,549791,399,B
33770,549833,393,B
33814,549875,395,P
33908,549916,448,B
33958,549958,456,P
33997,550000,453,I
34038,550041,453,B
34078,550083,451,P
34118,550125,449,B
34163,550166,453,B
34203,550208,451,B
34246,550250,452,P
34286,550291,451,B
34325,550333,448,P
34370,550375,451,B
34414,550416,454,B
34452,550458,450,B
34494,550500,450,P
34592,550541,507,B
34633,550583,507,P
34678,550625,509,I
34717,550666,508,B
34765,550708,514,B
34801,550750,507,B
34843,550791,508,P
34884,550833,508,B
34934,550875,515,B
34971,550916,511,B
35014,550958,512,P
35052,551000,508,B
35094,551041,509,B
35134,551083,507,B
35182,551125,513,P
35300,551166,590,B
35350,551208,598,P
35388,551250,594,I
35430,551291,595,B
35470,551333,593,P
35510,551375,591,B
35552,551416,592,B
35595,551458,593,B
35633,551500,589,P
35677,551541,593,B
35717,551583,590,B
35763,551625,594,B
35806,551666,596,P
35846,551708,594,B
35886,551750,592,P
37110,551791,1775,B
37158,551833,1782,P
37159,552500,1115,I
37186,552541,1101,B
37230,552583,1103,P
37269,552625,1100,B
37318,552666,1108,B
37358,552708,1106,B
37395,552750,1101,P
37438,552791,1103,B
37481,552833,1104,P
37526,552875,1107,B
37566,552916,1106,B
37606,552958,1104,B
37646,553000,1102,P
38259,553041,1674,B
38310,553083,1683,P
38348,553125,1679,I
38390,553166,1680,B
38429,553208,1678,B
38470,553250,1676,B
38517,553291,1683,P
38558,553333,1681,B
38598,553375,1679,P
38638,553416,1678,B
38678,553458,1676,B
38726,553500,1682,B
38765,553541,1681,P
38802,553583,1676,B
38846,553625,1677,B
39662,553666,2452,B
39709,553708,2458,P
39710,555625,541,I
39757,555666,548,B
39793,555708,542,B
39838,555750,544,B
39877,555791,542,P
39924,555833,547,B
39965,555875,547,B
40006,555916,546,B
40534,555958,1032,P
40579,556000,1035,B
40622,556041,1037,B
40622,556125,953,P
40628,556250,834,I
40698,556291,863,B
40741,556333,864,P
40783,556375,864,B
40830,556416,870,B
40868,556458,866,B
40910,556500,866,P
40949,556541,864,B
40995,556583,869,B
41220,556625,1051,B
41268,556666,1058,P
41268,556875,849,I
41317,556916,857,B
41358,556958,856,B
41398,557000,854,B
41435,557041,850,P
41478,557083,851,B
41521,557125,853,P
41565,557166,856,B
41606,557208,854,B
41806,557250,1012,B
41854,557291,1019,P
41854,557500,810,I
41906,557541,821,B
41949,557583,822,P
41998,557625,829,B
42038,557666,828,B
42077,557708,825,B
42118,557750,824,P
42158,557791,823,B
42206,557833,829,P
42242,557875,823,B
42282,557916,823,B
42496,557958,994,B
42541,558000,998,P
42542,558125,873,I
42594,558166,884,B
42638,558208,886,P
42677,558250,883,B
42726,558291,891,B
42766,558333,889,P
43060,558375,1141,B
43109,558416,1149,P
43109,558750,816,I
43157,558791,823,B
43197,558833,821,B
43237,558875,819,B
43535,558916,1075,P
43535,559083,908,P
43569,559375,650,I
43614,559416,654,B
43654,559458,652,B
43694,559500,650,B
43742,559541,657,P
43781,559583,654,B
43822,559625,653,B
43862,559666,652,B
43910,559708,658,P
43950,559750,656,B
43989,559791,654,B
44207,559833,830,B
44253,559875,835,P
44254,560000,710,I
44302,560041,717,B
44342,560083,715,B
44382,560125,713,B
44422,560166,712,P
44468,560208,716,B
44505,560250,711,B
44549,560291,714,B
44588,560333,712,P
44809,560416,849,B
44809,560500,765,P
44843,560625,674,I
44886,560666,676,B
44926,560708,674,B
44974,560750,680,B
45014,560791,680,P
45053,560833,677,B
45101,560875,683,B
45137,560916,678,B
45182,560958,680,P
45222,561000,678,B
45261,561041,677,B
45495,561083,868,B
45542,561125,873,P
45542,561250,749,I
45590,561291,755,B
45630,561333,753,B
45670,561375,751,B
45709,561416,749,P
45756,561458,754,B
45797,561500,753,B
45837,561541,753,B
46045,561583,918,P
46045,561750,751,P
46078,561875,659,I
46125,561916,666,B
46164,561958,662,B
46206,562000,662,B
46246,562041,661,P
46294,562083,667,B
46334,562125,665,B
46374,562166,664,B
46413,562208,661,P
46682,562291,847,B
46682,562375,763,P
46700,562500,656,I
46749,562541,665,B
46783,562583,656,B
46830,562625,661,B
46868,562666,658,P
46910,562708,658,B
46955,562750,661,B
46995,562791,660,B
47038,562833,661,P
47078,562875,659,B
47125,562916,666,B
47335,562958,833,B
47382,563000,838,P
47382,563125,713,I
47429,563166,719,B
47470,563208,718,B
47509,563250,715,B
47549,563291,714,P
47592,563333,715,B
47638,563375,719,P
47678,563416,718,B
47716,563458,714,B
47765,563500,722,B
47803,563541,718,P
47846,563583,719,B
47886,563625,717,B
47957,563666,747,B
48004,563708,752,P
48046,563750,752,I
48086,563791,752,B
48126,563833,750,B
48173,563875,755,B
48208,563916,749,P
48254,563958,752,B
48294,564000,750,P
48334,564041,749,B
48374,564083,747,B
48420,564125,751,B
48462,564166,752,P
48502,564208,750,B
48541,564250,747,B
48609,564291,774,B
48654,564333,778,P
48694,564375,775,I
48734,564416,774,B
48782,564458,781,B
48822,564500,778,B
48861,564541,776,P
48902,564583,776,B
48950,564625,781,B
48989,564666,779,B
49030,564708,778,P
49069,564750,776,B
49118,564791,783,B
49158,564833,782,B
49754,564875,1335,P
49754,564958,1252,P
49804,565625,635,I
49852,565666,643,B
49894,565708,642,B
49929,565750,636,B
49974,565791,639,P
50014,565833,637,B
50062,565875,643,B
50102,565916,642,B
50141,565958,639,P
50181,566000,637,B
50860,566041,1275,P
50908,566083,1281,B
50949,566125,1280,P
50949,566208,1198,P
50954,566875,536,I
51236,566916,776,B
51284,566958,782,P
51326,567000,782,B
51366,567041,781,P
51491,567083,864,P
51534,567125,866,P
51582,567166,873,P
51622,567208,870,P
51661,567250,868,P
52140,567291,1305,P
52190,567333,1313,P
52190,567500,1146,I
52238,567541,1154,B
52278,567583,1151,P
53173,567625,2004,P
53220,567666,2010,P
53220,568125,1551,I
53324,568166,1614,P
53324,568750,1031,I
53399,568791,1064,P
53446,568833,1069,B
53486,568875,1067,B
54456,568916,1996,B
54502,568958,2000,P
54502,569375,1584,I
54503,570000,959,I
54550,570041,965,B
54586,570083,959,B
55156,570125,1488,B
55206,570166,1496,P
55206,570333,1330,P
55284,570625,1115,I
55334,570666,1124,P
55374,570708,1122,B
56344,570750,2050,B
56390,570791,2056,P
56390,571250,1597,I
56391,571875,972,I
56465,571916,1006,B
56510,571958,1008,B
56549,572000,1005,B
56597,572041,1012,P
56631,572083,1004,B
56678,572125,1009,B
57166,572166,1457,P
57166,572333,1290,P
57712,572500,1668,I
57757,572541,1673,B
57798,572583,1671,P
58224,573125,1556,I
58224,573250,1431,P
58378,573750,1084,I
58422,573791,1087,B
58469,573833,1093,B
58505,573875,1087,P
58550,573916,1090,B
58589,573958,1087,B
59743,574000,2199,B
59789,574041,2205,P
59790,574375,1871,I
59839,574416,1880,P
59839,575625,671,I
59966,575666,756,B
60014,575708,762,B
60054,575750,760,B
60094,575791,759,P
60133,575833,756,B
60182,575875,763,B
60222,575916,762,B
60261,575958,759,P
60302,576000,758,B
60341,576041,757,B
60387,576083,760,P
60430,576125,761,B
61394,576166,1684,P
61438,576208,1686,P
61438,576875,1019,I
61486,576916,1026,P
61624,576958,1122,B
61670,577000,1126,P
61709,577041,1125,P
61757,577083,1131,B
62552,577125,1883,B
62597,577166,1888,P
62597,578125,929,I
62646,578166,936,B
62686,578208,934,B
62726,578250,932,B
63286,578291,1451,P
63330,578333,1453,P
63374,578375,1456,B
63414,578416,1454,P
63419,578750,1126,I
63461,578791,1127,B
63503,578833,1126,B
63541,578875,1123,B
63583,578916,1123,P
63630,578958,1129,B
63670,579000,1126,B
63710,579041,1126,B
64639,579083,2012,P
64639,579208,1887,P
64687,580000,1143,I
64734,580041,1150,B
64774,580083,1148,B
64814,580125,1145,B
64862,580166,1153,P
64940,580208,1188,B
64982,580250,1188,B
65030,580291,1196,B
65070,580333,1193,P
65442,580375,1524,B
65486,580416,1526,B
65486,580500,1442,P
65598,580625,1430,I
65646,580666,1436,B
65685,580708,1434,B
69623,580750,5330,B
69668,580791,5334,P
69668,581875,4250,I
71745,582041,6161,P
71745,584375,3827,I
71896,586875,1477,I
71941,586916,1481,B
71982,586958,1480,B
72196,587000,1653,B
72244,587041,1659,P
72285,587083,1659,B
72326,587125,1658,B
72445,587166,1736,B
72493,587208,1742,P
72534,587250,1740,B
72574,587291,1740,B
74108,587333,3231,B
74157,587375,3239,P
74158,588750,1864,I
78594,588791,6260,B
78638,588833,6261,P
78639,590625,4471,I
79774,593125,3106,I
79774,593291,2940,P
79924,595625,756,I
79972,595666,763,P
80014,595708,763,B
80054,595750,760,B
80094,595791,760,B
80250,595833,873,P
80294,595875,875,P
80341,595916,881,B
80382,595958,880,B
80980,596000,1437,B
81028,596041,1443,P
81028,596875,609,I
81078,596916,618,P
81255,596958,754,B
81302,597000,758,P
81342,597041,758,B
81381,597083,755,P
81427,597125,759,B
81686,597166,977,B
81734,597208,983,P
81771,597250,978,P
82539,597333,1663,B
82539,597416,1580,P
82694,598125,1025,I
82741,598166,1032,P
82782,598208,1030,B
82822,598250,1029,B
83365,598291,1531,B
83413,598333,1536,P
83413,598750,1119,I
83462,598791,1127,B
83502,598833,1125,B
84524,598875,2105,B
84573,598916,2114,P
84574,599083,1947,P
84574,600000,1030,I
84679,600041,1095,B
84726,600083,1100,B
84766,600125,1097,B
84806,600166,1096,P
85352,600208,1601,B
85352,600291,1518,P
85403,600625,1234,I
85446,600666,1236,B
85494,600708,1242,B
86406,600750,2113,B
