at,payloadSizeBytes,frameType
14539,688,B
14590,1841,P
14621,512,B
14859,23884,I
14889,3373,P
14898,696,B
14903,481,B
14910,465,B
14956,5124,P
14966,842,B
14975,679,B
14996,414,B
15056,2911,P
15083,842,B
15121,448,B
15183,2930,P
15232,3827,P
15269,3299,P
15480,24012,I
15508,3182,P
15515,532,B
15526,1029,B
15558,3490,P
15591,3545,P
15604,1204,B
15626,2419,P
15638,1096,B
15676,2128,P
15710,1100,B
15761,2313,P
15795,1453,B
15870,5210,P
15885,1774,B
16080,20622,I
16115,3680,P
16160,5387,P
16208,5458,P
16226,1770,B
16240,1280,B
16280,4582,P
16302,2339,B
16315,1293,B
16330,1552,B
16356,2825,P
16396,3562,P
16430,2707,P
16452,777,B
16495,606,P
16646,13565,I
16679,3664,P
16686,425,B
16713,3049,P
16751,4200,P
16759,542,B
16817,3768,P
16855,3570,P
16898,3716,P
16912,553,B
17019,3948,P
17025,697,B
17037,474,B
17078,294,B
17127,1194,P
17360,24085,I
17382,2510,P
17389,498,B
17395,349,B
17400,321,B
17442,4709,P
17450,649,B
17457,369,B
17521,3356,P
17571,4861,P
17584,1081,B
17623,709,B
17661,436,B
17735,4218,P
17743,613,B
17983,24007,I
18006,2475,P
18014,560,B
18019,363,B
18024,319,B
18059,3734,P
18077,1950,P
18093,1637,P
18126,1207,P
18167,1132,P
18206,999,P
18270,3432,P
18288,600,B
18328,363,B
18367,541,P
18476,8194,I
18635,18145,P
18640,180,B
18646,156,B
18651,157,B
18675,1924,P
18686,755,B
18707,620,B
18747,556,B
18818,3377,P
18836,929,B
18875,726,B
18914,608,B
18975,2320,P
18999,695,B
19255,21208,I
19270,1302,P
19281,738,B
19290,607,B
19298,546,B
19337,3435,P
19349,794,B
19359,635,B
19372,533,B
19465,5603,P
19478,943,B
19499,747,B
19541,701,B
19623,4635,P
19634,710,B
19891,22301,I
19911,1774,P
19924,937,B
19934,683,B
19943,682,B
19984,3706,P
19997,916,B
20007,797,B
20017,633,B
20074,4054,P
20089,1119,B
20124,880,B
20164,654,B
20244,4412,P
20255,680,B
20521,22740,I
20549,2560,P
20562,995,B
20573,742,B
20582,683,B
20635,4683,P
20648,1078,B
20659,815,B
20669,682,B
20715,4221,P
20729,1059,B
20751,760,B
20791,672,B
20869,4570,P
20878,667,B
21119,20380,I
21149,2675,P
21162,902,B
21172,670,B
21182,654,B
21221,3577,P
21234,944,B
21244,705,B
21253,614,B
21331,4694,P
21344,930,B
21375,840,B
21416,638,B
21490,3822,P
21501,686,B
21765,22236,I
21801,3235,P
21814,883,B
21822,671,B
21833,690,B
21875,3770,P
21890,1082,B
21902,822,B
21911,701,B
21958,4374,P
21973,1075,B
22001,886,B
22041,668,B
22116,3981,P
22125,713,B
22394,22639,I
22422,2401,P
22433,856,B
22445,768,B
22453,601,B
22502,4548,P
22516,992,B
22528,825,B
22540,747,B
22594,5108,P
22610,1090,B
22625,885,B
22667,740,B
22739,3591,P
22748,833,B
23017,22458,I
23037,1817,P
23050,889,B
23060,680,B
23069,639,B
23110,3730,P
23123,981,B
23138,802,B
23145,635,B
23205,4651,P
23219,1047,B
23246,843,B
23290,680,B
23364,3630,P
23375,760,B
23648,22783,I
23669,1969,P
23683,1017,B
23692,688,B
23702,655,B
23738,3193,P
23751,978,B
23762,769,B
23773,668,B
23834,4815,P
23846,991,B
23876,864,B
23915,656,B
23985,3371,P
23999,814,B
24266,22549,I
24302,3276,P
24315,972,B
24325,718,B
24335,666,B
24382,4225,P
24396,1141,B
24409,883,B
24420,802,B
24473,4632,P
24487,1180,B
24499,869,B
24542,739,B
24620,4271,P
24629,814,B
24895,22685,I
24926,2807,P
24939,974,B
24951,749,B
24960,655,B
25012,4793,P
25026,980,B
25038,866,B
25048,719,B
25102,4779,P
25115,1113,B
25127,807,B
25167,793,B
25244,4163,P
25254,795,B
25521,22812,I
25556,3159,P
25567,885,B
25579,771,B
25589,653,B
25644,5159,P
25657,1024,B
25668,854,B
25680,696,B
25725,4273,P
25741,1075,B
25752,864,B
25789,722,B
25864,3758,P
25878,828,B
26147,23021,I
26168,1693,P
26181,975,B
26190,652,B
26199,704,B
26236,3297,P
26249,918,B
26258,763,B
26270,731,B
26334,4810,P
26347,1003,B
26374,891,B
26416,658,B
26488,3648,P
26500,767,B
26776,23337,I
26796,1852,P
26811,1064,B
26821,757,B
26830,685,B
26871,3691,P
26885,1055,B
26896,839,B
26908,741,B
26970,5780,P
26988,1415,B
27000,918,B
27042,796,B
27116,4304,P
27127,841,B
27395,23059,I
27433,3358,P
27447,1162,B
27458,770,B
27469,692,B
27524,5187,P
27538,1025,B
27549,767,B
27560,674,B
27624,5876,P
27638,1110,B
27648,765,B
27665,686,B
27740,3775,P
27750,743,B
28021,22892,I
28051,2511,P
28060,672,B
28104,4011,P
28115,745,B
28164,4555,P
28174,667,B
28223,4532,P
28234,688,B
28282,4379,P
28293,659,B
28339,4163,P
28348,676,B
28398,4451,P
28409,735,B
28639,21845,I
28664,2039,P
28672,543,B
28702,2694,P
28771,6306,P
28785,1063,B
28798,805,B
28808,782,B
28868,5474,P
28879,794,B
28888,754,B
28900,763,B
28934,2583,P
28958,870,B
29002,923,B
29269,22526,I
29306,3448,P
29317,731,B
29326,671,B
29337,670,B
29385,4466,P
29399,966,B
29409,808,B
29421,744,B
29466,4064,P
29481,1162,B
29500,790,B
29540,676,B
29606,3030,P
29625,823,B
29906,23838,I
29929,1949,P
29942,957,B
29951,662,B
29961,689,B
30001,3618,P
30015,1008,B
30025,860,B
30037,729,B
30078,3750,P
30093,1070,B
30124,812,B
30166,769,B
30230,3013,P
30250,719,B
30525,23297,I
30546,1701,P
30557,842,B
30567,644,B
30576,647,B
30620,3992,P
30632,931,B
30644,782,B
30654,652,B
30699,3878,P
30712,1064,B
30750,824,B
30789,702,B
30856,2950,P
30877,818,B
31143,22593,I
31166,2045,P
31179,914,B
31189,688,B
31199,681,B
31242,3846,P
31256,1050,B
31268,819,B
31277,655,B
31332,4585,P
31346,1027,B
31375,824,B
31416,710,B
31481,2960,P
31501,821,B
31774,22941,I
31798,2070,P
31809,865,B
31818,678,B
31829,636,B
31872,3981,P
31886,1044,B
31897,769,B
31907,708,B
31952,4021,P
31965,1074,B
32000,862,B
32041,694,B
32106,3061,P
32124,761,B
32394,22516,I
32414,1732,P
32427,839,B
32434,565,B
32444,594,B
32489,4085,P
32501,940,B
32513,769,B
32523,589,B
32578,4302,P
32593,1086,B
32627,860,B
32668,765,B
32731,3088,P
32752,791,B
33023,22792,I
33045,1946,P
33056,851,B
33066,636,B
33075,650,B
33123,4131,P
33134,931,B
33145,726,B
33155,548,B
33198,3935,P
33214,1144,B
33252,844,B
33291,650,B
33358,3022,P
33377,785,B
33658,22586,I
33691,2212,P
33706,891,B
33720,661,B
33732,669,B
33781,3264,P
33796,883,B
33810,740,B
33820,555,B
33888,4640,P
33905,969,B
33919,780,B
33930,627,B
33994,3038,P
34008,845,B
34346,22339,I
34377,1983,P
34391,851,B
34402,588,B
34412,575,B
34469,3887,P
34486,931,B
34499,733,B
34509,593,B
34573,4285,P
34593,1214,B
34609,833,B
34625,748,B
34676,3461,P
34691,745,B
35006,22455,I
35039,2065,P
35054,915,B
35066,713,B
35078,621,B
35136,3933,P
35151,927,B
35165,712,B
35176,590,B
35233,3916,P
35252,1078,B
35266,810,B
35277,605,B
35322,3013,P
35339,735,B
35650,22134,I
35680,1878,P
35694,786,B
35706,601,B
35717,585,B
35780,4299,P
35793,825,B
35806,703,B
35818,604,B
35873,3740,P
35890,986,B
35904,725,B
35915,569,B
35961,3059,P
35974,706,B
36294,22597,I
36330,2374,P
36344,800,B
36357,656,B
36368,589,B
36432,4363,P
36446,801,B
36458,696,B
36471,597,B
36534,4427,P
36549,909,B
36565,715,B
36576,622,B
36619,2928,P
36634,691,B
36881,795,B
36898,533,B
36914,652,B
37028,23616,I
37045,602,B
37063,1754,P
37114,1053,B
37135,3786,P
37153,768,B
37169,702,B
37221,3694,P
37271,3372,P
37282,830,B
37282,932,B
37282,617,B
37421,985,B
37650,23679,I
37668,1895,P
37674,655,B
37683,677,B
37735,3563,P
37750,901,B
37765,778,B
37777,695,B
37836,4047,P
37851,839,B
37864,746,B
37876,639,B
37924,3274,P
37937,645,B
38269,22448,I
38283,1985,P
38297,678,B
38307,589,B
38317,530,B
38378,4130,P
38393,821,B
38406,575,B
38416,537,B
38471,3854,P
38486,825,B
38498,626,B
38509,587,B
38554,2897,P
38565,689,B
38899,22485,I
38928,737,B
38939,550,B
38950,480,B
39027,753,B
39038,627,B
39049,563,B
39130,883,B
39141,649,B
39152,603,B
39208,668,B
39578,764,B
39595,2336,P
39595,4361,P
39595,4475,P
39596,2874,P
39596,23778,I
39596,2213,P
39604,493,B
39614,508,B
39692,3578,P
39709,1097,B
39726,641,B
39780,844,B
39797,829,B
39816,4113,P
39865,3697,P
40150,1080,B
40235,754,B
40236,23609,I
40272,2291,P
40287,652,B
40287,851,B
40300,1500,B
40301,660,B
40352,2938,P
40359,1022,B
40372,775,B
40384,676,B
40439,3633,P
40455,929,B
40467,788,B
40478,620,B
40532,3604,P
40545,700,B
40748,835,B
40835,581,B
40883,484,B
40900,22500,I
40933,2277,P
40984,3163,P
40990,726,B
41004,639,B
41015,640,B
41069,3730,P
41084,852,B
41096,703,B
41108,605,B
41163,3767,P
41175,691,B
41346,758,B
41447,544,B
41480,495,B
41592,716,B
41615,534,B
41628,559,B
41705,720,B
41719,697,B
41729,598,B
41789,574,B
41977,751,B
42025,22291,I
42025,2152,P
42026,3781,P
42026,4516,P
42026,3237,P
42095,544,B
42111,569,B
42161,22430,I
42184,1674,P
42218,2290,P
42230,746,B
42240,551,B
42253,609,B
42306,3638,P
42327,1242,B
42340,805,B
42355,868,B
42413,3965,P
42434,1240,B
42588,992,B
42674,770,B
42723,659,B
42843,610,B
42868,578,B
42877,407,B
42944,640,B
42954,595,B
42962,450,B
43017,533,B
43221,458,B
43270,22895,I
43270,3079,P
43270,2339,P
43270,3601,P
43271,2878,P
43340,293,B
43388,21637,I
43407,1512,P
43427,2065,P
43436,478,B
43462,1615,P
43518,3823,P
43543,1574,B
43556,740,B
43568,675,B
43742,405,B
43743,386,B
43776,13181,P
43809,1466,P
43845,1118,B
43894,730,B
44014,680,B
44130,858,B
44215,23783,I
44250,924,B
44266,2175,P
44299,3127,P
44374,1088,B
44410,3620,P
44427,1054,B
44480,3915,P
44532,1006,B
44718,950,B
44769,888,B
44904,23048,I
44954,2925,P
44989,950,B
45024,856,B
45024,3622,P
45091,4120,P
45112,842,B
45164,3805,P
45217,843,B
45270,903,B
45324,1027,B
45340,882,B
45560,1006,B
45630,23802,I
45647,649,B
45695,3232,P
45745,3995,P
45815,4634,P
45866,3579,P
45886,797,B
45906,573,B
45975,794,B
46079,622,B
46114,896,B
46199,729,B
46316,23956,I
46349,2361,P
46404,3351,P
46421,798,B
46485,4609,P
46520,2756,P
46570,669,B
46677,794,B
46695,748,B
46749,789,B
46868,569,B
46901,545,B
46901,432,B
46917,429,B
46967,22224,I
46998,1928,P
47069,4852,P
47138,4953,P
47172,2422,P
47510,22978,I
47526,1793,P
47593,4814,P
47644,2580,P
47675,2879,P
47708,1990,P
47724,1545,P
47741,1500,P
47775,2372,P
47825,2896,P
47873,3559,P
47907,964,B
48009,536,B
48085,536,B
48123,644,B
48200,626,B
48219,435,B
48235,400,B
48301,23556,I
48317,1103,P
48334,1529,P
48351,1498,P
48432,5037,P
48449,2029,P
48482,2159,P
48498,1325,P
48532,1185,P
48584,4042,P
48618,480,B
48669,3613,P
48694,738,B
48771,591,B
48848,377,B
49035,871,B
49115,533,B
49140,586,B
49269,812,B
49322,580,B
49322,23700,I
49349,1134,P
49374,648,B
49398,1769,P
49451,550,B
49451,377,B
49526,4520,P
49574,2231,P
49624,2517,P
49701,3053,P
49727,1272,P
49830,577,B
49855,459,B
49957,324,B
50033,719,B
50112,498,B
50112,342,B
50325,23785,I
50381,2728,P
50406,722,B
50506,4862,P
50560,2621,P
50661,4236,P
50711,1982,P
50862,953,B
50936,653,B
51170,703,B
51296,760,B
51329,22735,I
51355,762,B
51409,858,B
51435,2565,P
51541,4032,P
51591,901,B
51642,2220,P
51666,763,B
51695,1844,P
51720,1350,P
51799,889,B
51822,3631,P
51896,3867,P
51972,3596,P
52098,1017,B
52174,739,B
52355,155,B
52355,742,B
52456,151,B
52543,242,B
52569,374,B
52596,22927,I
52623,284,B
52647,165,B
52647,1628,P
52701,2153,P
52751,2044,P
52802,3368,P
52827,242,B
52855,2007,P
52905,2103,P
52958,245,B
52983,2316,P
53007,2148,P
53056,1932,P
53107,1811,P
53207,5198,P
53729,22938,I
53831,814,B
53831,3687,P
53886,852,B
53962,4677,P
54119,776,B
54144,6720,P
54192,2868,P
54268,2846,P
54725,22032,I
54778,2227,P
54889,796,B
54915,4744,P
54968,2201,P
55022,2323,P
55098,3150,P
55172,4247,P
55254,2634,P
55553,582,B
55657,721,B
55680,454,B
55729,21249,I
55813,662,B
55837,371,B
55837,320,B
55912,5979,P
55963,2561,P
55994,501,B
56023,557,B
56049,312,B
56049,225,B
56076,3041,P
56104,913,B
56127,662,B
56183,3231,P
56209,419,B
56257,440,B
56308,3643,P
56387,713,B
56413,4208,P
56440,494,P
56588,610,B
56713,367,B
56816,458,B
56915,20435,I
56916,483,P
56916,402,P
56946,246,B
56946,313,P
56946,550,P
56974,277,B
56974,414,P
56974,356,P
56998,945,B
57022,693,P
57022,583,P
57047,1049,P
57098,425,B
57098,1675,P
57184,1964,P
57209,800,B
57233,473,B
57258,553,B
57306,2432,P
57616,1018,B
57813,22278,I
57838,1567,P
57888,1502,P
57913,1592,P
57939,1506,P
58013,3406,P
58088,2642,P
58113,1953,P
58165,2067,P
58239,1875,P
58364,5475,P
58415,2495,P
58441,732,B
58721,545,B
58722,494,B
58747,424,B
58803,955,B
58859,1058,B
59025,882,B
59050,21952,I
59074,1959,P
59124,1683,P
59175,2192,P
59226,3236,P
59275,2004,P
59327,1756,P
59351,1960,P
59401,2043,P
59451,2095,P
59501,2273,P
59577,3708,P
59652,3447,P
59731,3687,P
59857,547,B
59933,463,B
59988,400,B
59988,352,B
60045,287,B
60045,201,B
60073,306,B
60098,222,B
60099,174,B
60154,234,B
60258,464,B
60283,422,B
60310,21297,I
60336,239,B
60363,2033,P
60388,530,B
60437,2227,P
60488,2278,P
60514,434,B
60562,3243,P
60612,2102,P
60637,227,B
60663,1923,P
60688,1836,P
60739,1690,P
60764,645,B
60764,1224,P
60788,1039,P
60863,439,B
60864,3095,P
60915,452,B
60966,3811,P
61017,704,B
61069,3660,P
61172,756,B
61205,339,B
61232,1027,B
61285,427,B
61341,840,B
61497,1025,B
61522,556,B
61573,651,B
61747,22033,I
61774,1740,P
61824,758,B
61848,1892,P
61872,1925,P
61924,755,B
62000,4754,P
62051,1078,B
62100,4082,P
62203,881,B
62203,2455,P
62255,1103,B
62281,1769,P
62389,827,B
62552,988,B
62811,831,B
63059,21147,I
63086,2147,P
63163,750,B
63236,4825,P
63339,750,B
63364,888,B
63415,5107,P
63467,1022,B
63518,3371,P
63762,1099,B
64082,627,B
64133,683,B
64688,22266,I
64736,1544,P
65045,787,B
65448,903,B
65497,12579,P
65600,808,B
65600,2080,P
65756,836,B
65807,1659,P
65870,1099,B
65931,1687,P
66089,1537,P
66137,1100,B
66249,334,B
66249,281,B
66249,157,B
66461,463,B
66461,397,B
66512,585,B
66562,499,B
66563,232,B
66719,616,B
66817,319,B
67215,19518,I
67266,915,P
67318,1500,P
67367,462,B
67367,332,B
67421,1765,P
67470,298,B
67570,3124,P
67729,582,B
67729,361,B
67778,3362,P
67876,2728,P
67979,624,B
68106,459,B
68106,398,B
68154,236,B
68155,233,B
68155,213,B
68155,167,B
68205,305,B
68205,232,B
68205,159,B
68205,249,B
68253,261,B
68253,177,B
68253,172,B
68302,406,B
68303,168,B
68351,482,B
68351,297,B
68399,432,B
68399,308,B
68450,3328,P
68597,3396,P
68970,166,B
68970,525,B
69021,213,B
69021,518,B
69120,217,B
69669,21541,I
69772,2638,P
69873,2494,P
70023,2918,P
70123,2366,P
70222,2587,P
70319,2544,P
70475,3814,P
70622,2853,P
70776,3795,P
71288,440,B
71288,437,B
71342,203,B
71342,433,B
71342,177,B
71401,623,B
71509,635,B
71561,924,B
71676,942,B
71895,645,B
72247,21821,I
72345,2305,P
72446,3241,P
72544,2042,P
72645,2339,P
72849,4284,P
72996,3617,P
73148,3661,P
73302,3642,P
73783,668,B
73932,760,B
74466,21535,I
74571,2225,P
74671,2099,P
74769,2778,P
74969,3999,P
75073,2536,P
75174,2344,P
75272,2290,P
75371,2109,P
75472,2466,P
75572,2271,P
75673,2254,P
75777,2466,P
75934,3740,P
76101,733,B
76154,1116,B
76206,927,B
76253,1132,B
77093,16440,I
77142,1346,P
78174,22204,P
78370,1323,P
78420,999,P
79087,23362,I
79160,3195,P
79234,3378,P
79338,4575,P
79411,4471,P
79912,22746,I
79987,3326,P
80087,5034,P
80223,6312,P
80306,3395,P
80335,1287,P
80824,21991,I
80898,3059,P
80999,4949,P
81100,4614,P
81231,5451,P
81727,22658,I
81808,3136,P
81884,3852,P
81984,4786,P
82083,4780,P
82514,20334,I
82596,3294,P
82709,3741,P
82787,3769,P
82887,4562,P
82969,3546,P
83269,14748,I
83370,3889,P
83419,2770,P
83522,4649,P
83601,2991,P
83651,2839,P
83704,2683,P
83785,2587,P
83813,2225,P
84204,16628,I
84229,1966,P
84280,2103,P
84329,2630,P
84431,4574,P
84530,4190,P
84579,2305,P
84630,2362,P
84712,3297,P
85132,19502,I
85208,3451,P
85289,2881,P
85391,4454,P
85440,3199,P
85516,3412,P
85590,3430,P
85691,3881,P
85766,4027,P
85844,3583,P
85921,3352,P
86216,12455,I
86270,3231,P
86345,3362,P
86422,3143,P
86777,16215,P
86803,1806,P
86826,1278,P
86851,813,P
87395,23274,I
87469,3351,P
87591,5600,P
87672,4295,P
87752,3653,P
87802,2329,P
88328,23711,I
88377,3240,P
88525,6808,P
88601,2876,P
88625,1984,P
88702,3096,P
88727,537,P
89137,18145,I
89137,461,P
89538,18596,P
89590,1803,P
89614,1463,P
90100,22090,I
90128,820,P
90285,7627,P
90468,7560,P
90570,5291,P
91056,21616,I
91105,3222,P
91259,6837,P
91394,5654,P
91470,3854,P
91959,22383,I
92035,2671,P
92093,2998,P
92118,1320,P
92143,993,P
92166,599,P
92191,1198,P
92191,441,P
92217,360,P
92476,12238,P
92789,13834,I
92843,3004,P
92919,3489,P
92994,2633,P
93070,3823,P
93120,2291,P
93171,2328,P
93527,16390,I
93556,1589,P
93608,1869,P
93662,1953,P
93707,3884,P
93756,3271,P
93808,3530,P
93881,4468,P
93934,3482,P
93983,3427,P
94032,3535,P
94083,3587,P
94137,3714,P
94390,17910,I
94445,3626,P
94498,3719,P
94563,3770,P
94618,3886,P
94688,4151,P
94739,4037,P
94789,3465,P
94839,3280,P
94875,2991,P
94928,3392,P
94962,2261,P
95112,10510,I
95147,1607,P
95164,1894,P
95391,15350,P
95427,2505,P
95497,4405,P
95802,20493,I
95853,4033,P
95921,4434,P
95993,4196,P
96045,4575,P
96404,24579,I
96454,3602,P
96526,3711,P
96575,4421,P
96643,3857,P
96990,23218,I
97043,4168,P
97128,4222,P
97176,4251,P
97225,3073,P
97532,21433,I
97599,4855,P
97666,4478,P
97734,4481,P
97767,2576,P
98100,23051,I
98151,4082,P
98221,4477,P
98322,4977,P
98353,2806,P
98674,22003,I
98724,3881,P
98793,4466,P
98860,4510,P
98911,3266,P
99245,22606,I
99296,3887,P
99430,9519,P
99480,3398,P
99549,4186,P
99841,20356,I
99911,4618,P
100000,5426,P
100070,5426,P
100138,4151,P
100458,23005,I
100546,5105,P
100635,5697,P
100686,4302,P
100757,3795,P
101096,23430,I
101129,2695,P
101181,3975,P
101248,4308,P
101300,3268,P
101651,23956,I
101701,3450,P
101769,4480,P
101818,3842,P
101871,3202,P
102216,23159,I
102268,3440,P
102341,5365,P
102389,3225,P
102440,3638,P
102508,3850,P
102832,23185,I
102885,2879,P
102919,2702,P
102954,2502,P
103022,4679,P
103078,3026,P
103131,3999,P
103148,1293,P
103486,23058,I
103537,3315,P
103587,3838,P
103637,2797,P
103675,3083,P
103727,2658,P
103762,2280,P
103780,1673,P
103815,2466,P
103867,3396,P
103920,3804,P
104241,22219,I
104293,3700,P
104431,8426,P
104468,3400,P
104502,1785,P
104827,21828,I
104861,2352,P
104930,4980,P
104983,3380,P
105031,3198,P
105116,6693,P
105151,1849,P
105485,22791,I
105518,2561,P
105601,4989,P
105634,2585,P
105686,3067,P
105738,3699,P
105789,3628,P
105840,3352,P
106171,22611,I
106205,1969,P
106240,2517,P
106292,3936,P
106326,1764,P
106358,2050,P
106375,1549,P
106393,1640,P
106442,3454,P
106493,3427,P
106547,3399,P
106874,22383,I
106891,1168,P
106924,1626,P
106978,4353,P
107015,2010,P
107049,1886,P
107082,2066,P
107115,2056,P
107148,2270,P
107182,2217,P
107213,2312,P
107246,2151,P
107263,1341,P
107570,21079,I
107622,3570,P
107687,4206,P
107737,3140,P
107769,2718,P
107804,2271,P
107838,2114,P
107854,1911,P
107903,3460,P
107953,3719,P
108287,22298,I
108360,3590,P
108413,4055,P
108477,4700,P
108527,3546,P
108579,3564,P
108612,1960,P
108862,22393,I
108887,2001,P
108900,1906,P
108913,1390,P
108956,2505,P
108968,1247,P
108968,808,P
108995,1715,P
109021,2811,P
109061,3011,P
109073,1559,P
109326,23605,I
109352,1347,P
109363,1716,P
109389,2558,P
109414,2134,P
109441,2232,P
109467,2005,P
109479,1904,P
109505,2117,P
109549,3602,P
109601,3743,P
109640,3586,P
109894,23780,I
109905,1352,P
109918,1702,P
109944,1969,P
109969,1745,P
109996,2938,P
110020,2180,P
110047,2069,P
110059,1725,P
110072,915,P
110085,765,P
110098,985,P
110128,2304,P
110169,3484,P
110208,3642,P
110448,22929,I
110473,1815,P
110486,1411,P
110499,1207,P
110511,1310,P
110537,2222,P
110550,1405,P
110575,1199,P
110575,868,P
110774,17802,P
110801,2094,P
110968,14343,I
110981,1977,P
111017,3510,P
111067,3941,P
111104,3541,P
111143,4305,P
111182,3580,P
111258,6223,P
111511,22067,I
111523,1843,P
111535,1574,P
111548,885,P
111574,1437,P
111623,4943,P
111635,1060,P
111852,20778,I
111878,1895,P
111904,2022,P
111934,2553,P
111974,3776,P
112000,2253,P
112026,2141,P
112052,1823,P
112077,2468,P
112103,2424,P
112103,719,P
112343,21960,I
112380,3833,P
112431,3697,P
112497,6351,P
112553,4776,P
112784,20938,I
112821,3616,P
112885,6191,P
112947,4898,P
112986,3594,P
112987,873,P
113238,22296,I
113264,1515,P
113278,1634,P
113303,1915,P
113315,1464,P
113329,1457,P
113353,1429,P
113354,1095,P
113378,2031,P
113415,3626,P
113452,3589,P
113502,3654,P
113740,21178,I
113752,1849,P
113779,2113,P
113792,1574,P
113817,1741,P
113844,2558,P
113870,2201,P
113895,1971,P
113909,1944,P
113934,1622,P
113946,1370,P
113960,1467,P
113995,2789,P
114020,3288,P
114057,3517,P
114301,22201,I
114345,2556,P
114371,2239,P
114397,2309,P
114438,3766,P
114463,2517,P
114514,5140,P
114564,3846,P
114790,21613,I
114829,3143,P
114868,4095,P
114912,2634,P
114965,5249,P
115004,3510,P
115044,3484,P
115269,21322,I
115295,2515,P
115346,4091,P
115384,3792,P
115422,3234,P
115474,4563,P
115532,4426,P
115762,21465,I
115799,3231,P
115889,8162,P
115926,4447,P
115951,2127,P
116190,21382,I
116230,3394,P
116281,4110,P
116368,8211,P
116405,3948,P
116646,21632,I
116686,3438,P
116756,6072,P
116796,3324,P
116836,3865,P
116848,759,P
117074,21894,I
117099,2336,P
117141,2145,P
117167,2376,P
117190,2346,P
117227,3043,P
117266,3464,P
