at,ptsMs,latencyMs,frameType
3619,604291,296,B
3664,604333,300,P
3704,604375,297,I
3749,604416,300,P
3792,604458,302,P
3832,604500,300,P
3872,604541,298,B
3912,604583,297,P
3960,604625,303,B
3999,604666,300,B
4215,604708,476,P
4258,604750,476,B
4304,604791,480,B
4344,604833,479,B
4384,604875,477,P
4427,604916,478,B
4467,604958,477,P
4512,605000,480,I
4552,605041,478,B
4592,605083,477,B
4640,605125,483,B
4678,605166,479,P
4717,605208,477,B
4758,605250,476,B
4800,605291,476,B
4845,605333,480,P
4888,605375,481,B
4928,605416,480,B
4968,605458,478,B
5008,605500,476,P
5049,605541,475,B
5093,605583,478,P
5134,605625,477,I
5174,605666,475,B
5218,605708,478,B
5264,605750,482,B
5301,605791,477,P
5344,605833,479,P
5383,605875,476,P
5430,605916,481,P
5468,605958,478,P
5509,606000,477,P
5552,606041,478,P
5591,606083,477,P
5640,606125,483,P
5677,606166,478,B
5720,606208,480,P
5760,606250,478,I
5800,606291,477,B
5843,606333,478,B
5889,606375,482,B
5926,606416,477,P
5967,606458,478,B
6014,606500,482,B
6053,606541,479,B
6092,606583,477,P
6134,606625,477,B
6176,606666,477,B
6217,606708,477,B
6264,606750,482,P
6304,606791,481,B
6344,606833,480,P
6384,606875,478,I
6426,606916,478,B
6473,606958,483,B
6513,607000,481,B
6552,607041,478,P
6593,607083,478,B
6632,607125,476,P
6680,607166,481,B
6721,607208,481,B
6758,607250,476,B
6799,607291,475,P
6847,607333,482,B
6888,607375,481,B
6928,607416,479,B
6968,607458,478,P
7008,607500,476,I
7056,607541,482,B
7094,607583,479,B
7136,607625,479,B
7176,607666,477,P
7218,607708,478,B
7257,607750,475,B
7304,607791,480,B
7342,607833,477,P
7384,607875,477,B
7425,607916,476,B
7472,607958,482,B
7507,608000,475,P
7551,608041,477,B
7592,608083,478,P
7640,608125,483,I
7680,608166,481,B
7715,608208,475,B
7761,608250,479,P
7800,608291,476,P
7841,608333,476,B
7888,608375,481,B
7928,608416,479,B
7965,608458,475,P
8007,608500,475,B
8055,608541,481,B
8096,608583,481,B
8136,608625,479,P
8176,608666,477,B
8224,608708,484,P
8264,608750,482,I
8304,608791,480,B
8343,608833,478,B
8384,608875,477,B
8426,608916,478,P
8465,608958,475,B
8512,609000,480,B
8551,609041,478,B
8593,609083,478,P
8636,609125,479,B
8674,609166,475,B
8720,609208,480,B
8759,609250,477,P
8800,609291,477,B
8847,609333,482,P
8888,609375,481,I
8928,609416,479,B
8968,609458,478,B
9016,609500,484,B
9051,609541,478,P
9091,609583,476,B
9136,609625,479,B
9175,609666,477,B
9218,609708,478,P
9263,609750,481,B
9304,609791,480,B
9345,609833,480,B
9384,609875,477,P
9428,609916,479,B
9472,609958,482,P
9512,610000,480,I
9553,610041,479,B
9592,610083,477,B
9640,610125,483,B
9676,610166,477,P
9715,610208,476,B
9760,610250,478,B
9805,610291,481,B
9843,610333,478,P
9884,610375,478,B
9926,610416,477,B
9967,610458,478,B
10008,610500,476,P
10053,610541,479,B
10096,610583,481,P
10136,610625,479,I
10176,610666,477,B
10218,610708,478,B
10264,610750,483,B
10303,610791,479,P
10342,610833,478,B
10383,610875,476,B
10431,610916,482,B
10471,610958,481,P
10510,611000,478,B
10552,611041,478,B
10592,611083,478,B
10640,611125,483,P
10676,611166,478,B
10719,611208,480,P
10760,611250,479,I
10808,611291,484,B
10841,611333,476,B
10888,611375,481,B
10928,611416,479,P
10968,611458,478,B
11007,611500,476,B
11056,611541,482,B
11095,611583,480,P
11136,611625,479,B
11175,611666,476,B
11225,611708,485,B
11264,611750,483,P
11301,611791,478,B
11341,611833,476,P
11384,611875,477,I
11432,611916,483,B
11470,611958,480,B
11509,612000,477,B
11552,612041,478,P
11592,612083,477,B
11632,612125,476,B
11677,612166,478,B
11717,612208,477,P
11759,612250,477,B
11799,612291,476,B
11848,612333,484,B
11888,612375,481,P
11926,612416,477,P
11968,612458,478,P
12007,612500,476,I
12057,612541,483,B
12095,612583,480,B
12136,612625,479,B
12176,612666,477,P
12216,612708,476,B
12257,612750,476,B
12303,612791,480,B
12344,612833,479,P
12384,612875,477,P
12427,612916,479,P
12472,612958,483,P
12513,613000,481,P
12551,613041,477,B
12592,613083,477,P
12640,613125,483,I
12680,613166,481,P
12718,613208,479,B
12760,613250,478,B
12800,613291,476,B
12841,613333,476,P
12888,613375,481,B
12928,613416,479,B
12968,613458,479,P
13008,613500,476,B
13052,613541,478,B
13090,613583,475,B
13135,613625,478,P
13176,613666,477,B
13215,613708,476,P
13259,613750,477,I
13303,613791,479,B
13343,613833,478,P
13383,613875,477,B
13427,613916,478,B
13465,613958,475,P
13511,614000,480,B
13552,614041,478,P
13592,614083,478,P
13632,614125,475,P
13676,614166,477,P
13718,614208,479,P
13760,614250,478,P
13801,614291,477,P
13848,614333,483,P
13888,614375,481,I
13928,614416,479,P
13966,614458,477,B
14007,614500,475,B
14052,614541,479,P
14092,614583,477,B
14136,614625,479,P
14176,614666,477,P
14219,614708,479,B
14262,614750,480,B
14304,614791,480,B
14342,614833,477,P
14383,614875,476,P
14432,614916,483,P
14472,614958,482,P
14509,615000,477,I
14552,615041,478,B
14591,615083,476,P
14640,615125,483,P
14678,615166,479,B
14718,615208,478,B
14759,615250,478,P
14799,615291,475,B
14846,615333,481,B
14888,615375,482,B
14928,615416,479,P
14966,615458,476,B
15008,615500,476,P
15052,615541,478,B
15096,615583,481,P
15137,615625,480,I
15176,615666,477,B
15220,615708,480,B
15261,615750,480,B
15304,615791,480,P
15344,615833,479,B
15384,615875,478,B
15426,615916,477,B
15466,615958,476,P
15508,616000,477,B
15549,616041,475,B
15591,616083,477,P
15639,616125,482,P
15676,616166,477,P
15721,616208,481,P
15760,616250,478,I
15800,616291,476,B
15845,616333,480,B
15886,616375,479,P
15928,616416,479,P
15966,616458,477,B
16016,616500,484,P
16055,616541,482,B
16092,616583,478,P
16135,616625,478,B
16176,616666,477,P
16222,616708,482,B
16261,616750,479,P
16302,616791,478,B
16343,616833,478,P
16384,616875,477,I
16427,616916,478,P
16472,616958,482,P
16512,617000,480,B
16552,617041,479,B
16591,617083,476,P
16641,617125,484,B
16678,617166,479,B
16716,617208,476,B
16759,617250,477,P
16803,617291,479,P
16845,617333,480,P
16887,617375,480,B
16928,617416,480,P
16968,617458,478,P
17016,617500,484,I
17056,617541,483,B
17096,617583,481,P
17135,617625,479,P
17176,617666,478,B
17216,617708,476,P
17256,617750,474,P
17304,617791,480,P
17344,617833,479,B
17383,617875,476,P
17432,617916,483,B
17472,617958,482,B
17512,618000,480,B
17549,618041,476,P
17592,618083,477,P
17639,618125,483,I
17680,618166,482,B
17719,618208,479,B
17761,618250,479,B
17802,618291,478,P
17840,618333,475,B
17887,618375,480,B
17928,618416,479,P
17968,618458,478,P
18007,618500,475,B
18055,618541,482,B
18093,618583,478,B
18136,618625,479,P
18176,618666,478,B
18225,618708,485,P
18261,618750,479,I
18304,618791,480,B
18344,618833,479,B
18383,618875,476,B
18426,618916,477,P
18466,618958,476,P
18512,619000,480,P
18552,619041,478,P
18592,619083,477,P
18636,619125,479,P
18675,619166,476,P
18720,619208,481,B
18760,619250,478,B
18800,619291,476,P
18848,619333,483,P
18888,619375,481,I
18928,619416,479,B
18968,619458,478,B
19008,619500,476,B
19055,619541,482,P
19095,619583,480,B
19135,619625,479,B
19176,619666,477,B
19217,619708,478,P
19257,619750,475,B
19298,619791,475,B
19343,619833,479,B
19384,619875,478,P
19431,619916,482,B
19466,619958,477,P
19512,620000,481,I
19552,620041,479,B
19592,620083,477,B
19634,620125,477,B
19680,620166,481,P
19719,620208,479,B
19760,620250,478,B
19800,620291,477,B
19841,620333,476,P
19888,620375,482,B
19925,620416,477,B
19968,620458,479,B
20016,620500,485,P
20056,620541,482,B
20096,620583,481,P
20136,620625,480,I
20184,620666,485,B
20222,620708,482,B
20264,620750,482,B
20304,620791,480,P
20343,620833,478,B
20392,620875,485,B
20429,620916,481,B
20471,620958,481,P
20512,621000,480,B
20563,621041,489,B
20608,621083,493,B
20648,621125,491,P
20696,621166,497,B
20730,621208,490,P
20776,621250,495,I
20816,621291,492,B
20856,621333,491,B
20904,621375,497,B
20943,621416,494,P
20983,621458,494,B
21024,621500,493,B
21064,621541,490,B
21112,621583,497,P
21149,621625,493,B
21192,621666,494,B
21232,621708,492,B
21280,621750,498,P
21319,621791,495,B
21360,621833,495,P
21400,621875,494,I
21440,621916,492,B
21487,621958,497,B
21529,622000,497,B
21568,622041,494,P
21607,622083,492,B
21647,622125,491,B
21693,622166,494,B
21729,622208,489,P
21776,622250,494,B
21814,622291,491,B
21859,622333,494,B
21903,622375,496,P
21944,622416,495,B
21985,622458,495,P
22024,622500,492,I
22064,622541,490,B
22110,622583,496,B
22152,622625,495,B
22192,622666,493,P
22231,622708,491,B
22279,622750,498,B
22317,622791,493,B
22360,622833,495,P
22396,622875,489,B
22439,622916,491,B
22488,622958,498,B
22529,623000,497,P
22566,623041,492,B
22609,623083,494,P
22649,623125,492,I
22696,623166,498,B
22736,623208,497,B
22777,623250,495,B
22816,623291,492,P
22855,623333,490,B
22904,623375,497,B
22940,623416,491,B
22984,623458,494,P
23024,623500,492,B
23063,623541,490,B
23107,623583,493,B
23147,623625,490,P
23192,623666,494,B
23233,623708,493,P
23280,623750,498,I
23320,623791,497,B
23360,623833,495,B
23400,623875,493,B
23439,623916,491,P
23482,623958,493,B
23527,624000,496,B
23568,624041,494,B
23606,624083,491,P
23648,624125,491,B
23685,624166,486,B
23728,624208,488,B
23774,624250,492,P
23817,624291,493,B
23857,624333,492,P
23896,624375,489,I
23936,624416,487,B
23985,624458,495,B
24024,624500,493,B
24064,624541,490,P
24104,624583,489,B
24143,624625,486,B
24189,624666,491,B
24227,624708,487,P
24268,624750,486,B
24313,624791,489,B
24360,624833,495,B
24397,624875,490,P
24436,624916,487,B
24480,624958,490,P
24520,625000,489,I
24568,625041,495,B
24608,625083,494,B
24649,625125,492,B
24687,625166,489,P
24728,625208,488,B
24769,625250,487,B
24816,625291,493,B
24854,625333,489,P
24895,625375,488,B
24941,625416,492,B
24984,625458,495,B
25027,625500,495,P
25072,625541,498,B
25112,625583,497,P
25152,625625,495,I
25193,625666,494,B
25236,625708,496,B
25280,625750,498,B
25319,625791,495,P
25360,625833,495,B
25405,625875,498,B
25441,625916,492,B
25489,625958,499,P
25528,626000,496,B
25568,626041,494,B
25614,626083,499,B
25656,626125,500,P
25693,626166,494,B
25736,626208,497,P
25776,626250,495,I
25824,626291,501,B
25862,626333,497,B
25904,626375,498,B
25944,626416,495,P
25984,626458,494,B
26030,626500,498,B
26067,626541,493,B
26112,626583,497,P
26152,626625,495,B
26190,626666,492,B
26236,626708,497,B
26280,626750,498,P
26320,626791,496,B
26360,626833,496,P
26400,626875,493,I
26448,626916,499,B
26485,626958,496,B
26529,627000,497,B
26567,627041,494,P
26608,627083,493,B
26653,627125,496,B
26696,627166,497,B
26736,627208,497,P
26776,627250,495,B
26813,627291,489,B
