at,ptsMs,latencyMs,frameType
3858,469875,170,B
3905,469916,175,B
3947,469958,175,P
4038,470000,225,I
4083,470041,228,P
4130,470083,233,B
4172,470125,233,P
4212,470166,232,B
4247,470208,225,P
4291,470250,228,B
4340,470291,235,B
4380,470333,232,B
4414,470375,226,P
4459,470416,228,B
4499,470458,227,B
4542,470500,229,B
4621,470541,265,P
4663,470583,266,P
4707,470625,269,I
4753,470666,273,B
4796,470708,273,B
4830,470750,266,B
4876,470791,271,P
4916,470833,268,B
4963,470875,275,B
4997,470916,267,B
5042,470958,270,P
5080,471000,266,B
5121,471041,265,B
5169,471083,272,B
5211,471125,273,P
5234,471166,254,B
5275,471208,253,P
5323,471250,260,I
5360,471291,255,B
5404,471333,256,P
5447,471375,259,B
5485,471416,255,B
5526,471458,254,B
5567,471500,253,P
5610,471541,254,P
5659,471583,262,P
5694,471625,255,P
5735,471666,255,B
5775,471708,253,B
5817,471750,254,B
5840,471791,235,P
5892,471833,245,P
5924,471875,235,I
5971,471916,241,B
6012,471958,240,B
6052,472000,239,B
6099,472041,243,P
6139,472083,242,B
6179,472125,241,B
6219,472166,239,B
6259,472208,236,P
6308,472250,245,B
6346,472291,241,B
6386,472333,239,B
6427,472375,238,P
6487,472416,256,B
6530,472458,258,P
6579,472500,266,I
6619,472541,263,B
6659,472583,262,B
6696,472625,258,B
6736,472666,256,P
6786,472708,264,B
6827,472750,264,B
6868,472791,263,B
6907,472833,260,P
6947,472875,259,B
6988,472916,258,B
7027,472958,255,B
7074,473000,261,P
7112,473041,257,B
7155,473083,258,P
7204,473125,265,I
7243,473166,263,B
7283,473208,261,P
7322,473250,258,P
7363,473291,258,P
7410,473333,263,B
7451,473375,263,B
7490,473416,260,B
7531,473458,258,P
7572,473500,259,B
7612,473541,257,B
7654,473583,257,B
7698,473625,260,P
7726,473666,245,B
7771,473708,249,P
7812,473750,248,I
7859,473791,254,B
7899,473833,252,B
7939,473875,251,B
7979,473916,249,P
8019,473958,247,B
8067,474000,254,P
8107,474041,252,B
8148,474083,251,B
8187,474125,249,B
8225,474166,245,P
8267,474208,245,P
8308,474250,245,B
8375,474291,270,B
8419,474333,272,P
8468,474375,280,I
8501,474416,271,P
8547,474458,275,B
8587,474500,274,B
8627,474541,272,B
8670,474583,273,P
8716,474625,277,P
8755,474666,274,B
8794,474708,272,B
8834,474750,271,B
8879,474791,274,P
8919,474833,272,B
8961,474875,272,B
8997,474916,267,B
9039,474958,267,P
9082,475000,269,I
9131,475041,276,B
9172,475083,274,B
9211,475125,273,B
9250,475166,270,P
9290,475208,268,P
9330,475250,267,B
9380,475291,275,B
9416,475333,269,B
9458,475375,270,P
9499,475416,268,B
9540,475458,268,P
9579,475500,266,B
9627,475541,271,P
9663,475583,266,P
9708,475625,270,I
9747,475666,267,B
9794,475708,272,B
9836,475750,272,B
9874,475791,269,P
9914,475833,267,B
9964,475875,275,P
10004,475916,274,B
10043,475958,271,B
10082,476000,269,P
10129,476041,274,P
10170,476083,272,B
10205,476125,267,B
10250,476166,270,B
10289,476208,266,P
10340,476250,277,I
10375,476291,270,B
10419,476333,272,B
10459,476375,270,B
10498,476416,268,P
10548,476458,275,B
10588,476500,274,B
10624,476541,269,B
10667,476583,270,P
10706,476625,267,B
10753,476666,273,B
10795,476708,272,B
10832,476750,269,P
10874,476791,269,B
10915,476833,268,P
10956,476875,267,I
11003,476916,273,B
11043,476958,270,P
11082,477000,268,B
11132,477041,276,B
11171,477083,274,P
11211,477125,273,P
11251,477166,271,P
11292,477208,269,P
11333,477250,270,B
11373,477291,268,P
11415,477333,268,B
11458,477375,270,P
11499,477416,268,B
11547,477458,275,P
11587,477500,274,I
11628,477541,273,B
11665,477583,268,P
11706,477625,268,P
11755,477666,275,B
11794,477708,272,B
11831,477750,268,B
11875,477791,270,P
11914,477833,267,B
11956,477875,268,B
11996,477916,266,B
12043,477958,271,P
12081,478000,268,B
12117,478041,262,B
12162,478083,265,P
12204,478125,265,I
12243,478166,263,B
12285,478208,263,B
12327,478250,263,B
12370,478291,265,P
12410,478333,263,B
12460,478375,271,P
12500,478416,269,P
12539,478458,267,P
12578,478500,265,P
12618,478541,263,P
12664,478583,267,B
12702,478625,264,B
12747,478666,267,B
12787,478708,265,P
12827,478750,264,I
12876,478791,271,B
12915,478833,268,B
12956,478875,268,P
12996,478916,265,B
13034,478958,262,B
13076,479000,263,B
13121,479041,266,P
13158,479083,261,B
13202,479125,264,B
13246,479166,266,P
13288,479208,265,P
13327,479250,264,P
13367,479291,261,P
13410,479333,263,P
13459,479375,271,I
13499,479416,269,B
13540,479458,267,B
13575,479500,262,B
13619,479541,264,P
13668,479583,270,B
13707,479625,269,B
13746,479666,266,B
13788,479708,265,P
13826,479750,263,B
13871,479791,266,B
13912,479833,265,B
13954,479875,265,P
13980,479916,250,B
14026,479958,254,P
14064,480000,251,I
14108,480041,252,B
14149,480083,252,B
14195,480125,257,P
14235,480166,255,B
14275,480208,252,B
14314,480250,251,B
14362,480291,257,P
14402,480333,255,B
14440,480375,252,B
14480,480416,250,B
14522,480458,249,P
14570,480500,257,B
14604,480541,249,B
14652,480583,255,P
14690,480625,252,I
14734,480666,254,B
14779,480708,257,B
14819,480750,256,B
14857,480791,252,P
14898,480833,251,B
14943,480875,255,B
14982,480916,251,B
15027,480958,255,P
15065,481000,252,B
15105,481041,250,B
15146,481083,249,B
15187,481125,249,P
15242,481166,262,B
15290,481208,268,P
15330,481250,267,I
15371,481291,265,B
15419,481333,272,B
15452,481375,264,B
15495,481416,265,P
