at_sec latencyMs frameType
0.000 170 B
1.018 271 P
2.034 245 P
3.010 263 B
4.001 254 B
5.021 274 P
6.016 269 P
7.016 269 B
8.017 270 P
9.018 271 B
10.013 266 B
11.040 251 B
