at,payloadSizeBytes,frameType
3959,3646,P
3973,651,B
4036,3428,P
4050,711,B
4129,4335,P
4150,968,B
4150,773,B
4193,647,B
4262,4471,P
4278,990,B
4317,751,B
4359,611,B
4412,2596,P
4589,22046,I
4611,2990,P
4619,804,B
4627,604,B
4633,500,B
4679,4786,P
4687,651,B
4735,662,B
4776,458,B
4845,4498,P
4857,699,B
4900,594,B
4943,550,B
5003,3175,P
5018,721,B
5215,22803,I
5226,1236,P
5232,694,B
5288,7559,P
5291,157,B
5295,151,B
5306,151,B
5374,3080,P
5414,2375,P
5453,2165,P
5494,2386,P
5526,496,B
5566,364,B
5606,193,B
5645,923,P
5816,18791,I
5833,2003,P
5839,606,B
5844,363,B
5857,303,B
5921,4030,P
5944,801,B
5980,511,B
6026,518,B
6084,3034,P
6112,1189,B
6150,660,B
6192,633,B
6244,1992,P
6275,747,B
6456,20385,I
6476,2655,P
6485,949,B
6493,633,B
6499,505,B
6530,1033,P
6566,780,B
6610,532,B
6645,468,B
6790,15856,P
6793,185,B
6796,166,B
6815,158,B
6855,233,P
6897,153,B
7008,10098,I
7027,2231,P
7031,205,B
7083,3207,P
7121,3482,P
7166,3946,P
7188,291,B
7234,525,B
7272,155,B
7378,9281,P
7382,293,B
7400,420,B
7440,159,B
7505,3870,P
7523,508,B
7704,21377,I
7718,1654,P
7724,495,B
7729,397,B
7736,408,B
7783,2229,P
7819,773,B
7876,3020,P
7901,973,B
7944,716,B
7983,696,B
8041,2932,P
8089,3668,P
8108,1204,B
8154,1032,B
8332,20937,I
8351,2477,P
8374,2977,P
8384,1178,B
8392,887,B
8404,844,B
8456,2586,P
8504,3799,P
8533,1614,B
8570,1068,B
8612,1113,B
8670,3274,P
8700,1614,B
8734,1101,B
8774,921,B
8962,21285,I
8984,3001,P
8996,1267,B
9006,1021,B
9015,904,B
9039,2759,P
9075,2621,P
9113,1128,B
9156,1050,B
9203,833,B
9273,4969,P
9286,1662,B
9342,3906,P
9357,1204,B
9416,3333,P
9576,20422,I
9600,2928,P
9610,1169,B
9619,895,B
9628,804,B
9666,2599,P
9692,1195,B
9747,3028,P
9774,1075,B
9819,937,B
9880,3533,P
9936,5598,P
9947,1426,B
9986,1161,B
10030,1167,B
10202,20951,I
10226,3251,P
10237,1227,B
10245,743,B
10254,934,B
10324,3302,P
10344,1101,B
10375,1131,B
10411,947,B
10492,3413,P
10512,1021,B
10525,944,B
10567,710,B
10624,2536,P
10649,802,B
10829,20270,I
10854,3290,P
10861,532,B
10891,4225,P
10897,481,B
10902,210,B
10955,2717,P
10988,2092,P
11034,1676,P
11073,1558,P
11108,376,B
11152,1530,P
11191,384,B
11233,780,P
11267,242,B
11450,20321,I
11475,3153,P
11480,422,B
11500,2511,P
11526,3482,P
11534,603,B
11563,502,B
11608,487,B
11673,4587,P
11690,560,B
11735,580,B
11770,440,B
11831,2352,P
11856,643,B
11900,884,B
12081,20266,I
12107,3482,P
12116,914,B
12122,553,B
12128,628,B
12163,3621,P
12189,545,B
12243,2425,P
12285,2242,P
12326,1945,P
12363,1997,P
12428,4500,P
12437,975,B
12486,670,B
12526,599,B
12699,20232,I
12725,3207,P
12731,634,B
12737,608,B
12771,4499,P
12778,570,B
12818,573,B
12855,480,B
12916,3620,P
12938,657,B
12981,546,B
13034,2509,P
13086,3756,P
13131,3635,P
13158,2617,P
13324,20479,I
13348,2974,P
13353,603,B
13359,531,B
13365,404,B
13434,5466,P
13441,587,B
13480,561,B
13521,467,B
13587,3931,P
13605,616,B
13651,545,B
13690,691,B
13746,3028,P
13777,639,B
13959,20701,I
13971,1486,P
13979,716,B
13984,402,B
14057,10062,P
14060,258,B
14064,161,B
14107,290,B
14160,2758,P
14185,505,B
14227,408,B
14267,229,B
14337,3152,P
14351,470,B
14395,275,B
14588,22376,I
14597,1033,P
14603,576,B
14608,399,B
14613,364,B
14676,4028,P
14690,753,B
14734,469,B
14767,467,B
14848,4670,P
14858,1170,B
14898,755,B
14943,598,B
14995,3174,P
15018,665,B
15215,22635,I
15231,2244,P
15241,1023,B
15250,727,B
15255,596,B
15290,3274,P
15322,1036,B
15355,712,B
15393,588,B
15495,8403,P
15501,708,B
15521,651,B
