at,ptsMs,latencyMs,frameType
3592,516750,173,P
3633,516791,172,B
3673,516833,171,P
3714,516875,170,I
3757,516916,171,B
3806,516958,179,B
3855,517000,186,P
3893,517041,182,B
3934,517083,182,B
3973,517125,179,P
4016,517166,180,P
4055,517208,178,B
4101,517250,182,B
4145,517291,184,P
4184,517333,182,B
4224,517375,180,B
4386,517416,300,P
4432,517458,305,P
4474,517500,305,I
4512,517541,301,B
4558,517583,306,B
4600,517625,306,P
4637,517666,301,B
4682,517708,305,B
4719,517750,300,P
4768,517791,307,B
4809,517833,307,B
4849,517875,305,P
4889,517916,303,B
4930,517958,303,B
4973,518000,304,P
5036,518041,325,B
5080,518083,328,P
5120,518125,326,I
5170,518166,334,B
5206,518208,329,P
5250,518250,330,B
5289,518291,328,B
5337,518333,335,P
5378,518375,334,B
5418,518416,331,B
5456,518458,328,P
5495,518500,326,B
5543,518541,332,B
5584,518583,332,P
5621,518625,327,B
5643,518666,307,B
5688,518708,311,P
5729,518750,310,I
5778,518791,317,B
5810,518833,308,B
5852,518875,308,P
5896,518916,310,B
5937,518958,310,B
5986,519000,317,P
6018,519041,307,B
6060,519083,308,P
6101,519125,307,B
6144,519166,308,B
6189,519208,312,P
6233,519250,314,B
6285,519291,324,B
6330,519333,328,P
6376,519375,332,I
6416,519416,330,B
6456,519458,329,B
6498,519500,329,P
6535,519541,324,B
6580,519583,328,B
6626,519625,332,P
6663,519666,327,B
6704,519708,327,P
6746,519750,327,B
6787,519791,325,P
6832,519833,330,P
6872,519875,328,B
6922,519916,336,P
6967,519958,340,P
7008,520000,339,I
7053,520041,342,B
7095,520083,343,B
7138,520125,343,P
7175,520166,339,B
7216,520208,339,B
7265,520250,346,P
7305,520291,344,B
7339,520333,337,B
7385,520375,341,P
7425,520416,339,B
7472,520458,345,P
7507,520500,338,B
7552,520541,341,P
7593,520583,341,P
7633,520625,339,I
7681,520666,344,B
7721,520708,344,B
7760,520750,341,P
7802,520791,340,B
7841,520833,339,B
7888,520875,344,P
7930,520916,344,B
7965,520958,337,B
8008,521000,339,P
8052,521041,341,B
8098,521083,346,B
8134,521125,339,P
8177,521166,341,B
8216,521208,339,P
8256,521250,337,I
8305,521291,344,B
8342,521333,340,B
8385,521375,341,P
8424,521416,338,B
8469,521458,342,P
8510,521500,341,B
8552,521541,341,B
8592,521583,340,P
8632,521625,338,B
