at,ptsMs,latencyMs,frameType
3878,1038041,173,P
3919,1038083,172,P
3959,1038125,171,I
4004,1038166,174,B
4042,1038208,170,P
4086,1038250,173,P
4126,1038291,171,P
4170,1038333,174,B
4208,1038375,170,P
4250,1038416,170,P
4295,1038458,173,P
4333,1038500,170,P
4380,1038541,175,B
4422,1038583,175,B
4462,1038625,174,P
4607,1038666,277,P
4653,1038708,281,P
4694,1038750,281,I
4735,1038791,280,P
4783,1038833,286,P
4822,1038875,284,P
4863,1038916,283,P
4902,1038958,280,P
4941,1039000,278,P
4990,1039041,285,P
5031,1039083,284,P
5068,1039125,280,P
5109,1039166,279,P
5151,1039208,279,P
5199,1039250,286,P
5239,1039291,284,P
5279,1039333,282,P
5319,1039375,281,I
5359,1039416,279,P
5407,1039458,285,P
5447,1039500,284,P
5486,1039541,281,P
5527,1039583,280,P
5575,1039625,287,P
5613,1039666,283,B
5653,1039708,281,P
5694,1039750,281,B
5733,1039791,278,P
5774,1039833,277,P
5817,1039875,279,P
5857,1039916,277,P
5902,1039958,280,P
5942,1040000,279,I
5991,1040041,286,P
6031,1040083,284,P
6070,1040125,282,P
6111,1040166,281,P
6150,1040208,278,P
6199,1040250,286,B
6239,1040291,284,B
6279,1040333,282,B
6318,1040375,280,P
6367,1040416,287,P
6407,1040458,285,B
6441,1040500,278,P
6483,1040541,278,P
6527,1040583,280,P
6575,1040625,287,I
6610,1040666,280,P
6651,1040708,279,P
6693,1040750,280,P
6735,1040791,280,P
6783,1040833,286,P
6820,1040875,282,P
6862,1040916,282,P
6899,1040958,277,P
6946,1041000,283,P
6988,1041041,283,P
7029,1041083,282,P
7070,1041125,282,P
7110,1041166,280,P
7154,1041208,282,P
7191,1041250,278,I
7235,1041291,280,P
7279,1041333,282,P
7317,1041375,279,P
7367,1041416,287,P
7406,1041458,284,P
7447,1041500,284,P
7487,1041541,282,B
7527,1041583,280,P
7571,1041625,283,B
7612,1041666,282,P
7651,1041708,279,B
7695,1041750,282,B
7735,1041791,280,B
7783,1041833,286,P
7823,1041875,285,I
7863,1041916,283,B
7903,1041958,281,B
7942,1042000,279,B
7991,1042041,286,P
8030,1042083,284,B
8070,1042125,282,B
8111,1042166,281,B
8151,1042208,279,P
8196,1042250,283,B
8237,1042291,282,B
8279,1042333,282,B
8317,1042375,279,P
8358,1042416,278,B
8407,1042458,285,P
8447,1042500,284,I
8487,1042541,282,P
8526,1042583,280,P
8575,1042625,287,P
8615,1042666,285,B
8655,1042708,283,B
8695,1042750,282,P
8734,1042791,279,P
8783,1042833,287,P
8818,1042875,280,P
8859,1042916,279,P
8900,1042958,278,P
8941,1043000,278,P
8962,1043041,257,P
9006,1043083,259,P
9054,1043125,266,I
9089,1043166,259,B
9129,1043208,257,B
9172,1043250,259,P
9215,1043291,260,B
9255,1043333,258,B
9299,1043375,261,P
9342,1043416,262,P
9380,1043458,258,P
9421,1043500,258,P
9467,1043541,262,P
9507,1043583,260,P
9548,1043625,260,P
9596,1043666,266,P
9641,1043708,269,P
9687,1043750,274,I
9727,1043791,272,B
9766,1043833,269,B
9805,1043875,267,B
9855,1043916,275,P
9895,1043958,273,B
9935,1044000,272,B
9973,1044041,268,B
10015,1044083,268,P
10056,1044125,268,B
10102,1044166,272,B
10142,1044208,270,B
10182,1044250,269,P
10234,1044291,279,B
10275,1044333,279,P
10327,1044375,289,I
10367,1044416,287,B
10407,1044458,285,P
10447,1044500,284,B
10484,1044541,279,B
10535,1044583,288,P
10575,1044625,287,B
10615,1044666,285,P
10655,1044708,283,B
10694,1044750,281,P
10739,1044791,284,B
10779,1044833,282,B
10821,1044875,283,B
10842,1044916,262,P
10886,1044958,264,P
10935,1045000,272,I
10975,1045041,270,B
11014,1045083,267,B
11054,1045125,266,B
11095,1045166,265,P
11138,1045208,266,B
11183,1045250,270,B
11223,1045291,268,B
11263,1045333,266,P
11302,1045375,265,P
11345,1045416,265,P
11387,1045458,265,B
11427,1045500,264,B
11461,1045541,256,B
11505,1045583,258,P
11546,1045625,258,I
11591,1045666,261,B
11629,1045708,257,B
11672,1045750,259,B
11711,1045791,256,P
11759,1045833,262,B
11797,1045875,259,B
11838,1045916,258,B
11886,1045958,265,P
11921,1046000,258,B
11962,1046041,257,B
12003,1046083,256,P
12046,1046125,258,B
12098,1046166,268,B
12140,1046208,268,P
12191,1046250,278,I
12225,1046291,270,B
12271,1046333,274,P
12311,1046375,273,P
12351,1046416,271,P
12393,1046458,271,P
12439,1046500,276,P
12478,1046541,273,B
12519,1046583,272,B
12557,1046625,269,B
12604,1046666,274,P
12645,1046708,273,B
12686,1046750,273,B
12737,1046791,283,B
12779,1046833,282,P
12829,1046875,291,I
12871,1046916,291,B
12910,1046958,288,B
12951,1047000,288,P
12991,1047041,286,B
13033,1047083,286,B
13079,1047125,291,B
13119,1047166,289,P
13159,1047208,287,B
13197,1047250,284,B
13237,1047291,283,P
13287,1047333,290,B
13327,1047375,289,B
13357,1047416,277,P
13403,1047458,281,P
13447,1047500,284,I
13486,1047541,282,B
13526,1047583,280,B
13569,1047625,281,B
13614,1047666,284,P
13654,1047708,282,B
13695,1047750,282,B
13735,1047791,280,B
13783,1047833,286,P
13821,1047875,283,B
13862,1047916,282,B
13902,1047958,280,B
13942,1048000,280,P
14369,1048041,665,B
14414,1048083,667,P
14453,1048125,665,I
14503,1048166,673,B
14541,1048208,669,B
14580,1048250,668,P
14623,1048291,668,B
14670,1048333,673,B
14722,1048375,684,B
14767,1048416,687,P
14815,1048458,693,B
14853,1048500,690,B
14908,1048541,703,B
14959,1048583,712,P
14999,1048625,711,B
16704,1048666,2374,B
16751,1048708,2379,P
16791,1048750,2378,I
16828,1048791,2373,B
16879,1048833,2382,B
17041,1048875,2503,B
17086,1048916,2507,P
17126,1048958,2504,B
17175,1049000,2512,B
17213,1049041,2508,B
19312,1049083,4565,P
19359,1049125,4571,P
19398,1049166,4569,P
19445,1049208,4573,P
19483,1049250,4570,P
20180,1049291,5225,P
20230,1049333,5234,P
20270,1049375,5232,I
20311,1049416,5231,P
20350,1049458,5229,B
20522,1049500,5359,P
20567,1049541,5362,P
20607,1049583,5360,B
20654,1049625,5366,P
20692,1049666,5362,P
20735,1049708,5363,B
20775,1049750,5362,P
20823,1049791,5368,P
20863,1049833,5366,B
20897,1049875,5359,B
20943,1049916,5363,P
20983,1049958,5361,P
21031,1050000,5368,I
21069,1050041,5364,P
21105,1050083,5358,P
21150,1050125,5362,P
21191,1050166,5361,B
21239,1050208,5367,B
21278,1050250,5365,P
21314,1050291,5359,P
21359,1050333,5362,P
21399,1050375,5361,P
21447,1050416,5367,P
21485,1050458,5363,P
21527,1050500,5364,B
21567,1050541,5362,B
21607,1050583,5360,P
21655,1050625,5367,I
21689,1050666,5359,B
21735,1050708,5363,B
21775,1050750,5362,B
21815,1050791,5360,P
21861,1050833,5364,B
21901,1050875,5364,B
21943,1050916,5363,B
21983,1050958,5361,P
22031,1051000,5368,P
22067,1051041,5362,P
22111,1051083,5364,P
22151,1051125,5363,P
22656,1051166,5826,B
22703,1051208,5831,P
22743,1051250,5830,I
22789,1051291,5835,B
22825,1051333,5828,B
22871,1051375,5833,B
22911,1051416,5831,P
22950,1051458,5829,B
22997,1051500,5834,B
23037,1051541,5832,B
23078,1051583,5832,P
23119,1051625,5831,P
23159,1051666,5829,P
23202,1051708,5830,B
23247,1051750,5834,P
23377,1051791,5922,B
23423,1051833,5926,P
23462,1051875,5924,I
23510,1051916,5930,B
23546,1051958,5924,B
23685,1052000,6022,B
23735,1052041,6030,P
23775,1052083,6028,B
23815,1052125,6027,B
23853,1052166,6024,B
23895,1052208,6023,P
23943,1052250,6030,B
23982,1052291,6027,B
24023,1052333,6026,B
24062,1052375,6024,P
24181,1052416,6101,B
24230,1052458,6108,P
24269,1052500,6106,I
24308,1052541,6103,B
24347,1052583,6100,B
24397,1052625,6109,B
24436,1052666,6106,P
24475,1052708,6103,B
24517,1052750,6104,B
24558,1052791,6103,B
24604,1052833,6107,P
24644,1052875,6106,B
24682,1052916,6102,B
24726,1052958,6104,B
24766,1053000,6103,P
24811,1053041,6106,B
24849,1053083,6102,P
24889,1053125,6101,I
24934,1053166,6105,P
24974,1053208,6103,B
25016,1053250,6103,B
25063,1053291,6108,B
25103,1053333,6106,P
25143,1053375,6105,P
25184,1053416,6104,P
25230,1053458,6108,B
25270,1053500,6107,B
25311,1053541,6106,B
25351,1053583,6104,P
25389,1053625,6101,P
25431,1053666,6101,B
25478,1053708,6107,P
25519,1053750,6106,I
25557,1053791,6102,P
25599,1053833,6102,B
25647,1053875,6109,B
25687,1053916,6107,B
25726,1053958,6104,P
25766,1054000,6103,B
25815,1054041,6110,B
25853,1054083,6106,B
25893,1054125,6105,P
25931,1054166,6101,B
25973,1054208,6102,B
26021,1054250,6108,B
26061,1054291,6106,P
26097,1054333,6101,P
26141,1054375,6103,I
26189,1054416,6109,B
26225,1054458,6103,B
26270,1054500,6107,B
26311,1054541,6106,P
26351,1054583,6104,B
26391,1054625,6103,B
26431,1054666,6101,B
26479,1054708,6107,P
26518,1054750,6105,B
26557,1054791,6102,P
26601,1054833,6104,B
26641,1054875,6103,B
26686,1054916,6107,P
26726,1054958,6104,P
26766,1055000,6103,I
26815,1055041,6110,P
26847,1055083,6100,P
26895,1055125,6107,P
26935,1055166,6105,B
26973,1055208,6102,P
27021,1055250,6108,P
