at_sec latencyMs frameType
0.000 173 P
1.024 280 P
2.024 280 P
3.021 277 P
4.025 281 B
5.022 278 P
6.017 273 B
7.008 264 P
8.008 265 P
9.032 288 B
10.024 280 B
11.030 703 B
12.826 2374 B
13.001 2382 B
15.434 4565 P
15.481 4571 P
16.302 5225 P
17.019 5359 B
18.023 5364 B
19.033 5831 P
20.017 6023 P
21.011 6101 I
22.015 6105 P
23.017 6107 P
24.014 6104 P
25.017 6107 B
26.016 6106 I
27.014 6104 B
28.017 6107 P
29.010 6100 P
