at_sec latencyMs frameType
0.000 298 B
1.032 372 B
2.117 624 B
3.271 1153 P
4.061 1609 P
5.428 2768 B
6.016 2773 B
7.011 2768 B
8.016 2774 B
9.012 2769 P
10.016 2773 P
11.016 2773 P
12.017 2774 B
13.013 2770 B
14.017 2774 P
15.012 2769 B
16.016 2774 B
17.012 2769 B
18.056 2772 P
19.017 2774 B
20.016 2774 B
21.017 2774 B
22.017 2774 B
23.017 2774 B
24.016 2774 P
25.012 2770 B
26.016 2774 P
27.016 2774 P
28.016 2774 P
29.012 2770 B
30.011 2768 P
