at,ptsMs,latencyMs,frameType
3846,1056750,298,B
3886,1056791,297,B
3933,1056833,302,P
3981,1056875,308,I
4028,1056916,314,B
4067,1056958,311,B
4169,1057000,371,B
4215,1057041,376,P
4255,1057083,374,B
4294,1057125,372,B
4342,1057166,378,P
4382,1057208,376,B
4423,1057250,375,P
4462,1057291,373,B
4508,1057333,378,P
4551,1057375,378,P
4591,1057416,377,B
4630,1057458,374,P
4671,1057500,373,I
4717,1057541,379,B
4758,1057583,377,B
4799,1057625,376,B
4839,1057666,375,P
4878,1057708,372,B
4927,1057750,379,B
4967,1057791,378,B
5006,1057833,376,P
5047,1057875,374,B
5086,1057916,373,B
5135,1057958,379,B
5173,1058000,375,P
5212,1058041,373,B
5254,1058083,373,P
5302,1058125,379,I
5342,1058166,378,B
5377,1058208,371,B
5421,1058250,374,B
5463,1058291,374,P
5503,1058333,373,B
5548,1058375,375,B
5590,1058416,376,P
5631,1058458,375,B
5670,1058500,372,B
5963,1058541,624,B
6006,1058583,625,P
6055,1058625,632,B
6094,1058666,631,P
6134,1058708,628,P
6172,1058750,624,I
6215,1058791,626,B
6261,1058833,630,B
6301,1058875,628,B
6339,1058916,625,P
6382,1058958,626,B
6421,1059000,624,B
6464,1059041,625,B
6510,1059083,629,P
6551,1059125,628,B
7117,1059166,1153,P
7166,1059208,1161,B
7206,1059250,1158,B
7247,1059291,1158,B
7527,1059333,1396,P
7575,1059375,1402,I
7654,1059458,1398,P
7907,1059500,1609,P
7950,1059541,1612,P
7998,1059583,1617,P
8039,1059625,1616,P
8079,1059666,1615,B
9274,1059708,2768,B
9361,1059791,2772,P
9406,1059833,2775,B
9447,1059875,2774,B
9487,1059916,2773,B
9527,1059958,2771,P
9575,1060000,2777,I
9609,1060041,2770,B
9650,1060083,2769,P
9695,1060125,2772,P
9734,1060166,2770,P
9779,1060208,2773,P
9820,1060250,2772,P
9862,1060291,2773,B
9903,1060333,2772,P
9943,1060375,2770,B
9989,1060416,2776,B
10031,1060458,2775,B
10071,1060500,2773,P
10110,1060541,2772,B
10151,1060583,2770,P
10190,1060625,2768,I
10233,1060666,2769,B
10275,1060708,2769,B
10318,1060750,2770,B
10359,1060791,2770,P
10400,1060833,2770,B
10446,1060875,2774,B
10483,1060916,2769,B
10524,1060958,2768,P
10566,1061000,2768,B
10615,1061041,2776,B
10694,1061125,2771,P
10734,1061166,2770,B
10778,1061208,2772,P
10816,1061250,2768,I
10857,1061291,2768,B
10902,1061333,2771,B
10941,1061375,2768,B
10983,1061416,2769,P
11024,1061458,2768,B
11066,1061500,2769,B
11108,1061541,2769,B
11152,1061583,2771,P
11191,1061625,2768,B
11278,1061708,2772,P
11318,1061750,2771,B
11358,1061791,2769,B
11404,1061833,2774,P
11442,1061875,2769,I
11483,1061916,2769,B
11524,1061958,2768,B
11566,1062000,2768,B
11614,1062041,2776,P
11649,1062083,2768,B
11692,1062125,2769,B
11733,1062166,2769,B
11774,1062208,2769,P
11816,1062250,2768,B
11862,1062291,2774,B
11902,1062333,2772,B
11942,1062375,2769,P
11982,1062416,2769,B
12026,1062458,2770,P
12070,1062500,2772,I
12111,1062541,2772,B
12150,1062583,2769,B
12191,1062625,2768,B
12239,1062666,2775,P
12279,1062708,2773,B
12316,1062750,2768,B
12358,1062791,2769,B
12406,1062833,2776,P
12441,1062875,2768,P
12485,1062916,2772,P
12526,1062958,2770,P
12571,1063000,2774,P
12608,1063041,2769,P
12649,1063083,2769,P
12691,1063125,2768,I
12734,1063166,2770,P
12774,1063208,2769,P
12822,1063250,2775,P
12858,1063291,2769,P
12899,1063333,2768,P
12942,1063375,2769,P
12990,1063416,2776,P
13030,1063458,2774,P
13066,1063500,2768,P
13110,1063541,2771,P
13149,1063583,2769,P
13197,1063625,2774,P
13233,1063666,2769,P
13278,1063708,2772,P
13317,1063750,2769,I
13358,1063791,2769,P
13407,1063833,2776,P
13441,1063875,2768,P
13486,1063916,2772,B
13525,1063958,2770,P
13575,1064000,2777,P
13615,1064041,2776,P
13655,1064083,2774,P
13691,1064125,2768,P
13734,1064166,2770,P
13781,1064208,2776,P
13822,1064250,2774,P
