at,payloadSizeBytes,frameType
3933,2950,P
3956,1240,B
3980,724,B
4079,4237,P
4100,1085,B
4166,3761,P
4200,1809,B
4263,3562,P
4269,170,P
4275,190,B
4303,337,I
4345,156,P
4386,153,B
4427,153,B
4470,153,B
4508,163,P
4552,155,B
4595,153,B
4637,153,B
4677,163,P
4720,155,B
4766,153,B
4799,153,B
4843,163,P
4887,153,B
4932,335,I
4970,156,P
5012,153,B
5053,153,B
5092,153,B
5241,6370,P
5261,1114,B
5286,1227,B
5375,5118,P
5392,727,B
5409,822,B
5421,567,B
5497,4297,P
5503,194,B
5551,2522,P
5852,17765,I
5948,5667,P
5961,517,B
5970,306,B
5980,397,B
6140,9396,P
6157,823,B
6168,467,B
6181,579,B
6265,4899,P
6277,467,B
6367,5105,P
6390,1112,B
6405,825,B
6421,732,B
6762,20101,I
7115,884,B
7302,687,B
7464,610,B
7523,3386,P
7523,3427,P
7523,3004,P
7648,1327,B
7665,800,B
7678,571,B
7694,783,B
7776,695,B
7777,3507,P
7778,2982,P
7905,6389,P
7928,1170,B
8043,860,B
8057,758,B
8098,1040,B
8222,869,B
8236,688,B
8430,799,B
8611,1049,B
8628,636,B
8891,1179,B
8908,710,B
8912,518,B
8984,697,B
9046,849,B
9051,593,B
9157,914,B
9164,761,B
9179,680,B
9192,1018,B
9251,824,B
9255,632,B
9264,5471,P
9272,1416,B
9278,698,B
9285,950,B
9295,823,B
9327,843,B
9359,22753,I
9359,3058,P
9360,2222,P
9360,2363,P
9360,2300,P
9360,2709,P
9360,4143,P
9360,5849,P
9360,3811,P
9366,694,B
9447,1054,B
9452,687,B
9458,1392,B
9590,1099,B
9600,1294,B
9609,653,B
9627,23140,I
9627,3056,P
9627,6633,P
9631,5581,P
9631,3852,P
9631,21940,I
9631,3266,P
9632,5342,P
9632,4541,P
9656,813,B
9711,1246,B
9717,857,B
9743,4641,P
9747,569,B
9753,605,B
9873,563,B
9891,744,B
9928,761,B
10182,22898,I
10182,3478,P
10182,4715,P
10183,4414,P
10183,5501,P
10258,21095,I
10283,4823,P
10283,5917,P
10283,4214,P
10283,1932,P
10287,1940,P
10287,1962,P
10287,2481,P
10288,2761,P
10399,21743,I
10399,1391,P
10399,1241,P
10400,1358,P
10400,1470,P
10400,1557,P
10400,1551,P
10408,1651,P
10420,1671,P
10437,1879,P
10452,1960,P
10467,1928,P
10482,1974,P
10499,2173,P
10531,3153,P
10704,22172,I
10720,1966,P
10737,2135,P
10755,2155,P
10778,2936,P
10785,716,B
10814,2141,P
10856,2174,P
