at,payloadSizeBytes,frameType
3910,605,B
3963,2303,P
4004,2150,P
4045,2049,P
4084,1560,P
4119,1340,P
4166,1531,P
4212,2773,P
4244,543,B
4283,392,B
4326,394,B
4386,3065,P
4410,727,B
4600,21759,I
4624,3270,P
4632,842,B
4640,684,B
4646,328,B
4683,3869,P
4702,680,B
4740,438,B
4780,325,B
4851,4206,P
4873,1303,B
4912,940,B
4951,680,B
5023,4837,P
5037,854,B
5231,22709,I
5254,3133,P
5265,1096,B
5271,667,B
5278,755,B
5319,5186,P
5328,739,B
5393,3967,P
5426,2997,P
5476,4005,P
5494,584,B
5548,2512,P
5592,2777,P
5624,2032,P
5661,743,P
5838,20000,I
5856,2294,P
5861,599,B
5868,495,B
5874,400,B
5917,1704,P
5968,3264,P
5994,1290,B
6037,886,B
6079,879,B
6136,3059,P
6161,715,B
6220,3349,P
6243,489,B
6289,1137,P
6485,24181,I
6510,3204,P
6521,1016,B
6526,510,B
6534,577,B
6550,2093,P
6574,685,B
6626,2317,P
6675,2844,P
6718,2869,P
6756,2657,P
6800,2698,P
6834,2349,P
6887,3278,P
6924,2676,P
7106,22961,I
7133,3618,P
7161,3770,P
7171,972,B
7176,601,B
7197,2548,P
7209,1142,B
7244,643,B
7286,709,B
7343,2900,P
7372,1080,B
7411,750,B
7451,615,B
7554,9174,P
7557,254,B
7659,12477,I
7675,1957,P
7681,423,B
7697,233,B
7740,175,B
7810,4342,P
7826,625,B
7868,378,B
7907,350,B
7984,5138,P
7995,1399,B
8038,1032,B
8077,707,B
8140,3718,P
8162,931,P
8350,21797,I
8366,2039,P
8371,491,B
8377,272,B
8382,301,B
8433,3846,P
8456,1250,B
8491,875,B
8538,1004,B
8609,5133,P
8624,1586,B
8662,849,B
8703,944,B
8765,3802,P
8792,1568,B
8984,23459,I
9005,2639,P
9036,4374,P
9043,736,B
9049,462,B
9053,358,B
9096,3364,P
9116,374,B
9163,501,B
9225,3827,P
9262,3626,P
9303,3807,P
9328,847,B
9368,398,B
9410,537,P
9505,8466,I
9539,4453,P
9564,3292,P
9582,2011,P
9628,2136,P
9673,1738,P
9703,795,B
9746,823,B
9783,389,B
9841,2512,P
9882,2677,P
9931,3638,P
9967,2717,P
9994,522,P
10033,353,B
10210,19682,I
10230,2674,P
