at,payloadSizeBytes,frameType
34288,22759,I
34328,3027,P
34371,778,B
34433,4013,P
34473,1040,B
34517,842,B
34536,655,B
34539,4044,P
34618,3691,P
34641,768,B
34745,817,B
34848,720,B
34951,921,B
35033,608,B
35092,22711,I
35136,850,B
35155,684,B
35155,2070,P
35219,801,B
35259,4234,P
35324,4352,P
35406,3593,P
35427,850,B
35446,659,B
35530,1001,B
35614,824,B
35757,865,B
35822,769,B
35924,764,B
35924,22385,I
35962,2121,P
36005,801,B
36045,4215,P
36069,656,B
36088,646,B
36152,4331,P
36171,997,B
36190,780,B
36256,658,B
36274,4076,P
36380,936,B
36420,688,B
36505,705,B
36629,781,B
36733,22856,I
36754,598,B
36812,3055,P
36876,948,B
36896,685,B
36935,4981,P
37000,993,B
37040,4451,P
37105,596,B
37124,733,B
37124,3965,P
37228,819,B
37334,616,B
37458,912,B
37562,526,B
37581,929,B
37622,22540,I
37665,2953,P
37686,827,B
37707,659,B
37769,4358,P
37791,714,B
37850,3873,P
37895,814,B
37915,669,B
37953,3732,P
37999,626,B
38081,913,B
38103,776,B
38122,616,B
38206,966,B
38269,770,B
38288,574,B
38372,767,B
38477,860,B
38477,22986,I
38515,1699,P
38579,650,B
38598,3501,P
38682,1052,B
38701,4553,P
38765,655,B
38765,3332,P
38887,888,B
38972,745,B
39094,839,B
39197,619,B
39256,22494,I
39301,887,B
39320,702,B
39340,3225,P
39425,593,B
39448,4772,P
39468,690,B
39530,595,B
39571,5229,P
39613,700,B
39632,2962,P
39798,893,B
39857,557,B
39921,929,B
40026,695,B
40106,23488,I
40129,836,B
40148,756,B
40188,604,B
40210,2873,P
40252,786,B
40357,6972,P
40419,836,B
40439,613,B
40478,5444,P
40523,788,B
40563,3768,P
40628,679,B
40666,4238,P
40732,873,B
40834,667,B
40937,788,B
41040,748,B
41099,20751,I
41119,2209,P
41164,539,B
41222,4630,P
41268,687,B
41306,3529,P
41391,982,B
41410,722,B
41410,3863,P
41494,787,B
41533,5914,P
41574,2146,P
41619,814,B
41723,624,B
41847,820,B
41868,637,B
41972,858,B
42076,23028,I
42096,609,B
42156,3254,P
42237,4990,P
42282,535,B
42366,5486,P
42385,497,B
42444,3386,P
42488,679,B
42592,787,B
42611,701,B
42694,607,B
42778,715,B
42904,658,B
42924,565,B
42943,22685,I
42962,2093,P
42986,488,B
43071,779,B
43090,528,B
43090,4803,P
43174,550,B
43174,4015,P
43194,906,B
43232,2942,P
43278,640,B
43381,654,B
43485,1004,B
43588,615,B
43711,828,B
43773,23455,I
43795,777,B
43813,1742,P
43897,3367,P
43918,873,B
43979,4260,P
44001,871,B
44059,2799,P
44104,935,B
44206,718,B
44289,978,B
44372,712,B
44393,561,B
44496,858,B
44534,22069,I
44580,519,B
44599,2226,P
44619,798,B
44658,3468,P
44743,4042,P
44787,827,B
44806,652,B
44826,577,B
44847,4389,P
44949,718,B
44993,657,B
45014,615,B
45098,800,B
45181,709,B
45200,567,B
45284,568,B
45342,22780,I
45388,867,B
45406,2165,P
45466,3745,P
45532,631,B
45552,738,B
45570,4070,P
45615,2846,P
45695,580,B
45739,547,B
45863,687,B
45902,676,B
46028,530,B
46067,22621,I
46109,573,B
46130,2213,P
46192,3915,P
46213,727,B
46278,492,B
46297,3929,P
46337,2958,P
46379,613,B
46547,809,B
46710,1015,B
46791,21620,I
46832,2118,P
46914,3787,P
46977,4108,P
47040,3018,P
47432,22820,I
47472,1860,P
47535,3225,P
47618,4355,P
47679,4016,P
48073,22665,I
48112,2150,P
48174,3676,P
48258,4104,P
48299,2863,P
48693,22340,I
48734,2246,P
48796,3769,P
48876,3740,P
48939,3348,P
49330,22395,I
49354,1843,P
49436,3886,P
49500,3925,P
49561,3135,P
49951,23015,I
49996,1992,P
50035,2947,P
50119,4101,P
50201,4131,P
50613,23829,I
50633,1680,P
50717,3958,P
50779,4402,P
50841,2748,P
51235,22920,I
51273,2058,P
51338,3031,P
51397,3857,P
51461,3409,P
51853,22568,I
51895,2149,P
51979,4045,P
52038,3964,P
52082,2841,P
52494,22454,I
52514,1887,P
52578,2915,P
52637,3719,P
52701,4069,P
53113,23645,I
53151,1897,P
53214,3568,P
53279,3823,P
53337,3021,P
53753,23691,I
53793,2225,P
53876,4133,P
53939,3784,P
54001,3553,P
54414,23759,I
54455,2370,P
54518,3147,P
54578,3793,P
54639,3707,P
55032,21975,I
55076,2288,P
55135,2891,P
55179,3367,P
55263,4446,P
55650,22556,I
55694,1972,P
55753,2728,P
55817,3528,P
55857,3042,P
56228,21189,I
56273,1903,P
56332,3385,P
56415,4767,P
56480,3677,P
56872,22763,I
56912,1794,P
56951,2611,P
57035,4464,P
57074,1952,P
57467,22356,I
57490,1215,P
57531,2070,P
57842,17927,P
57882,2054,P
57921,3264,P
58337,23097,I
58377,2498,P
58441,2680,P
58500,4100,P
58563,3621,P
58976,23516,I
59039,2932,P
59098,3992,P
59182,4346,P
59245,4093,P
59679,23728,I
59720,3294,P
59805,3896,P
59864,3604,P
59926,3157,P
60339,23839,I
60380,2284,P
60462,4947,P
60527,3348,P
60566,2844,P
60998,23733,I
61021,1787,P
61100,3871,P
61183,4790,P
61226,2970,P
61247,1336,P
61659,22897,I
61681,1209,P
61741,3077,P
61764,1915,P
61805,1675,P
61824,1728,P
61843,1242,P
61887,1693,P
61908,1843,P
61946,1493,P
61972,1563,P
62011,1912,P
62050,3137,P
62134,4020,P
62177,2720,P
62590,23392,I
62649,2977,P
62693,2509,P
62733,2858,P
62796,3716,P
62835,2398,P
62879,1914,P
62920,1780,P
62938,1510,P
62983,2139,P
63396,23710,I
63415,1111,P
63454,2154,P
63479,1442,P
63539,3041,P
63601,3336,P
63641,3355,P
64078,23624,I
64138,3418,P
64219,5280,P
64284,3948,P
64343,3171,P
64386,2668,P
64800,22588,I
64820,1326,P
64839,1143,P
64883,2195,P
64904,1962,P
64942,1779,P
64962,1472,P
65026,2939,P
65045,1729,P
65088,2095,P
65109,1555,P
65147,1526,P
65191,2878,P
65255,3566,P
65294,2251,P
65706,22766,I
65728,1929,P
65771,2477,P
65831,2552,P
65874,2329,P
65913,2310,P
65933,2073,P
66016,3998,P
66100,4939,P
66491,22121,I
66554,3764,P
66656,5980,P
66697,1949,P
66781,4444,P
66822,3118,P
67234,23185,I
67274,2105,P
67317,2687,P
67399,4173,P
67482,4856,P
67544,3837,P
67792,13496,P
67978,10710,I
68018,2643,P
68082,2929,P
68141,3267,P
68184,3260,P
68245,3257,P
68307,3920,P
68410,4697,P
68451,3379,P
68844,21501,I
68863,1354,P
68863,560,P
68887,511,P
68906,1110,P
68906,520,P
68926,443,P
68926,435,P
68946,532,P
68946,524,P
68969,572,P
68969,628,P
69011,2004,P
69050,2286,P
69093,2226,P
69461,21270,I
69506,2510,P
69547,1822,P
69565,1811,P
69610,1570,P
69671,4359,P
69732,3308,P
69795,3494,P
69856,3424,P
69897,2065,P
70272,21336,I
70310,2106,P
70349,1924,P
70370,1998,P
70414,1980,P
70455,1961,P
70473,1999,P
70518,1974,P
70558,1817,P
70577,1560,P
70597,1604,P
70641,2208,P
70700,3629,P
70759,3569,P
70827,2788,P
71216,22146,I
71257,2514,P
71301,2152,P
71321,2005,P
71360,1998,P
71399,1829,P
71426,1837,P
71485,2488,P
71505,1804,P
71524,1391,P
71551,1356,P
71590,1402,P
71649,3515,P
71696,3159,P
71755,2458,P
72108,20997,I
72168,3228,P
