at,ptsMs,latencyMs,frameType
3896,656166,167,B
3936,656208,165,P
3977,656250,164,I
4017,656291,163,B
4058,656333,162,B
4112,656375,174,B
4159,656416,180,P
4201,656458,180,B
4240,656500,177,B
4280,656541,176,B
4328,656583,182,P
4361,656625,173,B
4408,656666,179,B
4447,656708,176,P
4486,656750,174,B
4651,656791,297,B
4696,656833,300,P
4737,656875,299,I
4780,656916,301,B
4821,656958,300,B
4864,657000,301,P
4900,657041,297,B
4944,657083,299,B
4988,657125,300,B
5027,657166,299,P
5072,657208,301,B
5112,657250,299,B
5154,657291,300,B
5193,657333,297,P
5241,657375,303,P
5279,657416,300,P
5319,657458,298,P
5369,657500,306,I
5405,657541,301,P
5449,657583,303,P
5486,657625,299,P
5529,657666,300,B
5573,657708,302,B
5613,657750,301,B
5656,657791,302,P
5697,657833,301,B
5737,657875,299,B
5776,657916,297,P
5824,657958,303,P
5864,658000,301,P
5917,658041,313,B
5963,658083,317,P
6007,658125,320,I
6048,658166,319,P
6086,658208,315,P
6127,658250,315,B
6175,658291,321,B
6217,658333,321,P
6256,658375,318,P
6297,658416,318,P
6337,658458,316,P
6376,658500,313,P
6425,658541,321,P
6464,658583,319,B
6504,658625,316,B
6543,658666,314,B
6593,658708,322,P
6632,658750,319,I
6672,658791,318,B
6710,658833,314,B
6751,658875,314,B
6801,658916,322,P
6840,658958,319,B
6880,659000,317,B
6919,659041,315,P
6960,659083,314,P
7008,659125,320,P
7048,659166,320,B
7086,659208,316,P
7128,659250,315,P
7169,659291,316,P
7210,659333,314,P
7255,659375,317,I
7291,659416,313,P
7337,659458,316,P
7384,659500,322,P
7425,659541,321,B
7465,659583,319,P
7502,659625,315,P
7543,659666,315,P
7592,659708,321,P
7631,659750,318,P
7671,659791,318,P
7710,659833,314,P
7761,659875,323,P
7800,659916,321,P
7839,659958,318,P
7879,660000,316,I
7918,660041,314,B
7969,660083,323,B
8008,660125,321,B
8047,660166,318,P
8088,660208,318,B
8129,660250,316,B
8177,660291,323,B
8209,660333,313,P
8256,660375,318,B
8296,660416,317,B
8336,660458,315,B
8376,660500,314,P
8411,660541,307,B
8454,660583,309,P
8497,660625,309,I
8545,660666,316,B
8582,660708,311,B
8625,660750,312,B
8664,660791,311,P
8711,660833,316,B
8749,660875,311,B
8793,660916,314,B
8831,660958,311,P
8871,661000,308,B
8920,661041,316,B
8960,661083,314,B
8995,661125,307,P
9032,661166,304,B
9076,661208,306,P
9120,661250,308,I
9160,661291,306,B
9202,661333,307,B
9248,661375,311,B
9289,661416,310,P
9329,661458,308,B
9367,661500,305,B
9416,661541,313,B
9457,661583,311,P
9496,661625,308,B
9536,661666,307,B
9575,661708,304,B
9622,661750,309,P
9662,661791,308,P
9708,661833,312,P
9753,661875,315,I
9793,661916,314,B
9832,661958,311,B
9871,662000,309,B
9920,662041,316,P
9960,662083,315,B
10001,662125,313,B
10040,662166,312,B
10079,662208,308,P
10124,662250,312,B
10163,662291,310,P
10203,662333,307,B
10245,662375,307,B
10288,662416,309,B
10337,662458,316,P
10376,662500,313,I
10415,662541,311,B
10457,662583,311,B
10503,662625,315,B
10540,662666,311,P
10581,662708,310,B
10624,662750,311,P
10673,662791,319,B
10711,662833,316,B
10751,662875,314,B
10792,662916,313,P
10831,662958,310,B
10876,663000,313,B
10916,663041,313,B
10954,663083,309,P
11001,663125,313,I
11039,663166,311,B
11089,663208,318,B
11128,663250,315,P
11168,663291,315,B
11208,663333,313,B
11248,663375,310,B
11291,663416,313,P
11330,663458,309,B
11375,663500,313,B
11416,663541,312,B
11455,663583,309,P
11498,663625,310,B
11540,663666,312,P
11581,663708,310,P
11625,663750,312,I
11665,663791,311,B
11707,663833,311,B
11746,663875,309,P
11790,663916,311,P
11832,663958,311,B
11878,664000,316,B
11919,664041,315,P
11957,664083,311,P
11996,664125,308,P
12039,664166,310,P
12079,664208,309,P
12127,664250,314,B
12167,664291,314,B
12208,664333,313,P
12248,664375,311,I
12287,664416,309,P
12336,664458,316,P
12377,664500,314,P
12416,664541,312,B
12457,664583,311,B
12499,664625,311,B
12545,664666,316,P
12582,664708,311,B
12621,664750,308,B
12670,664791,316,P
12709,664833,313,P
12751,664875,313,P
12790,664916,311,B
12832,664958,311,P
12872,665000,309,I
12915,665041,311,B
12957,665083,311,B
13000,665125,312,B
13039,665166,311,P
13087,665208,316,P
13124,665250,311,B
13166,665291,313,P
13208,665333,312,P
13248,665375,311,P
13291,665416,312,P
13334,665458,314,P
13374,665500,312,P
13413,665541,310,P
13456,665583,310,P
13502,665625,314,I
13545,665666,316,P
13580,665708,309,P
13624,665750,311,P
13673,665791,319,B
13712,665833,317,B
13752,665875,315,B
13792,665916,314,P
13831,665958,310,B
13875,666000,313,B
13914,666041,311,B
13954,666083,308,P
13998,666125,310,B
14038,666166,309,P
14080,666208,309,P
14128,666250,315,I
14168,666291,315,B
14207,666333,311,B
14249,666375,311,B
14296,666416,317,P
14336,666458,316,B
14374,666500,311,B
14416,666541,313,B
14456,666583,310,P
14501,666625,313,B
14541,666666,312,B
14580,666708,309,B
14623,666750,311,P
14667,666791,314,P
14711,666833,315,P
14761,666875,323,I
14801,666916,322,B
14841,666958,320,B
14880,667000,317,B
14921,667041,317,P
14968,667083,323,B
15008,667125,321,B
15049,667166,320,P
15088,667208,317,P
15128,667250,315,P
15171,667291,317,B
15210,667333,314,B
15255,667375,318,B
15296,667416,317,P
15336,667458,316,P
15384,667500,321,I
15424,667541,321,B
15464,667583,319,B
15503,667625,315,P
15553,667666,324,B
15593,667708,322,B
15632,667750,320,B
15672,667791,318,P
15712,667833,316,B
15751,667875,313,B
15800,667916,321,B
15839,667958,319,P
15876,668000,313,B
15918,668041,315,B
15961,668083,316,P
16009,668125,321,I
16049,668166,320,B
16088,668208,317,B
16128,668250,315,B
16176,668291,323,P
16217,668333,321,B
16256,668375,318,B
16296,668416,317,B
16337,668458,316,P
16376,668500,313,B
16424,668541,320,B
16464,668583,318,B
16503,668625,315,P
16542,668666,314,B
16592,668708,321,P
16633,668750,320,I
16673,668791,319,B
16712,668833,316,B
16760,668875,322,B
16801,668916,322,P
16841,668958,320,B
16876,669000,313,B
16920,669041,317,B
16960,669083,314,P
17009,669125,321,B
17048,669166,319,B
17088,669208,317,B
17128,669250,315,P
17172,669291,318,B
17217,669333,321,P
17257,669375,319,I
17296,669416,318,B
17336,669458,316,B
17385,669500,322,B
17425,669541,321,P
17465,669583,319,B
17503,669625,316,P
17544,669666,315,P
17589,669708,319,P
17627,669750,315,P
17672,669791,318,P
17712,669833,316,P
17761,669875,323,P
17793,669916,315,B
