at,payloadSizeBytes,frameType
19281,3577,P
19320,3489,P
19355,3030,P
19395,3421,P
19412,1419,B
19422,680,B
19433,631,B
19460,2364,P
19575,10585,I
19594,1641,P
19617,1880,P
19775,14929,P
19792,1270,B
19801,633,B
19811,760,B
19840,2540,P
19856,1299,B
19869,744,B
19879,729,B
19937,4434,P
19958,1822,B
19990,1117,B
20028,891,B
20285,21236,I
20325,3705,P
20345,1544,B
20360,1236,B
20378,1325,B
20424,4293,P
20448,1950,B
20467,1449,B
20484,1395,B
20527,3769,P
20550,1899,B
20566,1300,B
20585,1366,B
20652,4606,P
20669,1491,B
20940,24656,I
20980,3479,P
20997,1464,B
21013,1127,B
21028,1246,B
21069,3617,P
21088,1589,B
21102,1173,B
21117,1095,B
21166,4455,P
21191,2095,B
21206,1242,B
21225,1427,B
21269,3945,P
21288,1593,B
21559,24116,I
21603,4132,P
21626,1799,B
21642,1247,B
21656,1215,B
21705,4411,P
21725,1529,B
21741,1295,B
21756,1165,B
21805,4231,P
21825,1703,B
21841,1189,B
21858,1263,B
21891,2945,P
21910,1477,B
22147,20792,I
22205,5310,P
22234,2495,B
22253,1524,B
22273,1609,B
22325,4682,P
22345,1729,B
22360,1192,B
22375,1117,B
22427,4654,P
22450,1806,B
22466,1429,B
22484,1313,B
22513,2446,P
22536,1303,B
22803,23038,I
22848,4137,P
22871,1861,B
22886,1302,B
22906,1512,B
22956,4530,P
22977,1935,B
22995,1219,B
23010,1081,B
23064,5063,P
23089,2028,B
23104,1206,B
23122,1379,B
23153,2758,P
23170,1131,B
23416,22365,I
23460,3963,P
23481,1913,B
23495,979,B
23510,1287,B
23563,4668,P
23589,2237,B
23607,1465,B
23623,1204,B
23673,4603,P
23700,2233,B
23714,1091,B
23729,1279,B
23766,3321,P
23786,1498,B
24051,22801,I
24092,3672,P
24111,1593,B
24125,1077,B
24136,873,B
24243,9973,P
24252,593,B
24290,3264,P
24301,942,B
24311,698,B
24320,686,B
24368,4220,P
24382,1053,B
24395,883,B
24406,811,B
24647,20708,I
24694,4274,P
24712,1321,B
24724,994,B
24782,5206,P
24803,1778,B
24817,1087,B
24831,1116,B
24887,5139,P
24910,1832,B
24924,1128,B
24939,1121,B
24986,4264,P
25001,1293,B
25032,1126,B
25299,22945,I
25353,4973,P
25372,1611,B
25387,1134,B
25399,908,B
25460,5673,P
25484,1950,B
25503,1508,B
25515,1063,B
25563,4229,P
25581,1358,B
25595,958,B
25605,818,B
25650,4132,P
25663,872,B
25933,24433,I
25964,2657,P
25978,1117,B
25989,801,B
26001,784,B
26040,3542,P
26056,1253,B
26070,970,B
26082,923,B
26129,4200,P
26147,1377,B
26161,1002,B
26198,934,B
26262,3371,P
26277,999,B
26556,23885,I
26595,3449,P
26612,1541,B
26627,1010,B
26640,1079,B
26688,4297,P
26709,1832,B
26724,1154,B
26740,1229,B
26784,3809,P
26802,1444,B
26814,1000,B
26827,786,B
26887,3646,P
26897,785,B
27179,23073,I
27216,3403,P
27230,1099,B
27239,669,B
27249,633,B
27304,4985,P
27316,880,B
27323,519,B
27332,477,B
27370,3405,P
27380,673,B
27401,479,B
27438,346,B
27513,3797,P
27556,3968,P
27794,22152,I
27824,2793,P
27863,3314,P
27888,2244,P
27939,4588,P
27954,1233,B
27966,774,B
27976,781,B
28009,2903,P
28026,1331,B
28036,647,B
28046,641,B
28108,4751,P
28118,816,B
28159,1193,P
28425,23228,I
28459,3071,P
28467,485,B
28509,3736,P
28519,746,B
28526,510,B
28535,480,B
28569,3083,P
28610,3581,P
28642,2787,P
28665,1884,P
28688,1810,P
28710,1927,P
28766,3445,P
28804,3563,P
29054,23207,I
29095,3575,P
29102,397,B
29107,314,B
29112,171,B
29208,8843,P
29215,531,B
29224,533,B
29230,199,B
29266,3108,P
29275,528,B
29282,415,B
29310,187,B
29368,1300,P
29398,339,B
29650,20750,I
29681,2801,P
29687,401,B
29695,307,B
29699,160,B
29751,4749,P
29760,539,B
29768,337,B
29802,2967,P
29848,3617,P
29916,6275,P
29936,1674,B
29950,1101,B
29981,995,B
30034,1901,P
30295,23103,I
30325,2557,P
30337,813,B
30347,635,B
30354,433,B
30413,5467,P
30422,658,B
30431,498,B
30437,331,B
30464,2248,P
30486,511,B
30559,3507,P
30600,3634,P
30639,3401,P
30682,3795,P
30924,22706,I
30951,2275,P
30979,2400,P
30989,631,B
31031,3779,P
31048,1406,B
31059,717,B
31067,661,B
31090,1754,P
31114,2040,P
31134,1679,P
31154,1468,P
31218,3476,P
31261,3377,P
31307,3449,P
31553,23363,I
31578,1108,P
31590,396,B
31603,1421,P
31654,4149,P
31654,810,B
31679,1988,P
31707,1912,P
31718,1918,P
31742,2207,P
31766,2207,P
31790,2013,P
31838,2355,P
31870,1919,P
31902,1346,P
32159,21037,I
32202,3377,P
32215,441,B
32215,382,B
32215,207,B
32259,3990,P
32259,467,B
32296,3419,P
32327,2543,P
32352,2203,P
32378,2277,P
32409,1930,P
32465,3275,P
32515,4203,P
32526,425,B
32806,22332,I
32850,3566,P
32850,399,B
32850,331,B
32850,154,B
32899,4676,P
32904,549,B
32911,444,B
32917,260,B
32982,4237,P
32990,576,B
33055,3519,P
33092,3365,P
33116,1940,P
33151,444,B
33426,22286,I
33455,1825,P
33468,1502,P
33480,1087,P
33505,2301,P
33514,536,B
33514,421,B
33530,1332,P
33536,344,B
33563,811,P
33609,313,B
33658,1946,P
33718,2903,P
33759,3413,P
33796,2933,P
34152,23761,I
34169,1451,P
34169,343,B
34186,283,B
34186,176,B
34218,2374,P
34252,2487,P
34286,2065,P
34324,2232,P
34340,2004,P
34374,1616,P
34387,1758,P
34436,3402,P
34508,3747,P
34559,3651,P
34901,23752,I
34918,1418,P
34953,1670,P
34974,1876,P
35007,1740,P
35041,2885,P
35073,2113,P
35106,2071,P
35145,1846,P
35163,1247,P
35163,846,P
35178,904,P
35212,2540,P
35262,3481,P
35318,3388,P
35660,22828,I
35678,1224,P
35693,1647,P
35727,1504,P
35742,1518,P
35777,2360,P
35797,1528,P
35815,1423,P
35831,840,P
36072,16268,P
36072,235,B
36103,1963,P
36104,353,B
36121,244,B
36121,155,B
36347,15731,I
36380,2214,P
36380,367,B
36397,180,B
36448,3722,P
36448,516,B
36468,396,B
36485,2255,P
36553,3625,P
36604,4089,P
36657,2980,P
36741,5925,P
36741,498,B
36759,526,B
36759,268,B
37084,22392,I
37119,1850,P
37140,1371,P
37140,748,P
37189,2975,P
37189,493,B
37206,423,B
37206,316,B
37273,4707,P
37294,605,B
37294,470,B
37294,266,B
37310,1190,P
37329,375,B
37330,269,B
37637,21060,I
37671,1921,P
37704,2211,P
37739,2786,P
37790,3596,P
37809,626,B
37843,2381,P
37860,2075,P
37893,1997,P
37893,392,B
37945,2643,P
37980,2136,P
37980,695,P
37980,293,B
37997,230,B
38307,20970,I
38359,3504,P
38359,438,B
38360,347,B
38360,159,B
38426,3694,P
38426,522,B
38442,498,B
38442,180,B
38529,6213,P
38530,513,B
38545,484,B
38546,231,B
38618,4441,P
38619,462,B
38924,20951,I
38978,3229,P
38978,452,B
38995,302,B
38995,223,B
39095,6823,P
39115,1369,B
39132,816,B
39133,848,B
39200,4486,P
39217,692,B
39234,928,B
39234,329,B
39287,3392,P
39303,1136,P
39630,22389,I
39666,1944,P
39667,481,B
39667,367,B
39699,1790,P
39699,410,B
39732,2155,P
39764,1744,P
39784,1922,P
39821,1611,P
39837,1251,P
39870,2465,P
39919,3591,P
39976,3555,P
40025,3682,P
40354,21469,I
40370,2083,P
40403,1588,P
40421,1784,P
40453,1910,P
40493,2368,P
40526,2178,P
40559,1975,P
40592,2367,P
40608,1489,P
40625,1315,P
40645,1398,P
40697,3113,P
40746,3496,P
40799,3564,P
41124,22252,I
41162,2372,P
41196,2094,P
41229,2178,P
41278,3850,P
41297,1280,B
41314,711,B
41314,734,B
41350,2499,P
41368,687,B
41456,5418,P
41473,1103,B
41473,646,B
41543,3839,P
41544,886,B
41864,21491,I
41898,3301,P
41921,986,B
41937,662,B
41937,579,B
42004,4305,P
42020,829,B
42020,574,B
42070,2726,P
42143,4801,P
42158,1235,B
42176,785,B
42176,619,B
42225,3698,P
42283,3364,P
42610,21544,I
42642,2511,P
42691,3884,P
42709,923,B
42709,593,B
42724,529,B
42781,3978,P
42831,3316,P
42897,4480,P
42913,811,B
42913,446,B
42986,4970,P
43002,825,B
43018,624,B
43018,549,B
43330,21434,I
43379,3355,P
43394,510,B
43395,429,B
43412,411,B
43518,7837,P
43535,646,B
43535,635,B
43551,353,B
43600,4102,P
43622,769,B
43623,658,B
43641,566,B
43657,1726,P
43674,694,B
43984,21465,I
44034,3152,P
44049,541,B
44049,475,B
44049,326,B
44116,4584,P
44140,666,B
44254,8350,P
44270,812,B
44271,645,B
44288,469,B
44345,3658,P
44361,899,B
44361,764,B
44377,568,B
44689,21622,I
44738,3511,P
44753,573,B
44753,321,B
44844,6242,P
44860,668,B
44860,588,B
44910,2673,P
44910,728,B
44926,441,B
44975,4146,P
44998,712,B
45016,638,B
45016,394,B
45033,778,P
45340,21848,I
45375,2159,P
45408,2007,P
45441,2326,P
45475,2185,P
45513,2996,P
45564,3494,P
45613,3097,P
45614,424,B
45663,3556,P
45685,551,B
45686,419,B
45703,330,B
45768,5100,P
45768,464,B
46078,20699,I
46129,2959,P
46129,633,B
46129,220,B
46235,6188,P
46235,592,B
46251,436,B
46251,276,B
46300,3988,P
46317,545,B
46317,329,B
46357,2885,P
46455,6150,P
46456,429,B
46512,3485,P
46816,21022,I
46856,2359,P
46872,614,B
46873,309,B
46873,213,B
46955,6293,P
46972,593,B
46972,451,B
46987,271,B
47062,4894,P
47077,765,B
47077,467,B
47077,397,B
47144,4465,P
47159,943,B
47486,22029,I
47544,3980,P
47560,679,B
47577,963,B
47658,5827,P
47675,1233,B
47750,4575,P
47765,1234,B
47765,896,B
47814,3314,P
47832,443,B
47865,2148,P
47888,2181,P
47955,3702,P
48004,3662,P
48298,20700,I
48331,2369,P
48348,678,B
48348,328,B
48365,191,B
48438,5044,P
48438,516,B
48438,211,B
48503,4089,P
48553,4049,P
48642,5529,P
48659,567,B
48659,450,B
48659,214,B
48676,1106,P
49038,20987,I
49114,3443,P
49139,457,B
49139,346,B
49139,200,B
49272,5310,P
49272,503,B
49272,210,B
49374,4212,P
49449,3976,P
49530,3222,P
49657,5612,P
49657,534,B
49683,451,B
49683,241,B
50172,22228,I
50225,2592,P
50254,427,B
50254,330,B
50254,204,B
50380,5810,P
50380,509,B
50405,431,B
50405,193,B
50612,9583,P
50612,288,B
50637,1071,P
50662,1112,P
50689,1003,P
50716,978,P
50974,12141,I
51003,748,P
51028,856,P
51051,767,P
51078,1500,P
51078,451,B
51128,2095,P
51177,1733,P
51230,2422,P
51284,2499,P
51334,2370,P
51386,2534,P
51470,3441,P
51545,3638,P
51623,3758,P
52081,20701,I
52129,2587,P
52192,2255,P
52240,2310,P
52315,3766,P
52339,1058,B
52413,3021,P
52474,2071,P
52499,2082,P
52547,2056,P
52597,1980,P
52645,1963,P
52706,2461,P
52756,2673,P
52830,2988,P
53323,22197,I
53372,2357,P
53396,2196,P
53446,2186,P
53531,3262,P
53555,1135,B
53629,2835,P
53678,3144,P
53765,2852,P
53813,2500,P
53863,2207,P
53912,2321,P
53962,2726,P
54047,2806,P
54120,3458,P
54612,22755,I
54660,2977,P
54771,3598,P
54796,1425,B
54870,4227,P
54919,1412,B
54943,1322,B
54992,2495,P
55054,2818,P
55152,4412,P
55177,1371,B
55201,1172,B
55287,3251,P
55312,1154,B
55385,2883,P
55768,18462,I
55824,2062,P
55901,2773,P
55926,1155,B
55974,3063,P
56002,1301,B
56025,1217,B
56110,2822,P
56159,3050,P
56257,3837,P
56342,3327,P
56368,1262,B
56441,3890,P
56466,1273,B
56514,2251,P
57064,24217,I
57087,2091,P
57139,2251,P
57165,1045,B
57188,854,B
57265,2880,P
57289,1112,B
57372,4368,P
57421,1790,B
57447,976,B
57472,1468,B
57580,4133,P
57603,2301,B
57705,4514,P
57781,2741,P
58320,24490,I
58376,2510,P
58429,2169,P
58478,3045,P
58553,3706,P
58579,1138,B
58610,1048,B
58662,2399,P
58686,1251,B
58712,965,B
58736,946,B
58787,1930,P
58868,3640,P
58892,1545,B
58945,2274,B
59461,23188,I
59536,3119,P
59612,3315,P
59664,3140,P
59743,3668,P
59795,1474,B
59819,1099,B
59870,2933,P
59897,1009,B
60000,4931,P
60028,1317,B
60051,943,B
60076,1020,B
60127,1702,P
60127,941,B
60491,15626,I
60542,2844,P
60567,1275,B
60592,1005,B
60616,917,B
60749,5440,P
60750,903,B
60776,1001,B
60873,4699,P
60901,1110,B
60926,1282,B
60957,1031,B
61033,3341,P
61058,1066,B
61083,1293,B
61628,24344,I
61703,3483,P
61728,1498,B
61753,1196,B
61827,3601,P
61887,1419,B
61961,3803,P
62034,3954,P
62060,1267,B
62147,3588,P
62172,1108,B
62245,3211,P
62270,1239,B
62318,1996,P
62344,961,B
62835,22161,I
62889,2790,P
62918,1140,B
63018,4355,P
63042,1728,B
63090,1405,B
63115,1587,B
63201,3313,P
63225,1445,B
63250,1035,B
63276,1012,B
63325,2154,P
63349,1079,B
63373,1172,B
63435,2462,P
64008,23266,I
64108,2502,P
64157,1163,B
64255,2865,P
64472,4393,P
64523,1579,B
64623,1842,B
64771,3157,P
64820,1407,B
64988,4025,P
65039,1268,B
65189,2449,P
65287,2884,P
65337,1148,B
65440,2336,P
66468,23127,I
66536,1978,P
66638,2023,P
66736,2303,P
66932,5048,P
67051,1956,B
67105,1065,B
67202,1777,B
67301,3060,P
67500,4854,P
67618,1926,B
67669,1414,B
67866,4534,P
67964,2151,B
68134,3966,P
68900,17159,I
69057,3679,P
69167,1581,B
69216,1423,B
69317,2101,P
69415,2556,P
69464,970,B
69631,3934,P
69679,767,B
70447,17544,P
70496,1809,B
70550,424,B
70550,935,B
70600,758,P
70601,260,B
71117,10959,I
71225,2056,P
71226,694,B
71379,3365,P
71429,954,B
71478,735,B
71698,4872,P
71747,1282,B
71797,866,B
71797,808,B
72106,6360,P
72155,987,B
72302,4498,P
72351,828,B
72449,1627,P
73433,22275,I
73483,1989,P
73555,649,B
73606,1857,P
73755,2548,P
73755,672,B
73803,791,B
73852,1618,P
73902,572,B
73951,1024,P
74001,1003,P
74071,1891,P
74119,830,B
74120,540,B
74168,564,B
75150,21948,I
75300,3535,P
75301,651,B
75349,659,B
75558,4526,P
75616,877,B
75617,739,B
75666,484,B
75817,4183,P
75866,937,B
75915,631,B
75915,522,B
76071,3706,P
76281,4790,P
76333,649,B
77312,22437,I
77462,3226,P
77462,627,B
77513,357,B
77676,4089,P
77730,667,B
77730,518,B
77779,441,B
78078,7736,P
78135,1099,B
78194,886,B
78246,665,B
78344,2252,P
78345,835,B
78394,668,B
79120,22239,I
79170,2077,P
79170,805,B
79195,496,B
79195,530,B
79274,3725,P
79303,942,B
79329,625,B
79403,3427,P
79428,863,B
79477,3307,P
79562,3576,P
79635,2974,P
79659,1113,B
79686,890,B
80150,21812,I
80225,2717,P
80250,1200,B
80250,825,B
80282,856,B
80358,3764,P
80407,1381,B
80408,909,B
80433,769,B
80538,4959,P
80563,1265,B
80591,950,B
80617,660,B
80691,3577,P
80718,985,B
81206,22139,I
81257,2415,P
81258,766,B
81281,812,B
81338,2713,P
81366,692,B
81390,1520,P
81440,1795,P
81464,1679,P
81516,1992,P
81570,1770,P
81594,1745,P
81674,3782,P
81780,4005,P
81857,3555,P
82347,21893,I
82397,3327,P
82422,660,B
82422,527,B
82544,5024,P
82544,782,B
82568,568,B
82569,475,B
82703,5954,P
82728,713,B
82753,592,B
82753,340,B
82801,2367,P
82826,610,B
82827,347,B
83145,13650,I
83379,11340,P
83380,167,B
83403,178,B
83404,153,B
83478,3321,P
83478,545,B
83478,294,B
83502,313,B
83575,4109,P
83601,1336,B
83636,794,B
83660,896,B
83760,4516,P
83785,1225,B
84251,21214,I
84350,4611,P
84379,1164,B
84379,696,B
84409,673,B
84509,4754,P
84533,1466,B
84557,1070,B
84582,862,B
84692,4527,P
84717,1453,B
84741,870,B
84766,936,B
84865,4586,P
84894,1466,B
85382,22750,I
85515,5101,P
85541,1575,B
85565,1005,B
85590,1036,B
85697,4671,P
85722,1521,B
85748,1166,B
85847,3905,P
85847,1047,B
85925,3438,P
85956,873,B
86030,3392,P
86055,838,B
86055,660,B
86597,24342,I
86646,2075,P
86671,918,B
86671,687,B
86700,665,B
86754,2438,P
86779,899,B
86779,666,B
86804,672,B
86877,3282,P
86903,991,B
86903,688,B
86930,743,B
87010,3020,P
87011,828,B
87525,23516,I
87578,2408,P
87602,766,B
87627,601,B
87627,535,B
87678,1722,P
87678,832,B
87703,604,B
87703,479,B
87735,1197,P
87811,2663,P
88093,13054,P
88093,188,B
88118,969,P
88142,910,P
88479,15273,I
88558,3433,P
88582,1442,B
88608,978,B
88608,925,B
88708,3585,P
88737,1472,B
88765,813,B
88765,931,B
88939,8215,P
88994,1645,B
89024,1408,B
89050,944,B
89148,4719,P
89173,1437,B
89688,23610,I
89799,3846,P
89823,1373,B
89823,855,B
89848,981,B
89922,3659,P
89971,1179,B
89971,808,B
90081,4055,P
90106,1289,B
90130,993,B
90227,4686,P
90252,1132,B
90253,821,B
90290,826,B
90804,22919,I
90855,2387,P
90879,902,B
90879,544,B
90904,663,B
90954,2208,P
91003,3177,P
91029,1366,B
91063,808,B
91088,1055,B
91186,5178,P
91235,2035,B
91260,1420,B
91321,1260,B
91370,2553,P
91859,22870,I
91957,3935,P
91981,1499,B
92019,1003,B
92043,1130,B
92117,3754,P
92140,1417,B
92166,1202,B
92191,914,B
92300,4332,P
92324,1231,B
92349,969,B
92349,750,B
92424,2713,P
92633,9256,P
93048,18707,I
93071,2067,P
93122,1520,P
93147,1819,P
93221,2737,P
93249,1281,B
93249,615,B
93280,740,B
93330,1882,P
93355,2050,P
93404,2047,P
93428,1084,P
93454,1550,P
93506,2276,P
93587,3203,P
94035,23781,I
94067,1536,P
94084,1747,P
94101,1460,P
94133,1639,P
94134,370,B
94152,1311,P
94190,1318,P
94206,1659,P
94224,1629,P
94257,1685,P
94273,1835,P
94325,2897,P
94379,3596,P
94429,3376,P
94772,23628,I
94804,1788,P
94823,1977,P
94860,2033,P
94911,3385,P
94911,492,B
94942,1897,P
94975,1853,P
95048,5300,P
95065,506,B
95065,343,B
95099,2293,P
95099,586,B
95115,426,B
95115,408,B
95457,23666,I
95515,3234,P
95531,859,B
95532,606,B
95548,716,B
95614,4784,P
95630,1158,B
95646,758,B
95685,3041,P
95703,713,B
95736,1873,P
95753,1856,P
95802,2896,P
95857,3620,P
95909,4169,P
96269,23855,I
96285,1942,P
96319,1551,P
96334,1854,P
96391,2647,P
96391,478,B
96423,1684,P
96440,1994,P
96474,1932,P
96507,1909,P
96526,1658,P
96542,1443,P
96578,1566,P
96612,2300,P
96629,1675,P
96922,20407,I
96938,637,P
96939,257,B
96956,454,P
97176,15278,P
97177,175,B
97177,152,B
97197,806,B
97213,1587,P
97233,640,B
97233,499,B
97248,431,B
97266,2148,P
97282,523,B
97282,582,B
97644,24355,I
97676,1751,P
97676,534,B
97677,318,B
97694,272,B
97747,4307,P
97766,790,B
97782,551,B
97782,731,B
97882,6375,P
97900,1631,B
97917,971,B
97936,974,B
98005,4745,P
98021,1372,B
98365,23783,I
98415,3180,P
98432,1132,B
98454,659,B
98454,612,B
98536,5239,P
98537,799,B
98552,644,B
98553,612,B
98625,3793,P
98626,826,B
98642,771,B
98659,501,B
98693,2931,P
98709,801,B
99035,23055,I
99087,3290,P
99104,771,B
99104,531,B
99123,418,B
99173,3839,P
99191,632,B
99191,497,B
99207,437,B
99241,2792,P
99242,574,B
99294,2709,P
99346,3791,P
99395,3728,P
99448,3404,P
99811,24054,I
99827,1534,P
99862,2435,P
99895,2313,P
99983,5525,P
99983,511,B
100000,508,B
100000,300,B
100016,1757,P
100032,410,B
100066,2749,P
100082,972,B
100099,671,B
100099,496,B
100118,1394,P
100463,22539,I
100498,3135,P
100516,447,B
100549,3243,P
100566,514,B
100566,176,B
100616,3252,P
100655,2830,P
100704,2641,P
100738,2272,P
100770,2339,P
100826,4107,P
100842,645,B
100842,344,B
100859,701,B
101204,24116,I
101253,3222,P
101254,459,B
101304,3379,P
101323,529,B
101323,231,B
101358,2709,P
101408,2651,P
101442,2390,P
101458,1668,P
101494,2377,P
101563,4826,P
101579,1447,B
101597,384,B
101613,1137,B
101944,22895,I
101995,3332,P
102010,585,B
102010,549,B
102026,461,B
102100,5203,P
102115,1004,B
102134,713,B
102134,745,B
102199,3868,P
102200,746,B
102254,3369,P
102271,548,B
102337,4629,P
102337,507,B
102682,23588,I
102699,1516,P
102733,1884,P
102749,1313,P
102838,5195,P
102838,986,B
102854,489,B
102870,947,B
102887,2014,P
102941,2683,P
102993,3691,P
103009,956,B
103013,635,B
103027,439,B
103042,1895,P
103385,22566,I
103421,2345,P
103421,527,B
103421,336,B
103443,254,B
103525,6705,P
103541,527,B
103541,410,B
103542,183,B
103614,3960,P
103614,594,B
103630,473,B
103630,316,B
103664,1706,P
103665,384,B
104008,23841,I
104041,1649,P
104056,2110,P
104108,3044,P
104179,4422,P
104196,726,B
104196,473,B
104196,417,B
104261,4044,P
104280,1100,B
104281,773,B
104335,2608,P
104335,535,B
104384,3804,P
104434,2672,P
104778,23894,I
104795,1536,P
104833,1638,P
104868,2766,P
104899,2651,P
104967,3521,P
105005,2533,P
105039,3085,P
105055,524,B
105106,4036,P
105122,763,B
105122,488,B
105138,373,B
105195,4384,P
105210,521,B
105554,23753,I
105588,1939,P
105588,534,B
105604,330,B
105604,385,B
105727,8634,P
105743,909,B
105760,677,B
105760,539,B
105810,2820,P
105827,956,B
105827,663,B
105847,641,B
105882,2979,P
105899,916,B
106242,23832,I
106291,3482,P
106309,1079,B
106325,536,B
106325,699,B
106414,5891,P
106430,1110,B
106447,798,B
106463,784,B
106535,4568,P
106551,970,B
106552,779,B
106569,659,B
106601,2804,P
106619,881,B
106962,23476,I
106995,1861,P
106995,806,B
107014,441,B
107014,426,B
107100,5304,P
107100,936,B
107116,576,B
107133,670,B
107190,4189,P
107206,1493,B
107222,1092,B
107239,724,B
107289,3321,P
