at,payloadSizeBytes,frameType
24112,2266,P
24121,442,B
24127,321,B
24137,203,B
24150,641,P
24158,264,B
24225,3701,P
24237,434,B
24293,2789,P
24345,2988,P
24412,3774,P
24484,4081,P
24550,3630,P
24967,22790,I
24986,1185,P
25007,1777,P
25026,684,P
25067,2554,P
25068,163,B
25107,2104,P
25171,3324,P
25233,3004,P
25253,1534,P
25254,357,B
25273,160,B
25273,533,P
25274,206,B
25274,191,B
25668,22075,I
25708,2433,P
25748,1735,P
25748,366,B
25788,1707,P
25789,402,B
25789,165,B
25829,1573,P
26035,12633,P
26036,207,B
26057,287,B
26057,178,B
26076,665,P
26076,347,B
26076,281,B
26430,19727,I
26450,1228,P
26451,505,B
26469,365,B
26469,307,B
26511,2403,P
26530,555,B
26531,423,B
26531,247,B
26594,2639,P
26595,832,B
26617,498,B
26617,479,B
26658,2011,P
26659,624,B
27046,22061,I
27112,3293,P
27133,1064,B
27153,627,B
27154,616,B
27233,4437,P
27253,1261,B
27272,731,B
27272,629,B
27336,3712,P
27361,1081,B
27381,664,B
27381,630,B
27441,2574,P
27441,576,B
27729,16402,I
27940,10911,P
27940,354,B
27941,387,B
27941,193,B
28003,3073,P
28003,410,B
28023,271,B
28023,168,B
28064,2970,P
28083,484,B
28084,300,B
28084,218,B
28166,4415,P
28166,447,B
28551,21671,I
28597,2597,P
28620,951,B
28620,453,B
28640,659,B
28679,2848,P
28699,1089,B
28720,646,B
28720,546,B
28760,1951,P
28819,3610,P
28844,710,B
28888,2409,P
28928,2751,P
28954,2902,P
29119,22337,I
29134,1996,P
29143,1653,P
29152,1692,P
29177,3451,P
29185,666,B
29192,605,B
29202,1863,P
29221,1639,P
29230,1646,P
29237,1604,P
29255,1660,P
29280,3737,P
29306,3478,P
29333,3600,P
29502,23609,I
29521,2087,P
29538,2074,P
29555,2566,P
29571,2193,P
29588,2806,P
29605,2429,P
29633,2402,P
29649,2554,P
29649,441,B
29667,1646,P
29667,344,B
29674,1274,P
29674,375,B
29683,261,B
29847,22595,I
29863,2386,P
29871,955,B
29881,1243,B
29897,2608,P
29905,1183,B
29924,2197,P
29942,2084,P
29951,1366,P
29966,2204,P
29984,2995,P
30078,12282,P
30096,2217,B
30103,1013,B
30103,872,B
30133,3688,I
30153,2806,P
30159,387,B
30198,200,B
30290,6671,P
30298,809,B
30331,327,B
30367,467,B
30422,2223,P
30464,2489,P
30527,4327,P
30590,7478,P
30599,1245,B
30615,497,B
30656,365,B
30768,9068,I
30782,1759,P
30802,2682,P
30826,774,B
30898,3781,P
30916,833,B
30950,494,B
31011,3083,P
31042,613,B
31083,369,B
31118,365,B
31188,4295,P
31202,737,B
31245,493,B
31291,418,B
31471,19200,I
31495,3190,P
31495,972,B
31501,842,B
31510,913,B
31560,4187,P
31584,1483,B
31619,1025,B
31669,844,B
31736,4722,P
31755,1336,B
31790,957,B
31828,934,B
31883,3075,P
31920,854,B
32109,22267,I
32134,3384,P
32141,1238,B
32147,624,B
32155,609,B
32190,4461,P
32216,1620,B
32253,912,B
32293,719,B
32356,4494,P
32377,1584,B
32409,704,B
32458,658,B
32519,3400,P
32543,768,B
32740,22671,I
32766,4243,P
32787,1645,B
32794,975,B
32797,1157,B
32826,4232,P
32841,1613,B
32879,1048,B
32921,1073,B
32985,4827,P
33002,1661,B
33048,1532,B
33107,3954,P
33126,1825,B
33168,1428,B
33339,17762,I
33365,4008,P
33371,1541,B
33379,864,B
33391,1334,B
33451,6101,P
33473,2704,B
33509,1705,B
33552,1985,B
33600,4052,P
33648,3701,P
33680,3615,P
33731,3848,P
33764,3057,P
33798,1408,B
33939,14895,I
33944,2422,P
