at,ptsMs,latencyMs,frameType
3913,969291,168,P
3958,969333,170,P
4005,969375,176,I
4042,969416,171,B
4086,969458,173,B
4124,969500,170,P
4251,969541,256,B
4301,969583,264,P
4336,969625,258,P
4356,969666,235,P
4405,969708,242,P
4439,969750,236,B
4485,969791,239,B
4932,969833,644,P
4978,969875,649,P
5020,969916,650,P
5057,969958,645,P
5100,970000,647,I
5141,970041,645,P
5189,970083,651,P
5230,970125,651,B
5267,970166,646,B
5308,970208,646,P
5358,970250,654,P
5397,970291,652,B
5955,970333,1168,B
6001,970375,1173,P
6041,970416,1170,B
6084,970458,1171,B
6125,970500,1171,B
7127,970541,2131,P
7174,970583,2136,P
7213,970625,2134,I
7261,970666,2141,B
7302,970708,2139,B
7342,970750,2138,B
7382,970791,2136,P
7421,970833,2134,B
7469,970875,2140,B
7509,970916,2138,B
7549,970958,2137,P
7588,971000,2134,B
7630,971041,2134,B
7677,971083,2140,B
7717,971125,2139,P
7756,971166,2136,B
7797,971208,2135,P
7836,971250,2132,I
7886,971291,2140,B
7926,971333,2138,B
7965,971375,2136,P
8006,971416,2135,B
8053,971458,2141,B
8094,971500,2140,B
8133,971541,2137,P
8173,971583,2136,P
8213,971625,2134,B
8262,971666,2141,B
9098,971708,2935,B
9150,971750,2946,P
9189,971791,2943,B
9230,971833,2942,P
9268,971875,2940,I
9308,971916,2938,P
9353,971958,2940,P
9397,972000,2944,P
9437,972041,2942,P
9478,972083,2940,P
9514,972125,2935,P
9566,972166,2945,P
9606,972208,2943,P
9644,972250,2941,P
9685,972291,2939,B
9730,972333,2942,P
9771,972375,2942,P
9811,972416,2940,P
9852,972458,2940,P
9890,972500,2936,I
9935,972541,2940,P
9975,972583,2938,P
10018,972625,2939,P
10061,972666,2941,B
10099,972708,2936,B
10149,972750,2945,P
10189,972791,2943,P
10230,972833,2942,P
10269,972875,2940,P
10306,972916,2936,P
10355,972958,2942,P
10397,973000,2943,P
10434,973041,2938,P
10478,973083,2940,P
10517,973125,2938,I
10565,973166,2945,B
