at,payloadSizeBytes,frameType
3603,801,B
3646,656,B
3687,646,B
3752,3915,P
3775,997,B
3815,780,B
3855,658,B
3919,3929,P
3939,936,B
3978,849,B
4023,688,B
4075,2958,P
4105,705,B
4291,21620,I
4308,2118,P
4316,781,B
4323,598,B
4331,590,B
4376,3787,P
4397,948,B
4438,727,B
4480,685,B
4545,4108,P
4562,993,B
4605,855,B
4646,596,B
4704,3018,P
4731,733,B
4926,22820,I
4941,1860,P
4949,819,B
4956,616,B
4963,619,B
4999,3225,P
5017,912,B
5063,740,B
5105,526,B
5172,4355,P
5189,929,B
5231,827,B
5271,659,B
5337,4016,P
5355,714,B
5550,22665,I
5567,2150,P
5575,814,B
5582,669,B
5590,626,B
5626,3676,P
5647,913,B
5690,776,B
5730,616,B
5795,4104,P
5814,966,B
5856,770,B
5895,574,B
5952,2863,P
5980,767,B
6172,22340,I
6189,2246,P
6197,860,B
6204,650,B
6210,598,B
6251,3769,P
6273,1052,B
6312,749,B
6353,655,B
6414,3740,P
6445,1235,B
6481,888,B
6521,745,B
6581,3348,P
6604,787,B
6795,22395,I
6810,1843,P
6817,839,B
6824,619,B
6830,526,B
6877,3886,P
6897,887,B
6937,702,B
6976,593,B
7043,3925,P
7065,913,B
7106,690,B
7143,595,B
7205,3135,P
7230,700,B
7427,23015,I
7443,1992,P
7451,893,B
7458,596,B
7464,557,B
7495,2947,P
7524,929,B
7563,695,B
7599,653,B
7669,4101,P
7689,836,B
7729,756,B
7770,604,B
7838,4131,P
7856,786,B
8056,23829,I
8070,1680,P
8078,836,B
8085,613,B
8090,593,B
8128,3958,P
8146,788,B
8186,679,B
8229,610,B
8296,4402,P
8315,873,B
8356,783,B
8396,667,B
8452,2748,P
8481,788,B
8675,22920,I
8692,2058,P
8699,748,B
8707,635,B
8712,539,B
8746,3031,P
8773,998,B
8813,687,B
8850,722,B
8918,3857,P
8940,982,B
8981,768,B
9023,722,B
9079,3409,P
9105,787,B
9295,22568,I
9315,2149,P
9323,814,B
9329,624,B
9335,563,B
9378,4045,P
9397,820,B
9437,642,B
9478,637,B
9545,3964,P
9561,858,B
9603,649,B
9646,609,B
9703,2841,P
9730,725,B
9922,22454,I
9938,1887,P
9943,535,B
9949,586,B
9954,497,B
9991,2915,P
10022,866,B
10061,679,B
10104,646,B
10168,3719,P
10188,787,B
10230,701,B
10270,607,B
10336,4069,P
10356,715,B
10556,23645,I
10571,1897,P
10578,658,B
10584,565,B
10588,488,B
10623,3568,P
10646,779,B
10687,528,B
10730,550,B
10793,3823,P
10817,906,B
10855,640,B
10896,570,B
10951,3021,P
10979,654,B
11181,23691,I
11199,2225,P
11207,1004,B
11214,615,B
11219,618,B
11254,4133,P
11276,1228,B
11314,828,B
11354,777,B
11418,3784,P
11442,1313,B
11480,873,B
11522,786,B
11583,3553,P
11606,871,B
11803,23759,I
11822,2370,P
11831,935,B
11838,718,B
11845,620,B
11872,3147,P
11898,978,B
11937,712,B
11979,561,B
12042,3793,P
12064,858,B
12102,634,B
12146,519,B
12210,3707,P
12230,798,B
12420,21975,I
12438,2288,P
12446,827,B
12453,652,B
12459,577,B
12491,2891,P
12523,718,B
12563,657,B
12604,615,B
12666,3367,P
12688,800,B
12725,709,B
12771,567,B
12840,4446,P
12855,568,B
13048,22556,I
13063,1972,P
13071,867,B
13077,555,B
13084,631,B
13118,2728,P
13147,738,B
13187,580,B
13228,547,B
13293,3528,P
13314,687,B
13354,676,B
13391,530,B
13454,3042,P
13478,573,B
13664,21189,I
13678,1903,P
13684,727,B
13690,492,B
13698,613,B
13749,3385,P
13776,1507,B
13817,809,B
13857,1015,B
13924,4767,P
13940,1357,B
13983,1163,B
14019,727,B
14084,3677,P
14104,712,B
14301,22763,I
14315,1794,P
14322,605,B
14327,451,B
14332,417,B
14368,2611,P
14392,771,B
14437,520,B
14477,504,B
14547,4464,P
14563,759,B
14605,536,B
14644,453,B
14695,1952,P
14729,463,B
14922,22356,I
14932,1215,P
14949,2070,P
14957,933,B
14963,514,B
14979,517,B
15142,17927,P
15159,2236,P
15166,688,B
15172,440,B
15187,373,B
15253,4026,P
15273,939,B
15307,613,B
15355,628,B
15552,23097,I
15571,2498,P
15581,1092,B
15590,856,B
15597,774,B
15619,2712,P
15651,1267,B
15689,850,B
15731,882,B
15793,3724,P
15812,1215,B
15857,935,B
15896,809,B
15960,3937,P
15981,728,B
16181,23516,I
16202,2765,P
16212,1151,B
16220,804,B
16228,788,B
16255,3518,P
16275,1313,B
16315,947,B
16355,915,B
16422,4275,P
16443,1478,B
16482,1014,B
16524,1072,B
16588,4182,P
16606,1093,B
16807,23728,I
16831,3273,P
16843,1238,B
16852,890,B
16860,848,B
16889,3851,P
16900,961,B
16939,959,B
16976,599,B
17043,3832,P
17063,768,B
17106,770,B
17146,745,B
17201,3246,P
17228,642,B
17434,23839,I
17451,2299,P
17460,922,B
17467,743,B
17475,653,B
17511,5101,P
17521,705,B
17561,849,B
17605,741,B
17666,3548,P
17689,912,B
17732,928,B
17771,781,B
17827,2671,P
17857,868,B
18056,23733,I
18069,1663,P
18076,703,B
18083,596,B
18088,535,B
18123,3750,P
18147,710,B
18188,629,B
18228,495,B
18300,4854,P
18313,724,B
18354,676,B
18394,451,B
18453,3109,P
18483,1348,P
18676,22897,I
