at,ptsMs,latencyMs,frameType
3604,36166,176,B
3647,36208,177,P
3687,36250,176,I
3728,36291,176,B
3775,36333,180,B
3815,36375,179,B
3855,36416,178,P
3896,36458,177,B
3937,36500,175,B
3975,36541,173,B
4023,36583,179,P
4064,36625,177,B
4105,36666,177,B
4145,36708,175,B
4190,36750,179,P
4317,36791,265,B
4360,36833,266,P
4409,36875,273,I
4449,36916,272,B
4489,36958,270,B
4528,37000,267,B
4568,37041,266,P
4617,37083,273,B
4657,37125,271,B
4692,37166,264,B
4737,37208,267,P
4775,37250,264,B
4824,37291,271,B
4865,37333,270,B
4905,37375,269,P
4951,37416,273,B
4999,37458,280,P
5041,37500,280,I
5081,37541,278,B
5122,37583,277,B
5160,37625,274,B
5209,37666,282,P
5249,37708,280,B
5289,37750,278,B
5329,37791,276,B
5369,37833,274,P
5416,37875,279,B
5457,37916,280,B
5497,37958,278,B
5537,38000,275,P
5576,38041,274,B
5624,38083,279,P
5665,38125,279,I
5705,38166,278,B
5745,38208,276,B
5791,38250,280,B
5833,38291,280,P
5873,38333,279,B
5913,38375,277,B
5952,38416,275,B
6001,38458,281,P
6040,38500,279,B
6081,38541,278,B
6120,38583,276,B
6163,38625,277,P
6198,38666,271,B
6241,38708,271,P
6289,38750,278,I
6329,38791,276,B
6370,38833,275,B
6409,38875,272,B
6457,38916,280,P
6497,38958,278,B
6537,39000,276,B
6576,39041,274,B
6617,39083,272,P
6663,39125,277,B
6704,39166,277,B
6745,39208,275,B
6785,39250,273,P
6819,39291,267,B
6865,39333,270,P
6904,39375,268,I
6953,39416,275,B
6993,39458,274,B
7032,39500,271,B
7073,39541,270,P
7113,39583,268,B
7161,39625,275,B
7199,39666,272,B
7241,39708,272,P
7281,39750,270,B
7320,39791,268,B
7365,39833,270,B
7406,39875,270,P
7453,39916,275,B
7496,39958,276,P
7545,40000,284,I
7585,40041,283,B
7625,40083,281,B
7665,40125,279,B
7705,40166,277,P
7753,40208,284,B
7793,40250,281,B
7833,40291,280,B
7873,40333,278,P
7913,40375,276,B
7956,40416,279,B
7997,40458,277,B
8039,40500,277,P
8080,40541,277,B
8124,40583,279,P
8169,40625,282,I
8209,40666,282,B
8249,40708,280,B
8290,40750,279,B
8337,40791,285,P
8376,40833,282,B
8417,40875,281,B
8456,40916,279,B
8505,40958,286,P
8541,41000,279,B
8581,41041,279,B
8622,41083,278,B
8663,41125,276,P
8701,41166,273,B
8744,41208,275,P
8785,41250,274,I
8833,41291,281,B
8874,41333,279,B
8912,41375,276,B
8952,41416,275,P
9001,41458,282,B
9041,41500,280,B
9079,41541,276,B
9121,41583,277,P
9161,41625,274,B
9204,41666,276,B
9245,41708,275,B
9286,41750,275,P
9324,41791,272,B
9366,41833,271,P
9409,41875,273,I
9457,41916,280,B
9497,41958,277,B
9534,42000,272,B
9576,42041,274,P
9625,42083,281,B
9664,42125,278,B
9699,42166,272,B
9745,42208,276,P
9782,42250,271,B
9824,42291,271,B
9872,42333,278,B
9913,42375,276,P
9945,42416,267,B
9987,42458,268,P
10033,42500,271,I
10073,42541,271,B
10113,42583,269,B
10158,42625,272,B
10201,42666,274,P
10241,42708,272,B
10281,42750,270,B
10325,42791,273,B
10369,42833,275,P
10407,42875,271,B
10448,42916,270,B
10488,42958,269,B
10529,43000,268,P
10580,43041,277,B
10622,43083,278,P
10664,43125,278,I
10713,43166,286,B
10753,43208,283,B
10790,43250,278,B
10832,43291,280,P
10873,43333,279,B
10921,43375,284,B
10961,43416,284,B
11001,43458,282,P
11040,43500,278,B
11081,43541,278,B
11123,43583,278,B
11163,43625,277,P
11208,43666,281,B
11254,43708,284,P
11297,43750,286,I
11337,43791,285,B
11377,43833,283,B
11418,43875,282,B
11465,43916,288,P
11505,43958,285,B
11545,44000,284,B
11583,44041,281,B
11633,44083,289,P
11670,44125,284,B
11711,44166,283,B
11753,44208,283,B
11793,44250,282,P
11833,44291,281,B
11874,44333,280,P
11921,44375,285,I
11961,44416,283,B
12001,44458,282,B
12043,44500,281,B
12089,44541,286,P
12129,44583,285,B
12169,44625,283,B
12209,44666,281,B
12257,44708,287,P
12292,44750,280,B
12336,44791,284,B
12376,44833,282,B
12420,44875,284,P
12448,44916,270,B
12491,44958,272,P
12537,45000,276,I
12577,45041,275,B
12617,45083,272,B
12657,45125,270,B
12705,45166,277,P
12745,45208,276,B
12785,45250,274,B
12824,45291,271,B
12873,45333,278,P
12907,45375,271,B
12948,45416,270,B
12990,45458,270,B
13033,45500,271,P
13073,45541,270,B
13115,45583,271,P
13161,45625,275,I
13201,45666,274,B
13241,45708,272,B
13284,45750,272,B
13329,45791,277,P
13369,45833,274,B
13409,45875,272,B
13449,45916,272,B
13497,45958,277,P
13532,46000,271,B
13572,46041,270,B
13616,46083,272,B
13656,46125,269,P
13686,46166,258,B
13729,46208,260,P
13775,46250,263,I
13817,46291,265,B
13857,46333,262,B
13897,46375,261,B
13937,46416,260,P
13983,46458,264,B
14020,46500,258,B
14064,46541,262,B
14105,46583,260,P
14145,46625,259,B
14192,46666,264,B
14232,46708,263,B
14272,46750,261,P
14323,46791,271,B
14366,46833,272,P
14410,46875,273,I
14457,46916,280,B
14497,46958,278,B
14532,47000,271,B
14577,47041,275,P
14617,47083,272,B
14664,47125,278,B
14705,47166,278,B
14745,47208,276,P
14782,47250,271,B
14824,47291,272,B
14864,47333,270,B
14913,47375,277,P
14951,47416,273,B
15001,47458,281,P
15041,47500,279,I
15080,47541,278,P
15121,47583,277,B
15160,47625,273,B
15209,47666,281,B
15248,47708,279,P
15289,47750,278,P
15329,47791,277,B
15369,47833,275,B
15415,47875,279,B
15456,47916,279,P
15497,47958,278,B
15537,48000,275,B
15583,48041,281,B
15633,48083,289,P
15673,48125,287,I
15713,48166,286,B
15753,48208,283,B
15793,48250,281,B
15841,48291,289,P
15881,48333,286,B
15921,48375,285,B
15958,48416,280,B
16001,48458,282,P
16042,48500,280,B
16089,48541,287,B
16129,48583,284,B
16168,48625,282,P
16214,48666,286,B
16255,48708,286,P
16306,48750,294,I
16346,48791,293,B
16385,48833,291,B
16422,48875,286,B
16465,48916,288,P
16512,48958,293,B
16552,49000,291,B
16588,49041,286,B
16633,49083,289,P
16672,49125,286,B
16715,49166,288,B
16756,49208,287,B
16797,49250,285,P
16845,49291,292,B
16886,49333,292,P
16929,49375,292,I
16976,49416,299,B
17016,49458,297,B
17057,49500,295,B
17098,49541,295,P
17145,49583,301,B
17185,49625,298,B
17225,49666,298,B
17265,49708,295,P
17304,49750,293,B
17349,49791,297,B
17390,49833,296,B
17431,49875,295,P
17462,49916,284,B
17504,49958,285,P
17553,50000,291,I
17593,50041,291,B
17634,50083,289,B
17673,50125,286,B
17712,50166,285,P
17761,50208,292,B
17801,50250,289,B
17841,50291,289,B
17881,50333,287,P
17921,50375,285,B
17963,50416,286,B
18004,50458,284,B
18046,50500,284,P
18077,50541,275,B
18121,50583,277,P
18169,50625,283,I
18209,50666,282,B
18249,50708,279,B
18288,50750,277,B
18329,50791,277,P
18377,50833,282,B
18417,50875,281,B
18453,50916,276,B
18497,50958,277,P
18536,51000,275,B
18582,51041,280,B
18623,51083,279,B
18664,51125,278,P
18711,51166,283,P
18752,51208,283,P
18801,51250,289,I
18841,51291,289,P
18882,51333,287,P
18921,51375,285,P
18969,51416,291,P
19009,51458,290,P
19049,51500,288,P
19089,51541,287,P
19128,51583,284,P
19170,51625,284,P
19211,51666,284,P
19253,51708,283,P
19297,51750,285,P
19334,51791,282,P
19377,51833,283,P
19425,51875,288,I
19458,51916,281,B
19505,51958,286,B
19545,52000,283,B
19585,52041,282,P
19633,52083,289,P
19673,52125,286,P
19713,52166,285,B
19753,52208,283,P
19799,52250,287,P
19839,52291,287,P
19880,52333,285,P
19920,52375,284,P
19964,52416,287,B
20008,52458,289,P
20049,52500,287,I
20097,52541,295,P
20136,52583,292,P
20177,52625,290,B
20217,52666,290,P
20257,52708,288,B
20305,52750,294,B
20345,52791,293,B
20385,52833,291,P
20424,52875,288,B
20468,52916,291,B
20510,52958,290,B
20551,53000,289,P
20586,53041,283,B
20631,53083,287,P
20673,53125,287,I
20713,53166,286,B
20753,53208,284,B
20795,53250,284,B
20841,53291,289,P
20881,53333,287,B
20920,53375,284,B
20961,53416,283,B
21009,53458,290,P
21049,53500,287,B
21089,53541,287,B
21129,53583,284,B
21172,53625,285,P
21201,53666,274,P
21247,53708,277,P
21289,53750,278,I
21327,53791,275,P
21377,53833,283,P
21416,53875,280,P
21457,53916,280,P
21497,53958,278,P
21535,54000,274,P
21577,54041,274,P
21618,54083,273,P
21665,54125,279,P
21705,54166,278,P
21745,54208,275,P
21789,54250,277,P
21836,54291,284,P
21881,54333,287,P
21921,54375,285,I
21969,54416,292,P
22009,54458,289,P
22049,54500,288,P
22089,54541,287,P
22131,54583,287,P
22177,54625,291,P
22217,54666,290,B
22257,54708,288,B
22296,54750,285,B
22341,54791,288,P
22381,54833,287,B
22421,54875,285,B
22461,54916,283,B
22504,54958,285,P
22553,55000,292,I
22593,55041,291,B
22633,55083,289,B
22673,55125,286,B
22710,55166,283,P
22753,55208,284,B
22801,55250,290,B
22841,55291,289,B
22881,55333,287,P
22920,55375,284,P
22964,55416,287,B
23005,55458,286,B
23046,55500,285,B
23094,55541,291,P
23137,55583,292,P
23180,55625,293,I
23225,55666,297,P
23265,55708,296,P
23305,55750,294,B
23345,55791,292,P
23390,55833,295,B
23432,55875,295,B
23473,55916,295,B
23513,55958,294,P
23553,56000,292,B
23593,56041,291,P
23640,56083,296,B
23681,56125,295,B
23721,56166,294,B
23768,56208,299,P
23806,56250,295,I
23848,56291,296,P
23889,56333,295,P
23928,56375,292,P
23976,56416,298,P
24017,56458,297,B
24056,56500,295,B
24097,56541,294,B
24137,56583,293,P
24182,56625,296,B
24223,56666,296,B
24265,56708,295,P
24302,56750,291,B
24345,56791,293,P
24393,56833,299,P
24432,56875,296,I
24473,56916,295,P
24513,56958,294,P
24553,57000,291,P
24601,57041,299,P
24641,57083,297,P
24681,57125,295,P
24721,57166,294,P
24769,57208,300,P
24807,57250,295,P
24847,57291,295,P
24888,57333,294,P
24929,57375,293,P
24974,57416,297,P
25010,57458,291,P
25057,57500,296,I
25096,57541,294,P
25137,57583,293,P
25185,57625,298,P
25225,57666,298,P
25265,57708,296,B
25305,57750,294,B
25353,57791,301,B
25393,57833,298,P
25432,57875,296,B
25472,57916,295,B
25513,57958,293,P
25557,58000,295,P
25598,58041,296,P
25641,58083,297,P
25681,58125,295,I
25721,58166,294,P
25761,58208,292,P
25810,58250,298,P
25849,58291,297,P
25889,58333,295,P
25929,58375,292,P
25976,58416,299,P
26016,58458,297,P
26056,58500,295,P
26097,58541,295,P
26136,58583,292,P
26180,58625,293,P
26223,58666,295,P
26265,58708,296,P
26305,58750,294,I
26345,58791,293,P
26392,58833,298,P
26433,58875,297,P
26473,58916,296,P
26514,58958,294,P
26561,59000,300,P
26601,59041,298,P
26640,59083,296,P
26680,59125,294,P
26721,59166,293,P
26765,59208,296,P
26807,59250,295,P
26849,59291,297,P
26889,59333,295,P
26929,59375,293,I
26977,59416,300,B
27017,59458,297,B
27056,59500,295,P
27097,59541,294,B
27136,59583,292,B
27185,59625,298,B
27225,59666,298,P
27265,59708,296,B
27304,59750,293,B
27348,59791,296,B
27389,59833,295,P
27427,59875,290,B
27471,59916,294,B
27512,59958,293,P
27553,60000,292,I
27601,60041,299,P
27641,60083,297,B
27681,60125,295,B
27721,60166,294,P
27769,60208,300,B
27807,60250,296,B
27849,60291,297,B
27889,60333,294,P
27928,60375,292,B
27973,60416,296,B
28013,60458,294,P
28055,60500,294,B
28096,60541,294,B
28137,60583,292,P
28185,60625,299,I
28225,60666,298,B
28264,60708,295,P
28305,60750,293,B
28345,60791,293,B
28392,60833,298,B
28433,60875,297,P
28472,60916,295,P
28513,60958,294,P
28556,61000,294,P
28597,61041,295,P
28637,61083,293,P
28681,61125,294,P
28721,61166,294,P
28769,61208,300,P
28809,61250,298,I
28848,61291,296,B
28889,61333,295,B
28929,61375,293,B
28977,61416,300,P
29017,61458,298,P
29057,61500,295,P
29097,61541,295,P
29137,61583,293,B
29179,61625,293,B
29221,61666,293,B
29261,61708,292,P
29302,61750,291,P
29345,61791,293,B
29386,61833,292,P
29433,61875,297,I
29473,61916,296,P
29513,61958,294,P
29553,62000,292,P
29601,62041,299,P
29640,62083,296,P
29681,62125,294,B
29721,62166,294,B
29769,62208,299,B
29807,62250,296,P
29847,62291,295,B
29888,62333,294,B
29929,62375,292,B
29972,62416,294,P
30017,62458,298,P
30057,62500,296,I
30097,62541,295,P
30137,62583,293,P
30185,62625,299,P
30225,62666,298,P
30265,62708,296,B
30304,62750,293,P
30353,62791,300,P
30392,62833,298,P
30431,62875,294,P
30472,62916,295,P
30513,62958,293,P
30553,63000,292,P
30601,63041,299,P
30636,63083,292,P
30681,63125,294,I
30721,63166,294,P
30769,63208,299,P
30809,63250,298,P
30849,63291,297,P
30889,63333,295,P
30928,63375,292,P
30977,63416,300,P
31017,63458,298,P
31056,63500,294,P
31096,63541,294,B
31136,63583,292,B
31183,63625,297,B
31220,63666,292,P
31265,63708,295,P
31305,63750,294,I
31345,63791,293,B
31393,63833,299,B
31433,63875,296,B
31473,63916,296,P
31513,63958,294,B
31553,64000,291,B
31600,64041,298,B
31641,64083,297,P
31681,64125,295,B
31721,64166,294,B
31764,64208,294,B
31804,64250,292,P
31817,64291,265,B
31859,64333,265,P
31905,64375,269,I
31944,64416,267,B
31992,64458,272,B
32029,64500,268,P
32073,64541,271,B
32112,64583,268,B
32150,64625,264,B
32192,64666,265,P
32241,64708,271,B
32280,64750,269,B
32320,64791,268,B
32360,64833,266,P
32406,64875,269,B
32450,64916,273,B
32497,64958,278,P
32537,65000,276,I
32577,65041,275,B
32625,65083,281,B
32665,65125,279,B
32705,65166,277,P
32745,65208,275,B
32785,65250,274,B
32826,65291,274,B
32873,65333,279,P
32908,65375,272,B
32953,65416,276,B
32992,65458,273,B
33038,65500,277,P
33082,65541,280,B
33129,65583,285,P
33165,65625,279,I
33209,65666,281,B
33257,65708,288,B
33297,65750,286,B
33332,65791,279,P
33377,65833,283,P
33417,65875,281,B
33465,65916,288,B
33505,65958,286,B
33544,66000,283,P
33584,66041,282,B
33631,66083,287,B
33667,66125,281,B
33764,66166,337,P
33808,66208,339,P
33848,66250,337,I
33897,66291,345,B
33931,66333,337,P
33977,66375,340,P
34017,66416,340,B
34058,66458,339,B
34105,66500,344,B
34145,66541,343,P
34184,66583,340,B
34225,66625,339,B
34273,66666,346,B
34312,66708,343,P
34353,66750,341,B
34393,66791,340,B
34432,66833,338,P
34475,66875,339,I
34521,66916,344,B
34561,66958,342,B
34599,67000,338,B
34641,67041,339,P
34689,67083,345,B
34729,67125,343,B
34769,67166,342,B
34810,67208,340,P
34847,67250,336,P
34897,67291,345,B
34933,67333,339,B
34975,67375,339,P
35017,67416,340,B
35056,67458,337,P
35105,67500,344,I
35145,67541,342,B
35185,67583,341,B
35225,67625,339,P
35272,67666,345,P
35313,67708,343,P
35353,67750,342,P
35393,67791,341,B
35433,67833,338,B
35476,67875,340,B
35521,67916,344,P
35561,67958,342,P
35601,68000,339,P
35641,68041,339,P
35689,68083,344,P
35722,68125,336,I
35765,68166,338,B
35808,68208,339,B
35857,68250,346,B
35892,68291,339,P
35936,68333,342,P
35976,68375,340,P
36017,68416,340,P
36063,68458,344,B
36099,68500,338,B
36145,68541,343,P
36183,68583,339,B
36225,68625,339,B
36267,68666,340,B
36310,68708,340,P
36353,68750,342,I
36393,68791,340,B
36432,68833,337,P
36472,68875,336,P
36521,68916,344,P
36561,68958,342,P
36601,69000,339,P
36640,69041,338,P
36689,69083,345,P
36724,69125,338,P
36765,69166,338,B
36808,69208,339,B
36858,69250,346,P
36897,69291,344,P
36999,69333,405,P
37041,69375,405,I
37082,69416,405,B
37127,69458,408,B
37168,69500,407,B
37209,69541,407,P
37257,69583,413,B
37297,69625,410,B
37337,69666,410,B
37376,69708,407,P
37417,69750,406,P
37462,69791,410,P
