at,payloadSizeBytes,frameType
10780,208,B
10815,581,B
10855,916,P
10966,10761,I
10980,1950,P
11011,4116,P
11028,1234,B
11067,695,B
11107,653,B
11174,4211,P
11194,1326,B
11232,808,B
11274,814,B
11368,8090,P
11381,1673,B
11403,1108,B
11443,877,B
11507,4296,P
11664,20895,I
11680,1876,P
11706,3628,P
11715,963,B
11722,567,B
11727,542,B
11797,4072,P
11820,1433,B
11857,772,B
11900,864,B
11970,4884,P
11986,1792,B
12029,1439,B
12089,4564,P
12107,1298,B
12303,23203,I
12323,2653,P
12347,2978,P
12367,2611,P
12389,2707,P
12426,4690,P
12439,1595,B
12448,969,B
12482,998,B
12561,6856,P
12581,2347,B
12606,925,B
12653,1220,B
12700,2194,P
12731,651,B
12846,11100,I
12865,2380,P
12885,2452,P
12912,2580,P
12953,2533,P
12992,2241,P
13034,2176,P
13074,2239,P
13118,2568,P
13175,4467,P
13195,1234,B
13234,1027,B
13288,3079,P
13333,3349,P
13376,3475,P
13472,11265,I
13496,3204,P
13523,3515,P
13562,5175,P
13579,2133,B
13639,1245,B
13680,1259,B
13837,5326,P
13906,2324,B
13945,1313,B
13986,1325,B
14082,3288,P
14180,3417,P
14278,3391,P
14381,3428,P
14624,8498,I
14716,3244,P
14817,3464,P
14915,3381,P
14997,2895,P
15102,3580,P
15191,2986,P
15277,2943,P
15365,2987,P
15796,972,B
15820,663,B
15935,173,B
15943,153,B
16168,668,B
16184,388,B
16868,4223,P
17586,160,B
17863,1076,B
19351,194,B
19387,159,B
19387,403,B
19387,238,B
19387,163,B
19420,473,B
19420,506,B
19452,480,B
19452,557,B
19489,587,B
19522,3090,P
19591,2882,P
19694,2931,P
19728,2997,P
19832,1104,B
19864,637,B
20211,11940,I
20245,960,B
20277,2569,P
20277,2867,P
20343,2899,P
20384,2684,P
20417,2590,P
20449,2563,P
20450,2707,P
20450,2247,P
20450,3186,P
20514,3519,P
20589,177,B
20590,849,B
20761,371,B
20762,183,B
20762,184,B
20858,14244,I
20931,479,B
20931,243,B
21069,10387,P
21069,1275,P
21069,1495,P
21069,1686,P
21069,2313,P
21070,1418,P
21070,1347,P
21070,3028,P
21070,2000,P
21241,471,B
21309,298,B
21342,16973,I
21342,1540,P
21342,2215,P
21342,566,B
21413,397,B
21447,233,B
21447,2751,P
21511,2189,P
21585,620,B
21586,462,B
21619,422,B
21684,4018,P
21725,2641,P
21758,345,B
21758,335,B
21789,2098,P
21930,344,B
21930,273,B
21930,277,B
21961,4671,P
22134,151,B
22445,747,B
22477,687,B
22649,992,B
22789,655,B
22886,22972,I
22928,2246,P
22961,313,B
22994,2492,P
23058,181,B
23058,2406,P
23130,198,B
23131,300,B
23131,190,B
23165,2287,P
23198,2229,P
23268,185,B
23268,2352,P
23302,807,B
23405,2215,P
23441,2422,P
23580,2316,P
23614,576,B
23614,2737,P
23614,2343,P
23618,3597,P
23644,452,B
23916,23126,I
23927,631,B
23940,2368,P
23976,2969,P
24005,2539,P
24017,622,B
24042,2400,P
24067,2334,P
24157,8615,P
24198,751,B
24210,3218,P
24223,1422,P
24274,406,B
24339,844,B
24392,434,B
24404,417,B
24441,17398,I
24466,2460,P
24490,1964,P
24521,819,B
24546,4367,P
24582,3691,P
24632,4041,P
24675,453,B
24689,719,B
24774,12060,I
24811,3674,P
24856,737,B
24868,751,B
24882,3671,P
24930,3773,P
24968,3794,P
25009,3868,P
25073,3782,P
25123,3783,P
25160,3714,P
25241,3846,P
25289,4173,P
25327,1111,B
25344,3971,P
25358,820,B
25395,3942,P
25444,3909,P
25471,905,B
25486,3343,P
25500,615,B
25624,11060,I
25679,2410,P
25691,1097,B
25717,2617,P
25740,2785,P
25765,2513,P
25803,2683,P
25833,2314,P
25872,2257,P
25897,2090,P
25909,2135,P
25946,2948,P
25972,2734,P
25996,2355,P
26027,2229,P
26054,2191,P
26202,13581,I
26271,5914,P
26321,4844,P
26359,3967,P
26427,5656,P
26464,3229,P
26502,3500,P
26540,3587,P
26581,3585,P
26721,12993,I
26744,1998,P
26889,13387,P
26901,887,B
26926,2029,P
26968,588,B
26982,4031,P
26995,746,B
27020,2506,P
27148,551,B
27189,997,B
27293,800,B
27306,21603,I
27334,2911,P
27346,332,B
27359,1641,P
27409,4557,P
27436,506,B
27475,5060,P
27513,860,B
27694,609,B
27694,457,B
27756,22473,I
27767,1944,P
27792,1402,P
27843,688,B
27886,987,B
27974,15641,P
27985,1225,P
27997,958,P
28068,938,B
28106,607,B
28117,9066,I
28154,3334,P
28203,4328,P
28267,5289,P
28317,4970,P
28335,892,B
28350,496,B
28375,2402,P
28375,553,P
28620,21437,I
28634,809,P
28645,863,B
28659,970,P
28685,728,B
28698,414,B
28735,5673,P
28797,6090,P
28918,475,B
28930,766,B
29068,21866,I
29106,3053,P
29172,4741,P
29226,818,B
29241,4747,P
29278,745,B
29290,2966,P
29316,523,B
29328,3346,P
29486,971,B
29497,538,B
29497,517,B
29600,21838,I
29638,2695,P
29661,3209,P
29739,4890,P
29764,2617,P
30011,22234,I
30049,3539,P
30078,1038,B
30103,3479,P
30128,559,B
30154,4459,P
30206,4762,P
30295,690,B
30333,654,B
30361,793,B
30489,22412,I
30525,2985,P
30552,900,B
30579,549,B
30591,4329,P
30617,569,B
30646,917,B
30646,3654,P
30684,2976,P
30723,3492,P
30736,624,B
30772,3906,P
30809,3896,P
30876,733,B
30930,815,B
31069,19162,I
31108,3449,P
31149,3446,P
31160,1081,B
31202,3237,P
31216,766,B
31253,3175,P
31278,3201,P
31330,948,B
31342,3157,P
31366,2986,P
31404,3046,P
31418,928,B
31444,2962,P
31482,2988,P
31524,845,B
31536,3033,P
31574,3116,P
31614,2862,P
31628,755,B
31651,2834,P
31785,688,B
31796,469,B
31833,467,B
31859,17071,I
31871,1628,P
31898,2116,P
31912,889,B
31935,2212,P
31960,3119,P
31989,474,B
32015,774,B
32027,4168,P
32095,4841,P
32132,1066,B
32143,2897,P
32184,959,B
32286,894,B
32367,576,B
32429,23702,I
32456,1925,P
32468,721,B
32492,3452,P
32557,531,B
32557,5069,P
32597,623,B
32621,5235,P
32652,756,B
32714,579,B
32754,241,B
32870,376,B
32881,309,B
32923,24296,I
32959,3559,P
32986,2789,P
32999,1014,B
33024,2093,P
33037,510,B
33063,2650,P
33086,2950,P
33140,614,B
33140,3694,P
33220,5316,P
33233,883,B
33271,3327,P
33334,1004,B
33437,710,B
33450,691,B
33505,898,B
33568,24105,I
33593,2451,P
