at,ptsMs,latencyMs,frameType
24390,1095750,410,P
24429,1095791,407,B
24478,1095833,413,B
24518,1095875,413,P
24557,1095916,410,B
24597,1095958,407,B
24645,1096000,415,B
24686,1096041,413,P
24725,1096083,411,B
24777,1096125,422,B
24821,1096166,423,P
24821,1096250,341,I
24868,1096291,345,B
24907,1096333,342,B
24958,1096375,352,P
24996,1096416,349,B
25034,1096458,344,B
25074,1096500,344,B
25117,1096541,344,P
25163,1096583,349,B
25204,1096625,348,B
25241,1096666,344,P
25285,1096708,346,B
25331,1096750,351,B
25398,1096791,375,P
25446,1096833,381,P
25485,1096875,379,I
25525,1096916,377,B
25574,1096958,384,B
25613,1097000,383,P
25653,1097041,380,B
25691,1097083,376,B
25732,1097125,377,P
25781,1097166,384,B
25822,1097208,382,B
25859,1097250,379,P
25901,1097291,379,B
25941,1097333,376,B
25988,1097375,382,P
26092,1097416,445,B
26142,1097458,452,P
26182,1097500,451,I
26220,1097541,447,B
26260,1097583,446,B
26310,1097625,454,P
26349,1097666,452,B
26387,1097708,447,B
26427,1097750,446,P
26468,1097791,446,B
26518,1097833,454,B
26554,1097875,449,P
26595,1097916,447,B
26636,1097958,447,B
26684,1098000,454,P
26723,1098041,451,B
26761,1098083,447,P
26803,1098125,447,I
26845,1098166,448,B
26892,1098208,453,B
26930,1098250,449,P
26967,1098291,445,B
27010,1098333,445,B
27054,1098375,448,P
27099,1098416,452,B
27136,1098458,446,B
27181,1098500,451,P
27221,1098541,448,B
27261,1098583,447,B
27308,1098625,452,P
27347,1098666,449,B
27386,1098708,446,P
27426,1098750,446,I
27470,1098791,447,B
27516,1098833,451,B
27553,1098875,448,P
27592,1098916,444,B
27638,1098958,448,B
27680,1099000,450,P
27721,1099041,448,B
27760,1099083,445,B
27806,1099125,451,P
27845,1099166,448,B
27887,1099208,447,B
27929,1099250,448,B
27991,1099291,469,P
28038,1099333,473,P
28078,1099375,472,I
28118,1099416,471,B
28160,1099458,471,B
28206,1099500,476,P
28247,1099541,474,B
28285,1099583,471,B
28326,1099625,470,P
28374,1099666,477,B
28413,1099708,474,B
28454,1099750,473,P
28491,1099791,469,B
28560,1099833,496,B
28606,1099875,501,P
28606,1100000,376,I
28651,1100041,378,B
28692,1100083,378,B
28736,1100125,381,P
28779,1100166,381,B
28815,1100208,376,B
28862,1100250,382,B
28901,1100291,378,P
28941,1100333,377,B
28982,1100375,376,B
29024,1100416,377,P
29068,1100458,379,B
29110,1100500,380,B
29191,1100541,419,P
29238,1100583,423,P
29277,1100625,422,I
29319,1100666,421,B
29359,1100708,419,B
29406,1100750,425,P
29446,1100791,423,B
29486,1100833,421,B
29527,1100875,421,P
29574,1100916,427,B
29614,1100958,424,B
29654,1101000,423,P
29692,1101041,419,B
29733,1101083,419,B
29782,1101125,427,P
29863,1101166,465,B
29910,1101208,470,P
29949,1101250,469,I
29989,1101291,467,B
30038,1101333,473,B
30078,1101375,472,P
30117,1101416,470,B
30157,1101458,468,P
30196,1101500,466,B
30246,1101541,473,B
30286,1101583,471,P
30325,1101625,469,B
30366,1101666,468,B
30413,1101708,474,P
30452,1101750,472,B
30458,1101833,393,P
30495,1101875,389,I
30541,1101916,394,B
30580,1101958,390,B
30622,1102000,392,P
30670,1102041,398,B
30710,1102083,395,B
30750,1102125,395,P
30787,1102166,390,B
30830,1102208,390,B
30878,1102250,397,P
30916,1102291,393,B
30958,1102333,393,B
30995,1102375,389,P
31112,1102416,465,B
31153,1102458,464,P
31196,1102500,466,I
31239,1102541,466,B
31282,1102583,467,B
31325,1102625,469,P
31365,1102666,467,B
31405,1102708,465,B
31453,1102750,472,P
31493,1102791,471,B
31533,1102833,469,B
31574,1102875,468,P
31621,1102916,474,B
31761,1102958,572,B
31805,1103000,575,P
31805,1103125,450,I
31848,1103166,451,B
31890,1103208,450,B
31933,1103250,452,P
31980,1103291,457,B
32021,1103333,457,B
32061,1103375,455,P
32099,1103416,452,B
32141,1103458,452,B
32187,1103500,456,P
32226,1103541,453,B
32270,1103583,455,B
32310,1103625,455,P
32589,1103666,692,B
32638,1103708,698,P
32675,1103750,695,I
32716,1103791,694,B
32766,1103833,702,B
32806,1103875,700,P
32846,1103916,699,P
32886,1103958,697,B
32924,1104000,694,P
32964,1104041,692,B
33077,1104083,762,B
33125,1104125,770,P
33125,1104375,520,I
33173,1104416,525,B
33213,1104458,524,B
33253,1104500,522,P
33301,1104541,528,B
