at,payloadSizeBytes,frameType
21537,617,B
21579,4720,P
21593,1029,B
21640,843,B
21676,680,B
21741,4408,P
21766,1174,B
21805,908,B
21846,726,B
21914,4445,P
21926,790,B
22121,22943,I
22144,3035,P
22152,891,B
22160,765,B
22168,698,B
22202,4488,P
22223,987,B
22265,821,B
22301,705,B
22373,4609,P
22386,1125,B
22430,835,B
22471,741,B
22534,3806,P
22552,829,B
22747,22268,I
22769,3021,P
22777,808,B
22785,708,B
22792,641,B
22825,3805,P
22843,1077,B
22887,786,B
22926,679,B
22991,4367,P
23015,1094,B
23055,878,B
23094,727,B
23159,3684,P
23179,704,B
23373,22471,I
23394,2916,P
23403,835,B
23411,749,B
23418,634,B
23445,3577,P
23468,1039,B
23509,796,B
23554,668,B
23617,4272,P
23635,1089,B
23676,845,B
23716,676,B
23783,3650,P
23801,733,B
23994,22768,I
24016,2642,P
24025,840,B
24030,747,B
24037,620,B
24077,3890,P
24098,1049,B
24137,788,B
24176,672,B
24242,4471,P
24260,1077,B
24301,811,B
24346,739,B
24403,3588,P
24429,740,B
24622,22759,I
24646,3027,P
24654,806,B
24662,736,B
24668,636,B
24702,4013,P
24723,1055,B
24764,772,B
24804,706,B
24869,4044,P
24891,1166,B
24931,862,B
24972,729,B
25029,3691,P
25054,804,B
25250,22711,I
25266,2070,P
25275,978,B
25283,697,B
25289,617,B
25328,4234,P
25348,1025,B
25389,790,B
25429,676,B
25491,4352,P
25510,1077,B
25550,879,B
25596,736,B
25658,3593,P
25676,739,B
25873,22385,I
25890,2121,P
25898,972,B
25906,769,B
25913,622,B
25954,4215,P
25973,1040,B
26009,817,B
26051,771,B
26121,4331,P
26141,1141,B
26179,811,B
26216,746,B
26286,4076,P
26304,743,B
26500,22856,I
26523,3055,P
26533,955,B
26540,735,B
26548,621,B
26584,4981,P
26597,964,B
26639,778,B
26676,679,B
26742,4451,P
26760,1109,B
26804,802,B
26841,754,B
26911,3965,P
26924,695,B
27123,22540,I
27146,2953,P
27155,997,B
27163,818,B
27171,669,B
27204,4358,P
27223,1057,B
27265,861,B
27304,719,B
27364,3873,P
27391,1085,B
27427,860,B
27469,728,B
27534,3732,P
27555,894,B
27747,22986,I
27760,1699,P
27771,1029,B
27777,731,B
