at,ptsMs,latencyMs,frameType
3891,557416,298,B
3939,557458,305,P
3974,557500,297,I
4019,557541,301,B
4107,557583,347,P
4155,557625,353,B
4190,557666,347,B
4235,557708,350,B
4274,557750,348,P
4320,557791,353,B
4361,557833,352,P
4402,557875,351,B
4483,557916,391,B
4525,557958,390,B
4571,558000,394,P
4610,558041,393,B
4650,558083,391,P
4699,558125,397,I
4739,558166,397,B
4779,558208,395,P
4818,558250,392,B
4858,558291,391,B
4907,558333,398,P
4946,558375,395,B
4987,558416,395,P
5027,558458,392,B
5070,558500,393,B
5112,558541,394,B
5155,558583,395,P
5202,558625,401,B
5243,558666,401,B
5283,558708,399,P
5322,558750,396,I
5363,558791,396,B
5411,558833,401,B
5451,558875,400,B
5489,558916,396,P
5531,558958,397,B
5571,559000,395,B
5613,559041,395,B
5655,559083,395,P
5695,559125,394,B
5745,559166,403,B
5787,559208,403,B
5835,559250,409,P
5875,559291,407,B
5915,559333,406,P
5954,559375,402,I
6004,559416,411,B
6043,559458,409,B
6083,559500,407,B
6121,559541,403,P
6171,559583,412,B
6205,559625,403,B
6246,559666,403,B
6291,559708,406,P
6330,559750,404,B
6380,559791,412,B
6426,559833,417,B
6467,559875,416,P
6507,559916,415,B
6555,559958,420,P
6588,560000,412,I
6636,560041,418,B
6676,560083,416,B
6715,560125,413,B
6763,560166,420,P
6803,560208,419,B
6838,560250,412,B
6883,560291,415,B
6922,560333,412,P
6970,560375,418,B
6992,560416,400,B
7039,560458,404,B
7083,560500,407,P
7124,560541,406,B
7163,560583,403,P
7202,560625,401,I
7243,560666,401,B
7291,560708,406,B
7331,560750,405,B
7367,560791,400,P
7411,560833,401,B
7453,560875,402,B
7494,560916,402,B
7536,560958,401,P
7576,561000,400,B
7619,561041,402,B
7663,561083,404,B
7707,561125,405,P
7747,561166,405,B
7787,561208,403,P
7830,561250,404,I
7875,561291,407,B
7916,561333,406,B
7955,561375,404,B
7995,561416,402,P
8043,561458,409,B
8080,561500,404,B
8121,561541,404,B
8163,561583,403,P
8203,561625,402,B
8238,561666,396,B
8281,561708,396,B
8323,561750,397,P
8372,561791,404,B
8411,561833,401,P
8451,561875,400,I
8491,561916,399,B
8531,561958,397,B
8579,562000,403,B
8619,562041,402,P
8659,562083,400,B
8697,562125,396,B
8738,562166,395,B
8786,562208,402,P
8827,562250,401,B
8861,562291,394,B
8906,562333,396,B
8947,562375,396,P
8987,562416,395,B
9035,562458,400,P
9072,562500,395,I
9116,562541,398,B
9153,562583,393,B
9194,562625,393,B
9242,562666,400,P
9283,562708,399,B
9322,562750,396,B
9362,562791,395,B
9404,562833,395,P
9445,562875,394,B
9479,562916,386,B
9522,562958,388,B
9571,563000,395,P
9604,563041,387,B
9645,563083,386,P
9691,563125,389,I
9730,563166,388,B
9773,563208,389,B
9814,563250,387,B
9859,563291,391,P
9899,563333,389,B
9938,563375,386,P
9978,563416,386,B
10027,563458,393,B
10066,563500,390,B
10093,563541,375,P
10138,563583,379,B
10179,563625,378,B
10219,563666,377,B
10267,563708,383,P
10307,563750,381,I
10347,563791,380,B
10387,563833,377,B
10427,563875,376,B
10476,563916,383,P
10515,563958,380,B
10555,564000,379,P
10595,564041,378,B
10634,564083,375,B
10679,564125,377,B
10707,564166,364,P
10755,564208,371,B
10795,564250,369,B
10835,564291,368,B
10875,564333,365,P
10915,564375,363,I
10956,564416,364,B
11003,564458,369,B
11043,564500,366,B
11083,564541,366,P
11132,564583,372,B
11171,564625,370,B
11211,564666,369,B
11251,564708,366,P
11290,564750,364,B
11338,564791,371,B
11387,564833,378,B
11427,564875,376,P
11467,564916,375,B
11508,564958,373,P
11555,565000,379,I
11595,565041,377,B
11635,565083,376,B
11675,565125,374,B
11715,565166,372,P
11763,565208,379,B
11803,565250,377,B
11843,565291,375,B
11883,565333,374,P
11923,565375,372,B
11970,565416,378,B
12018,565458,384,B
12059,565500,383,P
12099,565541,382,B
12139,565583,379,P
12187,565625,386,I
12226,565666,384,B
12267,565708,382,B
12307,565750,381,B
12347,565791,379,P
12395,565833,385,B
12435,565875,383,B
12471,565916,379,B
12512,565958,378,P
12554,566000,378,B
12604,566041,386,P
12640,566083,381,B
12683,566125,382,P
12723,566166,381,B
12771,566208,386,P
12811,566250,384,I
12851,566291,384,B
12891,566333,382,B
12931,566375,379,P
12979,566416,387,B
13019,566458,385,P
13059,566500,382,B
13096,566541,379,B
13139,566583,379,B
13187,566625,386,P
13226,566666,384,B
13267,566708,383,B
13307,566750,381,B
13347,566791,380,P
13394,566833,384,P
13435,566875,384,I
13475,566916,383,B
13515,566958,381,P
13556,567000,379,B
13603,567041,386,P
13643,567083,384,P
13684,567125,382,P
13721,567166,379,P
13762,567208,378,P
13804,567250,378,P
13851,567291,384,P
13891,567333,382,P
13932,567375,380,P
13979,567416,386,P
14019,567458,385,P
14059,567500,382,I
14099,567541,381,B
14139,567583,380,P
14179,567625,378,P
14227,567666,385,P
14267,567708,383,P
14307,567750,381,P
14346,567791,379,P
14394,567833,385,B
14434,567875,383,P
14465,567916,373,P
14515,567958,381,P
14554,568000,378,B
14595,568041,378,B
14632,568083,373,P
14675,568125,374,I
14723,568166,381,P
14763,568208,378,P
14804,568250,377,P
14843,568291,376,B
14891,568333,382,B
14931,568375,380,P
14971,568416,379,B
15011,568458,376,B
15051,568500,374,B
15122,568541,405,P
15171,568583,412,P
15205,568625,404,P
15251,568666,409,B
15291,568708,407,P
15339,568750,413,I
15372,568791,405,P
15419,568833,409,B
15459,568875,408,B
15499,568916,407,B
