at,ptsMs,latencyMs,frameType
3870,659291,175,P
3910,659333,174,P
3959,659375,180,I
3998,659416,178,P
4038,659458,176,P
4079,659500,175,P
4118,659541,174,B
4167,659583,180,P
4207,659625,178,P
4247,659666,177,P
4287,659708,175,P
4327,659750,173,P
4374,659791,179,P
4415,659833,178,P
4455,659875,176,P
4576,659916,256,P
4622,659958,260,P
4662,660000,258,I
4703,660041,258,B
4744,660083,257,B
4806,660125,277,B
4852,660166,282,P
4894,660208,283,B
4935,660250,281,B
4975,660291,280,B
5023,660333,286,P
5062,660375,283,B
5101,660416,282,B
5141,660458,279,B
5182,660500,278,P
5265,660541,320,B
5306,660583,319,P
5351,660625,322,I
5391,660666,321,B
5437,660708,325,B
5479,660750,325,B
5519,660791,324,P
5559,660833,322,B
5604,660875,326,B
5646,660916,326,B
5686,660958,325,P
5727,661000,323,B
5767,661041,322,B
5814,661083,327,B
5850,661125,321,P
5889,661166,319,B
5931,661208,319,P
5974,661250,321,I
6023,661291,328,B
6061,661333,325,B
6098,661375,319,B
6143,661416,323,P
6183,661458,321,B
6228,661500,325,B
6271,661541,326,B
6310,661583,324,P
6350,661625,321,B
6391,661666,321,B
6439,661708,327,B
6478,661750,324,P
6518,661791,323,P
6559,661833,322,P
6599,661875,320,I
6647,661916,327,B
6686,661958,325,B
6726,662000,322,B
6766,662041,322,P
6815,662083,328,B
6855,662125,326,B
6895,662166,325,B
6934,662208,322,P
6973,662250,319,B
7022,662291,327,P
7062,662333,325,B
7097,662375,318,B
7142,662416,323,B
7182,662458,320,P
7229,662500,326,I
7269,662541,324,B
7311,662583,324,B
7351,662625,322,B
7390,662666,320,P
7439,662708,327,B
7479,662750,325,P
7519,662791,324,B
7558,662833,321,B
7598,662875,319,B
7641,662916,321,P
7686,662958,324,B
7727,663000,323,B
7767,663041,322,B
7805,663083,318,P
7855,663125,326,I
7895,663166,325,B
7935,663208,323,B
7975,663250,321,P
8014,663291,320,B
8061,663333,325,B
8103,663375,324,B
8143,663416,323,P
8182,663458,320,B
8227,663500,323,B
8266,663541,321,B
8310,663583,323,P
8348,663625,319,B
8391,663666,321,P
8433,663708,321,P
8479,663750,325,I
8517,663791,322,B
8557,663833,320,B
8597,663875,318,P
8639,663916,320,P
8687,663958,325,B
8726,664000,323,B
8767,664041,322,P
8806,664083,319,P
8852,664125,323,P
8892,664166,322,P
8934,664208,322,P
8973,664250,319,B
9018,664291,323,B
9056,664333,320,P
9103,664375,324,I
9143,664416,323,P
9183,664458,321,P
9231,664500,327,P
9271,664541,326,B
9311,664583,324,B
9350,664625,321,B
9390,664666,321,P
9437,664708,326,B
9477,664750,323,B
9516,664791,321,P
9556,664833,319,P
9599,664875,320,P
9640,664916,320,B
9687,664958,325,P
9726,665000,323,I
9764,665041,320,B
9812,665083,325,B
9854,665125,326,B
9895,665166,325,P
9934,665208,322,P
9975,665250,321,B
10015,665291,320,P
10062,665333,326,P
10102,665375,323,P
10142,665416,322,P
10183,665458,321,P
10225,665500,321,P
10264,665541,320,P
10310,665583,323,P
10351,665625,322,I
10390,665666,320,P
10439,665708,327,P
10479,665750,325,P
10519,665791,324,B
10559,665833,322,B
10599,665875,320,B
10647,665916,327,P
10687,665958,325,B
10727,666000,323,B
10766,666041,321,B
10815,666083,328,P
10849,666125,320,B
10887,666166,317,P
10935,666208,323,P
10974,666250,321,I
11014,666291,319,B
11061,666333,325,B
11103,666375,324,B
11143,666416,323,P
11183,666458,321,B
11221,666500,318,B
11271,666541,326,B
11310,666583,324,P
11350,666625,321,B
11391,666666,321,B
11430,666708,318,B
11470,666750,317,P
11523,666791,328,P
11564,666833,328,P
11614,666875,335,I
11655,666916,335,B
11695,666958,334,B
11735,667000,331,B
11775,667041,330,P
11822,667083,336,B
11862,667125,333,B
11903,667166,333,P
11942,667208,330,P
11983,667250,329,P
12026,667291,331,B
12064,667333,327,B
12111,667375,332,B
12150,667416,330,P
12189,667458,328,P
12235,667500,331,I
12279,667541,334,B
12318,667583,332,B
12359,667625,330,P
12406,667666,336,B
12447,667708,335,B
12486,667750,332,B
12527,667791,332,P
12566,667833,329,B
12612,667875,333,B
12652,667916,332,B
12691,667958,329,P
12732,668000,328,B
12774,668041,329,B
12823,668083,336,P
12862,668125,334,I
12903,668166,333,B
12942,668208,330,B
12982,668250,328,B
13031,668291,336,P
13071,668333,334,B
13111,668375,332,B
13151,668416,331,B
13198,668458,336,P
13236,668500,333,B
13276,668541,331,B
13316,668583,329,B
13359,668625,330,P
13398,668666,328,B
13446,668708,334,P
13487,668750,333,I
13527,668791,332,B
13566,668833,329,B
13607,668875,328,B
13655,668916,335,P
13695,668958,333,B
13734,669000,330,B
13775,669041,330,B
13822,669083,335,P
13862,669125,333,B
13901,669166,331,B
13940,669208,328,B
13983,669250,329,P
14025,669291,330,B
14071,669333,334,P
14111,669375,332,I
14151,669416,331,B
14198,669458,336,B
14239,669500,335,B
14279,669541,334,P
14319,669583,332,B
14358,669625,329,P
14398,669666,329,P
14442,669708,330,P
14487,669750,333,P
14526,669791,332,P
14566,669833,329,P
14606,669875,327,P
14647,669916,327,B
14695,669958,333,P
14735,670000,331,I
14775,670041,330,B
14822,670083,336,B
14858,670125,329,B
14903,670166,333,P
14942,670208,331,B
14983,670250,330,B
15030,670291,336,B
15071,670333,334,P
15111,670375,332,P
15150,670416,331,B
15190,670458,329,B
15234,670500,331,P
15279,670541,334,P
15319,670583,332,P
15358,670625,329,I
15404,670666,334,P
15446,670708,334,P
15487,670750,333,P
15526,670791,331,B
15563,670833,327,P
15615,670875,336,P
15648,670916,328,P
15694,670958,333,B
15734,671000,330,P
15775,671041,330,P
15818,671083,331,P
15861,671125,333,P
15902,671166,332,P
15940,671208,329,P
15982,671250,329,I
16023,671291,328,P
16068,671333,331,P
16107,671375,328,P
16150,671416,330,P
16190,671458,329,P
16239,671500,335,P
16278,671541,334,P
16319,671583,332,P
16358,671625,330,P
16399,671666,330,B
16447,671708,335,B
16485,671750,332,B
16526,671791,332,P
16566,671833,329,P
16607,671875,328,I
16654,671916,335,P
16695,671958,333,P
16735,672000,331,B
16774,672041,330,B
16823,672083,336,B
16862,672125,334,P
16903,672166,333,B
16942,672208,331,B
16982,672250,328,B
17026,672291,331,P
17064,672333,328,B
17107,672375,328,B
17148,672416,329,B
17190,672458,328,P
17239,672500,335,I
17279,672541,334,B
17316,672583,330,B
17359,672625,330,B
17407,672666,337,P
17447,672708,335,B
17486,672750,332,B
17527,672791,332,B
17566,672833,329,P
17611,672875,333,B
17651,672916,331,B
17690,672958,328,B
17735,673000,331,P
17786,673041,341,B
17831,673083,344,P
17871,673125,342,I
17917,673166,347,B
17958,673208,347,B
17999,673250,345,B
18038,673291,343,P
18084,673333,347,B
18126,673375,347,B
18166,673416,346,B
18206,673458,344,P
18246,673500,342,B
18286,673541,341,B
18334,673583,348,B
18373,673625,345,P
18414,673666,345,B
18455,673708,343,P
18500,673750,347,I
18542,673791,347,B
18583,673833,346,B
18621,673875,343,B
18663,673916,343,P
18709,673958,347,B
18749,674000,346,B
18790,674041,345,B
18831,674083,344,P
18870,674125,341,B
18917,674166,347,B
18953,674208,342,B
18996,674250,343,P
19038,674291,344,B
19095,674333,358,P
19140,674375,362,I
19180,674416,361,B
19223,674458,361,B
19263,674500,359,B
19310,674541,366,P
19348,674583,362,B
19390,674625,362,B
19430,674666,361,B
19479,674708,367,P
19516,674750,362,B
19558,674791,363,B
19599,674833,362,B
19638,674875,359,P
19718,674916,398,B
19761,674958,399,P
19807,675000,403,I
19847,675041,402,B
19887,675083,400,B
19930,675125,401,B
19975,675166,405,P
20009,675208,397,B
20054,675250,401,B
20095,675291,400,B
20143,675333,406,P
20180,675375,401,B
20223,675416,403,B
20262,675458,401,B
20302,675500,398,P
20347,675541,402,B
20388,675583,402,P
20427,675625,398,I
20470,675666,400,B
20519,675708,407,B
20557,675750,404,B
20599,675791,405,P
20638,675833,402,B
20679,675875,400,B
20719,675916,399,B
20767,675958,405,P
20805,676000,401,B
20847,676041,402,B
20886,676083,399,B
20935,676125,406,P
20973,676166,404,B
21011,676208,399,P
21055,676250,401,I
21094,676291,399,B
21138,676333,401,B
21183,676375,404,B
21218,676416,398,P
21262,676458,401,B
21303,676500,399,P
21344,676541,400,B
21391,676583,404,B
21429,676625,400,B
21470,676666,400,P
21510,676708,398,B
21559,676750,405,B
21593,676791,399,B
21639,676833,402,P
21677,676875,399,I
21722,676916,402,B
21767,676958,405,B
21806,677000,403,P
21846,677041,402,B
21889,677083,402,B
21933,677125,405,B
21969,677166,400,P
22014,677208,403,B
22055,677250,401,B
22094,677291,399,B
22141,677333,405,P
22183,677375,404,B
22218,677416,398,B
22263,677458,401,P
22304,677500,400,I
22347,677541,402,B
22389,677583,402,B
22431,677625,402,B
22470,677666,400,P
22519,677708,407,B
22558,677750,405,B
22595,677791,400,B
22639,677833,402,P
22679,677875,400,B
22718,677916,398,B
22766,677958,405,B
22804,678000,400,P
22845,678041,400,B
22887,678083,400,P
22931,678125,402,I
22970,678166,401,B
23015,678208,403,B
23055,678250,401,B
23094,678291,400,P
23143,678333,406,B
23183,678375,404,B
23220,678416,400,B
23263,678458,401,P
23302,678500,399,B
23351,678541,406,B
23391,678583,404,B
23428,678625,400,P
23470,678666,401,B
23511,678708,399,P
23559,678750,405,I
23597,678791,403,B
23638,678833,401,B
23678,678875,399,B
23724,678916,404,P
23767,678958,405,B
23807,679000,403,B
23844,679041,400,B
23886,679083,400,P
23931,679125,402,B
23968,679166,398,B
24015,679208,403,B
24054,679250,401,P
24094,679291,399,B
24137,679333,400,P
24183,679375,404,I
24222,679416,403,B
24263,679458,401,B
24303,679500,399,B
24349,679541,404,P
24391,679583,404,B
24431,679625,402,B
24469,679666,400,B
24510,679708,399,P
24556,679750,402,B
24593,679791,398,B
24638,679833,402,B
24678,679875,400,P
24718,679916,398,P
24767,679958,405,P
24806,680000,403,I
24847,680041,402,P
24886,680083,399,P
24932,680125,404,P
24969,680166,399,B
25014,680208,402,B
25054,680250,401,B
25094,680291,399,P
25143,680333,406,B
25180,680375,401,B
25223,680416,403,B
25263,680458,402,P
25302,680500,398,B
25346,680541,401,P
25387,680583,400,P
25431,680625,402,I
25471,680666,401,B
25511,680708,399,P
25558,680750,405,B
25598,680791,404,B
25638,680833,402,B
25679,680875,400,P
25720,680916,400,P
25767,680958,405,P
25806,681000,402,P
25846,681041,402,P
25887,681083,400,P
25927,681125,398,P
25971,681166,401,P
26014,681208,402,P
26054,681250,400,I
26095,681291,400,B
26143,681333,407,B
26183,681375,404,B
26222,681416,403,P
26263,681458,401,B
26303,681500,400,B
26344,681541,399,B
26391,681583,404,P
26430,681625,401,B
26470,681666,401,B
26516,681708,404,B
26559,681750,405,P
26597,681791,403,B
26638,681833,402,P
26678,681875,400,I
26724,681916,404,B
26761,681958,399,B
26802,682000,398,B
26846,682041,402,P
26886,682083,399,B
26933,682125,405,B
26970,682166,400,P
27014,682208,403,P
27055,682250,402,P
27093,682291,398,B
27139,682333,402,B
27178,682375,399,B
27222,682416,403,P
27262,682458,401,P
27303,682500,399,I
27351,682541,406,B
27390,682583,404,B
27431,682625,402,B
27471,682666,401,P
27510,682708,399,B
27556,682750,403,B
27594,682791,399,B
27639,682833,402,P
27678,682875,400,B
27726,682916,407,P
27766,682958,404,P
27806,683000,402,P
27847,683041,402,P
27887,683083,400,P
27929,683125,401,I
27974,683166,405,P
28014,683208,402,B
28055,683250,401,P
28094,683291,399,B
28141,683333,405,B
28183,683375,404,B
28220,683416,400,P
28263,683458,401,P
28302,683500,399,P
28351,683541,407,P
28391,683583,404,P
28428,683625,400,P
28470,683666,400,P
28511,683708,399,P
28553,683750,399,I
28598,683791,403,B
28638,683833,401,P
28679,683875,400,P
28721,683916,401,B
28767,683958,405,P
28807,684000,403,P
28844,684041,399,P
28887,684083,400,P
28930,684125,401,P
28975,684166,405,P
29015,684208,403,P
29054,684250,400,P
29094,684291,399,P
29139,684333,403,P
29182,684375,404,I
29218,684416,398,B
29263,684458,401,B
29303,684500,399,B
29349,684541,404,P
29391,684583,404,B
29430,684625,401,P
29467,684666,398,P
29516,684708,404,P
29553,684750,400,P
29599,684791,404,P
29639,684833,402,P
29676,684875,398,P
29720,684916,401,B
29764,684958,403,P
29806,685000,402,I
29847,685041,402,B
29886,685083,400,B
29932,685125,403,B
29970,685166,401,P
30014,685208,403,B
30055,685250,402,B
30094,685291,399,B
30143,685333,406,P
30180,685375,401,B
30223,685416,403,P
30262,685458,401,P
30303,685500,399,P
30344,685541,399,B
30390,685583,403,P
30431,685625,402,I
30471,685666,401,P
30510,685708,398,P
30557,685750,403,P
30599,685791,404,B
30638,685833,402,B
30679,685875,400,P
30720,685916,401,B
30767,685958,405,P
30805,686000,402,B
30846,686041,402,P
30887,686083,400,P
30929,686125,400,P
30975,686166,405,P
31013,686208,401,P
31051,686250,398,I
31093,686291,399,B
31136,686333,399,B
31182,686375,403,B
31222,686416,403,P
31263,686458,401,P
31308,686500,404,P
31344,686541,400,P
31391,686583,404,P
31430,686625,401,P
31467,686666,398,P
31516,686708,405,P
31551,686750,398,P
31594,686791,399,P
31639,686833,402,P
31679,686875,400,I
31720,686916,400,P
31759,686958,397,P
31806,687000,402,P
31845,687041,400,P
31887,687083,400,P
31933,687125,405,P
31969,687166,400,P
32014,687208,403,P
32054,687250,401,P
32094,687291,399,P
32141,687333,404,P
32182,687375,404,P
32219,687416,399,P
32263,687458,401,P
32302,687500,399,I
32349,687541,404,P
32386,687583,400,P
32431,687625,403,P
32470,687666,400,P
32510,687708,398,P
32556,687750,403,P
32593,687791,398,P
32638,687833,402,P
32678,687875,400,B
32721,687916,401,P
32759,687958,398,B
32806,688000,402,B
32843,688041,398,B
32887,688083,400,P
32932,688125,404,I
