at,ptsMs,latencyMs,frameType
3787,9916,172,B
3829,9958,173,P
3873,10000,175,I
3916,10041,176,B
3957,10083,176,B
3995,10125,172,B
4037,10166,173,P
4085,10208,179,B
4122,10250,174,B
4166,10291,176,B
4206,10333,175,P
4252,10375,179,B
4294,10416,179,B
4328,10458,172,B
4373,10500,175,P
4510,10541,270,B
4551,10583,271,P
4597,10625,274,I
4638,10666,273,B
4676,10708,270,B
4725,10750,277,B
4765,10791,275,P
4805,10833,275,B
4845,10875,272,B
4885,10916,270,B
4934,10958,278,P
4973,11000,275,B
5013,11041,273,B
5052,11083,271,B
5097,11125,274,P
5125,11166,260,B
5168,11208,262,P
5208,11250,260,I
5253,11291,263,B
5293,11333,262,B
5334,11375,261,B
5381,11416,266,P
5416,11458,261,B
5461,11500,263,B
5505,11541,265,B
5543,11583,263,P
5589,11625,266,B
5629,11666,264,B
5669,11708,264,B
5709,11750,262,P
5752,11791,262,P
5767,11833,236,P
5814,11875,241,I
5853,11916,239,B
5893,11958,237,B
5941,12000,243,B
5976,12041,236,P
6022,12083,241,B
6061,12125,239,B
6101,12166,236,B
6143,12208,237,P
6190,12250,242,B
6227,12291,237,B
6268,12333,237,B
6309,12375,236,P
6376,12416,262,B
6418,12458,263,P
6461,12500,263,I
6509,12541,270,B
6549,12583,268,B
6585,12625,262,B
6629,12666,264,P
6669,12708,263,B
6717,12750,269,B
6755,12791,265,B
6797,12833,267,P
6837,12875,265,B
6876,12916,262,B
6922,12958,266,B
6964,13000,266,P
7016,13041,276,B
7058,13083,278,P
7102,13125,279,I
7150,13166,285,B
7189,13208,283,B
7226,13250,278,B
7269,13291,280,P
7310,13333,279,B
7357,13375,285,B
7391,13416,276,B
7438,13458,282,P
7475,13500,277,B
7516,13541,276,B
7565,13583,284,B
7606,13625,283,P
7638,13666,273,B
7682,13708,276,P
7725,13750,278,I
7765,13791,275,B
7805,13833,274,B
7852,13875,279,B
7893,13916,278,P
7933,13958,277,B
7974,14000,276,B
8021,14041,281,B
8061,14083,281,P
8101,14125,278,B
8141,14166,277,B
8181,14208,275,B
8225,14250,277,P
8268,14291,278,B
8310,14333,279,P
8357,14375,284,I
8397,14416,282,B
8437,14458,282,B
8477,14500,279,B
8525,14541,285,P
8565,14583,285,B
8606,14625,283,B
8645,14666,280,B
8693,14708,287,P
8727,14750,279,B
8767,14791,278,B
8809,14833,278,B
8853,14875,280,P
8894,14916,279,B
8935,14958,279,P
8982,15000,284,I
9022,15041,282,B
9062,15083,281,B
9102,15125,279,B
9150,15166,285,P
9189,15208,283,B
9230,15250,282,B
9277,15291,287,B
9316,15333,285,P
9352,15375,279,B
9397,15416,282,B
9437,15458,281,B
