at,ptsMs,latencyMs,frameType
3653,485541,176,P
3693,485583,174,P
3859,485625,298,I
3909,485666,307,P
3949,485708,305,P
3990,485750,305,P
4029,485791,302,P
4068,485833,299,P
4115,485875,304,P
4156,485916,303,P
4194,485958,300,P
4237,486000,301,P
4281,486041,303,P
4322,486083,302,P
4365,486125,305,P
4743,486166,640,P
4788,486208,643,P
4830,486250,645,I
4877,486291,650,B
4911,486333,642,B
4958,486375,647,B
4993,486416,640,P
5038,486458,644,B
5081,486500,646,B
5121,486541,644,B
5166,486583,647,P
5204,486625,644,B
5246,486666,643,B
5290,486708,645,B
5333,486750,648,P
5373,486791,646,B
5413,486833,644,P
5454,486875,644,I
5502,486916,649,B
5541,486958,647,B
5582,487000,647,B
5622,487041,644,P
5659,487083,640,B
5710,487125,650,B
5748,487166,645,B
5789,487208,645,P
5829,487250,644,B
5877,487291,650,B
5915,487333,646,P
5957,487375,646,B
5997,487416,645,B
6038,487458,643,P
6078,487500,643,I
6125,487541,648,B
6165,487583,645,B
6206,487625,646,B
6244,487666,642,P
6288,487708,644,B
6333,487750,648,B
6374,487791,646,P
6414,487833,645,P
6454,487875,643,P
6501,487916,649,P
6541,487958,647,P
6582,488000,646,P
6694,488041,717,B
6741,488083,722,P
6780,488125,720,I
6822,488166,720,B
6869,488208,725,B
6906,488250,721,P
6949,488291,721,B
6987,488333,717,B
7028,488375,718,P
7072,488416,719,B
7117,488458,723,B
7157,488500,722,B
7198,488541,720,P
7236,488583,717,B
7285,488625,725,P
7325,488666,723,P
7365,488708,721,P
7404,488750,719,I
7451,488791,723,B
7492,488833,723,B
7534,488875,723,B
7574,488916,721,P
7612,488958,718,B
7655,489000,719,B
7696,489041,719,B
7736,489083,717,P
7779,489125,719,B
7821,489166,719,B
7869,489208,725,B
7904,489250,719,P
7947,489291,720,B
7989,489333,720,P
8028,489375,717,I
8076,489416,724,B
8112,489458,718,P
8156,489500,721,P
8198,489541,721,P
8246,489583,726,P
8278,489625,718,B
8324,489666,722,B
8364,489708,720,B
8405,489750,720,P
8454,489791,726,P
8490,489833,721,P
8529,489875,719,P
8573,489916,721,P
8612,489958,718,P
8662,490000,726,I
8699,490041,722,B
8740,490083,720,B
8781,490125,720,P
8829,490166,727,B
8867,490208,723,P
8909,490250,723,B
8947,490291,720,B
8989,490333,720,B
9038,490375,728,P
9076,490416,724,B
9111,490458,716,B
9157,490500,722,P
9198,490541,721,P
9244,490583,725,P
9284,490625,724,I
9325,490666,723,B
9366,490708,721,P
9405,490750,720,P
9454,490791,726,P
9493,490833,724,P
9534,490875,723,B
9574,490916,721,P
9614,490958,720,B
9661,491000,726,P
9695,491041,718,B
9741,491083,722,B
9782,491125,721,B
9820,491166,717,P
9864,491208,720,P
9905,491250,720,I
9946,491291,719,P
9987,491333,717,B
10030,491375,720,P
10069,491416,717,B
10111,491458,717,B
10157,491500,722,B
10194,491541,717,P
10245,491583,726,B
10281,491625,721,B
10324,491666,722,B
10366,491708,721,P
10404,491750,719,B
10449,491791,722,B
10491,491833,721,P
10532,491875,721,I
10573,491916,721,B
10612,491958,718,P
10655,492000,720,B
10694,492041,717,B
10742,492083,723,B
10781,492125,720,P
10821,492166,718,B
10869,492208,725,B
10905,492250,720,P
10944,492291,717,B
10990,492333,721,B
11037,492375,727,B
11075,492416,723,P
11115,492458,721,P
11157,492500,721,I
11197,492541,720,P
11236,492583,717,P
11278,492625,717,P
11323,492666,721,B
11365,492708,721,B
11406,492750,720,B
11454,492791,727,P
11486,492833,717,B
11532,492875,721,B
11574,492916,721,P
11613,492958,719,P
11655,493000,720,B
11696,493041,718,B
11741,493083,721,P
11777,493125,717,I
11820,493166,717,B
11862,493208,717,P
11909,493250,724,P
11949,493291,722,P
11988,493333,719,P
12034,493375,724,B
12078,493416,725,B
12118,493458,723,B
12158,493500,722,P
12195,493541,718,B
12236,493583,717,B
12278,493625,717,B
12325,493666,723,P
12365,493708,720,P
12405,493750,720,I
12444,493791,717,P
12488,493833,719,P
12532,493875,722,P
12571,493916,719,B
12612,493958,718,B
12652,494000,717,B
12702,494041,725,P
12742,494083,723,B
12780,494125,720,B
12820,494166,717,B
12863,494208,719,P
12908,494250,723,P
12944,494291,717,P
12989,494333,719,P
13028,494375,717,I
13075,494416,722,P
13110,494458,716,B
13153,494500,718,P
13194,494541,716,P
13245,494583,726,P
13277,494625,717,P
13325,494666,723,P
13365,494708,720,B
13402,494750,717,B
13444,494791,717,P
13494,494833,724,B
13532,494875,722,P
13570,494916,718,B
13611,494958,717,P
13652,495000,716,I
13695,495041,718,B
13742,495083,722,P
13777,495125,717,B
13829,495166,727,B
13861,495208,716,P
13903,495250,717,B
13948,495291,721,P
13989,495333,720,B
14031,495375,720,P
14074,495416,721,B
14112,495458,717,P
14157,495500,722,B
14195,495541,717,P
14242,495583,723,P
14284,495625,724,I
14324,495666,722,B
14366,495708,722,P
14405,495750,720,B
14450,495791,723,P
14488,495833,719,B
14527,495875,717,P
14572,495916,720,B
14613,495958,718,B
14652,496000,717,P
14699,496041,721,B
14739,496083,719,P
14779,496125,719,P
14820,496166,718,P
14861,496208,716,P
14902,496250,717,I
14945,496291,717,B
14988,496333,719,B
15027,496375,716,P
15069,496416,717,B
15111,496458,717,P
15153,496500,718,P
15196,496541,719,P
15240,496583,720,P
