at,payloadSizeBytes,frameType
102985,2492,P
103001,1922,P
103035,1982,P
103067,2205,P
103084,1635,P
103117,1915,P
103134,1825,P
103167,1636,P
103168,195,B
103168,277,B
103208,1588,P
103224,1709,P
103277,2843,P
103309,2854,P
103358,3036,P
103651,17762,I
103667,1657,P
103701,1775,P
103718,1821,P
103757,1912,P
103792,2869,P
103825,1713,P
103843,1840,P
103875,1683,P
103909,2029,P
103925,1367,P
103942,1400,P
104251,17637,I
104272,1896,P
104306,2039,P
104342,1983,P
104359,2016,P
104409,3438,P
104458,2871,P
104458,618,B
104492,2020,P
104525,1963,P
104548,1897,P
104822,18516,I
104875,2888,P
104875,677,B
104894,492,B
104894,300,B
104942,3530,P
104958,506,B
104974,2234,P
105008,2147,P
105042,2338,P
105099,2233,P
105134,2180,P
105408,17925,I
105442,3111,P
105458,775,B
105476,538,B
105476,444,B
105540,5054,P
105557,916,B
105574,543,B
105610,503,B
105718,6327,P
105733,1195,B
105750,703,B
105751,645,B
105800,3756,P
105815,3344,P
105867,780,B
105867,3325,P
106142,18112,I
106199,2997,P
106199,567,B
106266,4283,P
106267,724,B
106283,382,B
106332,3949,P
106348,827,B
106348,404,B
106417,5060,P
106696,18349,I
106732,2611,P
106747,688,B
106747,268,B
106800,2737,P
106800,540,B
106832,2273,P
106866,1722,P
106883,1364,P
106898,939,P
106898,899,B
107096,8667,I
107112,1565,P
107165,3722,P
107181,467,B
107181,345,B
107233,250,B
107266,2877,P
107398,547,B
107449,314,B
107487,291,B
107589,6828,P
107590,621,B
107605,524,B
107605,20180,P
107623,537,B
107623,285,B
107623,332,B
107638,821,P
107638,657,B
107657,321,B
107657,420,B
107745,1157,P
107745,4871,P
107762,638,B
107797,3444,P
107797,1466,P
107864,4445,P
107881,507,B
107881,273,B
107881,3092,P
108240,21658,I
108259,1597,P
108275,439,B
108275,262,B
108275,318,B
108674,22562,I
108707,3056,P
108723,771,B
108742,546,B
108742,440,B
108808,4504,P
108825,1054,B
108825,772,B
108846,672,B
