at,ptsMs,latencyMs,frameType
3922,318666,173,P
3963,318708,171,P
4006,318750,173,I
4047,318791,173,P
4087,318833,171,B
4133,318875,175,B
4171,318916,171,B
4214,318958,173,P
4256,319000,173,P
4296,319041,171,P
4340,319083,174,P
4391,319125,183,P
4439,319166,190,P
4474,319208,183,B
4519,319250,186,B
4552,319291,178,B
4600,319333,183,P
4640,319375,181,I
4679,319416,180,B
4728,319458,186,B
4767,319500,184,B
4807,319541,183,P
4846,319583,179,B
4887,319625,178,B
4935,319666,186,B
4976,319708,184,P
5015,319750,182,B
5055,319791,180,B
5095,319833,179,B
5140,319875,181,P
5204,319916,205,B
5248,319958,206,P
5295,320000,212,I
5336,320041,211,B
5376,320083,209,B
5416,320125,207,P
5463,320166,214,P
5503,320208,211,P
5543,320250,210,P
5584,320291,209,P
5623,320333,207,P
5671,320375,213,P
5711,320416,212,P
5746,320458,205,P
5791,320500,207,P
5854,320541,230,P
5898,320583,231,P
5943,320625,235,I
5980,320666,230,P
6023,320708,231,P
6063,320750,229,P
6105,320791,230,P
6146,320833,230,P
6191,320875,232,P
6231,320916,231,P
6280,320958,239,P
6320,321000,236,P
6356,321041,231,P
6397,321083,231,P
6438,321125,230,P
6487,321166,238,P
6527,321208,236,P
6568,321250,235,I
6606,321291,231,P
6655,321333,239,P
6696,321375,237,P
6735,321416,236,P
6774,321458,233,P
6813,321500,230,B
6855,321541,231,B
6903,321583,237,B
6943,321625,235,P
6983,321666,234,P
7024,321708,232,P
7065,321750,231,B
7124,321791,250,B
7166,321833,249,P
7215,321875,257,I
7256,321916,257,P
7295,321958,254,P
7335,322000,251,P
7376,322041,251,P
7424,322083,257,P
7461,322125,253,P
7502,322166,253,B
7544,322208,252,B
7582,322250,249,B
7631,322291,256,P
7672,322333,255,B
7711,322375,253,B
7760,322416,260,B
7804,322458,262,P
7843,322500,260,I
7887,322541,263,B
7927,322583,260,B
7976,322625,267,P
8016,322666,266,B
8056,322708,264,P
8095,322750,262,B
8143,322791,269,B
8183,322833,267,B
8223,322875,265,P
8263,322916,264,B
8303,322958,262,P
8346,323000,263,B
8378,323041,253,B
8424,323083,257,P
8463,323125,255,I
8503,323166,254,B
8552,323208,260,B
8590,323250,256,B
8631,323291,256,P
8671,323333,254,B
8711,323375,253,B
8755,323416,255,B
8794,323458,253,P
8839,323500,256,B
8879,323541,255,B
8924,323583,257,B
8964,323625,256,P
9026,323666,277,B
9068,323708,276,P
9111,323750,278,I
9159,323791,285,B
9199,323833,283,B
9236,323875,278,P
9280,323916,280,B
9319,323958,278,B
9367,324000,284,B
9407,324041,283,P
9447,324083,281,P
9484,324125,276,B
9527,324166,278,B
9574,324208,283,B
9615,324250,281,P
9650,324291,276,B
9695,324333,279,P
9735,324375,277,I
9783,324416,284,B
9824,324458,282,P
9863,324500,280,P
9903,324541,279,B
9944,324583,277,P
9984,324625,275,B
10032,324666,283,B
10071,324708,280,B
10109,324750,275,P
10151,324791,276,B
10198,324833,282,B
10239,324875,281,B
10292,324916,293,P
10334,324958,293,P
10381,325000,298,I
10420,325041,295,B
10461,325083,295,B
10503,325125,295,B
10550,325166,301,P
10591,325208,300,P
10631,325250,298,B
10671,325291,297,B
10709,325333,293,B
10757,325375,299,P
10798,325416,299,B
10839,325458,298,B
10876,325500,292,P
10919,325541,295,B
10959,325583,293,P
11008,325625,299,I
11047,325666,298,B
11087,325708,296,P
11128,325750,295,B
11175,325791,301,B
11212,325833,295,B
11254,325875,295,P
11292,325916,293,B
11335,325958,294,B
11380,326000,297,B
11421,326041,297,P
11462,326083,296,B
11503,326125,295,B
11550,326166,301,B
11587,326208,296,P
11628,326250,294,I
11671,326291,297,B
11711,326333,295,B
