at,payloadSizeBytes,frameType
21059,3347,P
21085,941,B
21132,2756,P
21174,2882,P
21225,3902,P
21243,1048,B
21307,2906,P
21444,16495,I
21466,2931,P
21480,1594,P
21498,2246,P
21522,3130,P
21542,850,B
21605,3675,P
21628,1095,B
21680,3733,P
21715,1616,B
21752,1034,B
21786,1056,B
21849,3077,P
21879,1168,B
21919,1043,B
22073,17210,I
22102,3982,P
22117,1772,B
22127,1005,B
22136,992,B
22185,4368,P
22216,1927,B
22247,1411,B
22290,1270,B
22357,5300,P
22379,2116,B
22415,1330,B
22458,1400,B
22518,4153,P
22542,2007,B
22650,11243,I
22681,4079,P
22698,2261,B
22712,1240,B
22757,1589,B
22815,4139,P
22838,2338,B
22882,1534,B
22913,1534,B
22972,3006,P
23074,11815,P
23085,1480,B
23098,1296,B
23124,705,B
23159,815,P
23247,6293,I
23266,2465,P
23288,842,B
23333,585,B
23366,521,B
23430,3530,P
23461,1121,B
23491,649,B
23542,672,B
23620,5858,P
23629,1217,B
23662,833,B
23709,788,B
23770,4457,P
23788,887,B
24079,22640,I
24142,3471,P
24171,1340,B
24297,6743,P
24340,1534,B
24340,972,B
24358,1141,B
24432,4259,P
24441,386,B
24448,204,B
24459,385,B
24536,4501,P
24558,1125,B
24575,812,B
24642,3923,P
24904,13288,I
24942,2378,P
25002,4195,P
25042,1290,B
25043,717,B
25061,604,B
25128,4124,P
25148,817,B
25148,485,B
25167,480,B
25227,3689,P
25247,817,B
25247,514,B
25267,527,B
25278,1563,P
25643,20300,I
25710,3836,P
25731,1402,B
25756,843,B
25775,717,B
25856,4545,P
25878,1288,B
25878,772,B
25897,667,B
25977,5105,P
26015,1369,B
26016,830,B
26037,784,B
26078,2311,P
26098,683,B
26455,20970,I
26554,5058,P
26555,366,B
26555,223,B
26573,329,B
26614,3318,P
26634,462,B
26635,268,B
26635,250,B
26714,4809,P
26735,1174,B
26755,650,B
26774,742,B
26866,5048,P
26887,747,B
27072,10670,I
27132,3692,P
27151,1068,B
27171,862,B
27171,627,B
27253,4467,P
27272,1573,B
27292,885,B
27314,925,B
27399,4882,P
27442,1833,B
27550,6454,P
27590,2358,B
27690,5350,P
27709,1677,B
27891,10202,I
27978,4883,P
28021,2067,B
28043,1422,B
28086,1504,B
28187,5914,P
28206,2129,B
28246,1306,B
28266,1209,B
28407,8034,P
28446,3435,B
28469,778,B
28488,923,B
28508,1706,P
28531,551,B
28662,6539,I
28724,3639,P
28745,1702,B
28764,915,B
28785,980,B
28824,2811,P
28844,902,B
28925,4525,P
28945,1788,B
28945,1036,B
28951,1018,B
29001,6567,P
