at,payloadSizeBytes,frameType
3938,3776,P
3979,3720,P
4018,3498,P
4051,3257,P
4098,3207,P
4140,3185,P
4180,3091,P
4219,2755,P
4263,3383,P
4299,2980,P
4342,3229,P
4386,2902,P
4427,2334,P
4517,9590,I
4538,2763,P
4561,2841,P
4597,2734,P
4635,2757,P
4681,2685,P
4719,2819,P
4765,2921,P
4802,2675,P
4848,2754,P
4887,2846,P
4925,2740,P
4974,2825,P
5009,2629,P
5051,2220,P
5173,14936,I
5193,2561,P
5202,881,B
5210,668,B
5249,647,B
5297,1459,P
5325,759,B
5374,550,B
5413,473,B
5542,12787,P
5552,1054,B
5557,501,B
5573,484,B
5619,748,P
5661,249,B
5773,9968,I
5784,1329,P
5800,1851,P
5837,1952,P
5885,2138,P
5922,1934,P
5975,3198,P
6013,2661,P
6057,3151,P
6083,2002,P
6157,5349,P
6171,1367,B
6209,860,B
6249,718,B
6296,1444,P
6481,22009,I
6505,3233,P
6516,1207,B
6524,652,B
6531,660,B
6547,1648,P
6595,2280,P
6638,2392,P
6679,2378,P
6715,2435,P
6760,2167,P
6794,2305,P
6841,2288,P
6888,3194,P
6935,3600,P
7106,22820,I
7125,2558,P
7158,4243,P
7170,1546,B
7179,883,B
7189,867,B
7210,2258,P
7263,3066,P
7307,3036,P
7343,2873,P
7381,2708,P
7499,12711,P
7504,334,B
7518,1508,B
7533,201,B
7632,8008,I
7657,3461,P
7662,311,B
7701,244,B
7747,159,B
7817,4507,P
7829,602,B
7870,405,B
7909,296,B
7995,6981,P
8004,711,B
8037,562,B
8077,442,B
8136,2992,P
8163,747,B
8295,13237,I
8318,3060,P
8326,659,B
8336,961,B
8394,3488,P
8429,3945,P
8475,3803,P
8519,4213,P
8565,4434,P
8607,4532,P
8646,4464,P
8687,4383,P
8734,4302,P
8774,4227,P
8814,4396,P
8909,12887,I
8936,3652,P
8965,3674,P
8992,3547,P
9015,2921,P
9052,2844,P
9097,2774,P
9136,2820,P
9178,2852,P
9218,2753,P
9256,2987,P
9302,2667,P
9345,2403,P
