at,ptsMs,latencyMs,frameType
3919,315541,175,B
3960,315583,173,P
4000,315625,172,I
4037,315666,168,P
4084,315708,173,P
4126,315750,174,P
4166,315791,172,P
4206,315833,170,P
4248,315875,171,P
4294,315916,175,P
4336,315958,174,P
4373,316000,171,P
4416,316041,171,P
4456,316083,170,P
4499,316125,172,P
4562,316166,192,P
4608,316208,196,P
4648,316250,196,I
4697,316291,202,P
4737,316333,200,P
4776,316375,199,P
4816,316416,197,P
4856,316458,194,P
4904,316500,201,P
4945,316541,200,P
4984,316583,198,P
5025,316625,197,P
5065,316666,195,P
5110,316708,198,P
5151,316750,198,P
5204,316791,209,P
5249,316833,212,P
5295,316875,217,I
5337,316916,217,B
5375,316958,213,B
5413,317000,210,B
5456,317041,211,P
5503,317083,217,B
5542,317125,214,B
5558,317166,188,B
5608,317208,197,P
5649,317250,196,B
5689,317291,194,B
5728,317333,191,B
5768,317375,190,P
5802,317416,182,B
5849,317458,187,P
5885,317500,182,I
5937,317541,192,P
5969,317583,182,P
6011,317625,183,P
6055,317666,185,P
6097,317708,185,P
6136,317750,183,P
6184,317791,189,P
6224,317833,188,P
6264,317875,187,P
6304,317916,184,B
6345,317958,184,B
6386,318000,183,B
6518,318041,273,P
6569,318083,282,P
6608,318125,281,I
6648,318166,278,B
6688,318208,276,B
6729,318250,276,B
6777,318291,282,P
6816,318333,280,P
6856,318375,279,P
6895,318416,276,P
6934,318458,272,P
6979,318500,276,P
7019,318541,275,P
7061,318583,274,P
7101,318625,273,P
7159,318666,290,P
7203,318708,291,P
7248,318750,295,I
7288,318791,294,P
7329,318833,292,B
7371,318875,294,B
7417,318916,297,B
7452,318958,290,P
7493,319000,290,P
7534,319041,290,P
7584,319083,298,P
7624,319125,297,P
7662,319166,293,P
7702,319208,290,B
7749,319250,297,B
7792,319291,298,B
7829,319333,292,P
7870,319375,292,I
7910,319416,290,B
7956,319458,294,B
7996,319500,293,B
8037,319541,293,P
8078,319583,291,B
8120,319625,293,B
8164,319666,294,B
8209,319708,297,P
8244,319750,291,B
8287,319791,292,B
8326,319833,289,B
8376,319875,299,P
8410,319916,290,B
8456,319958,294,P
8497,320000,294,I
8541,320041,297,B
8583,320083,296,B
8622,320125,295,P
8664,320166,295,P
8705,320208,293,P
8752,320250,299,P
8791,320291,296,P
8828,320333,291,P
8869,320375,292,P
8910,320416,290,P
8955,320458,294,P
8994,320500,291,P
9039,320541,295,P
9080,320583,293,P
9120,320625,293,I
9167,320666,298,P
9207,320708,296,P
9244,320750,291,P
9289,320791,294,P
9327,320833,290,P
9371,320875,293,P
9416,320916,296,P
9456,320958,294,P
9495,321000,292,P
9536,321041,291,P
9583,321083,296,P
9623,321125,295,P
9664,321166,295,P
9702,321208,291,P
9743,321250,290,I
9786,321291,291,P
9827,321333,290,P
9872,321375,295,P
9912,321416,293,P
9960,321458,298,P
9993,321500,290,B
10035,321541,291,B
10079,321583,292,B
10119,321625,292,P
10159,321666,290,P
10202,321708,290,P
10242,321750,289,B
10287,321791,292,B
10329,321833,292,P
10376,321875,299,I
10411,321916,291,P
10455,321958,294,P
10495,322000,292,P
10544,322041,300,P
10580,322083,294,P
10622,322125,294,P
10660,322166,290,B
10705,322208,293,B
10750,322250,297,B
10791,322291,296,P
10831,322333,294,B
10869,322375,291,B
10912,322416,292,B
10952,322458,290,P
11000,322500,298,I
11039,322541,295,B
11080,322583,293,B
11121,322625,293,P
11159,322666,290,B
11208,322708,296,P
11249,322750,296,B
11289,322791,294,B
11328,322833,292,B
11369,322875,291,P
11410,322916,291,B
11456,322958,294,P
11492,323000,290,B
11544,323041,299,B
11578,323083,291,P
11623,323125,295,I
11663,323166,293,B
11704,323208,292,B
11749,323250,297,B
11789,323291,294,P
11830,323333,294,B
11872,323375,295,B
11911,323416,292,B
11961,323458,299,P
11994,323500,291,B
12035,323541,290,B
12076,323583,290,B
12118,323625,290,P
12159,323666,289,B
12205,323708,293,P
12249,323750,296,I
12286,323791,292,B
12328,323833,291,B
12376,323875,298,P
12417,323916,297,B
12457,323958,295,B
12494,324000,291,B
12539,324041,295,P
12584,324083,297,P
12618,324125,290,B
12660,324166,290,B
12701,324208,289,B
12746,324250,294,P
12789,324291,295,B
12832,324333,295,P
12871,324375,294,I
12912,324416,293,B
12959,324458,298,P
13000,324500,297,P
13040,324541,295,B
13078,324583,292,P
13119,324625,292,B
13168,324666,299,B
13204,324708,292,B
13244,324750,291,P
13285,324791,290,B
13326,324833,289,B
13371,324875,293,B
13413,324916,293,P
13456,324958,294,P
13492,325000,289,I
13540,325041,295,B
13582,325083,296,B
13624,325125,297,B
13665,325166,295,P
13704,325208,292,P
13752,325250,300,B
13792,325291,297,B
13831,325333,294,B
13872,325375,294,P
13912,325416,292,B
13953,325458,291,B
13994,325500,291,P
14037,325541,293,B
14080,325583,294,P
