at,ptsMs,latencyMs,frameType
18625,1117458,3550,P
18665,1117500,3548,I
18711,1117541,3553,B
18750,1117583,3551,B
18793,1117625,3551,P
18832,1117666,3548,B
18884,1117708,3560,B
18929,1117750,3563,P
18976,1117791,3568,B
19015,1117833,3566,B
19083,1117875,3592,B
19128,1117916,3595,P
19176,1117958,3602,B
19944,1118000,4328,B
19991,1118041,4333,P
20032,1118083,4332,P
20072,1118125,4331,I
20155,1118166,4372,B
20201,1118208,4376,P
20240,1118250,4374,B
20364,1118291,4456,B
20406,1118333,4457,P
20457,1118375,4465,B
20496,1118416,4463,P
20534,1118458,4460,B
20583,1118500,4467,P
20624,1118541,4466,B
21390,1118583,5191,B
21440,1118625,5199,P
21481,1118666,5198,B
21521,1118708,5197,P
21559,1118750,5193,I
21608,1118791,5200,B
21648,1118833,5199,P
21885,1118875,5394,B
21936,1118916,5403,P
21976,1118958,5402,B
22015,1119000,5399,P
22053,1119041,5394,B
22096,1119083,5397,B
22145,1119125,5404,P
22184,1119166,5401,B
22851,1119208,6026,B
22896,1119250,6030,P
22937,1119291,6028,B
22980,1119333,6030,P
23025,1119375,6033,I
23065,1119416,6031,B
23105,1119458,6031,B
23143,1119500,6027,P
23192,1119541,6034,B
23232,1119583,6032,P
23272,1119625,6031,B
23311,1119666,6028,B
23359,1119708,6035,P
23400,1119750,6034,B
23440,1119791,6032,P
23481,1119833,6032,P
23519,1119875,6028,B
23755,1119916,6222,P
23798,1119958,6224,P
23842,1120000,6226,I
23882,1120041,6224,B
23928,1120083,6229,B
23969,1120125,6228,P
24008,1120166,6225,B
24047,1120208,6222,B
24096,1120250,6230,P
24135,1120291,6226,P
24175,1120333,6226,P
24216,1120375,6225,P
24264,1120416,6231,P
24305,1120458,6230,P
24344,1120500,6228,P
24380,1120541,6222,P
24423,1120583,6224,P
24470,1120625,6229,I
24509,1120666,6226,P
24551,1120708,6227,B
24590,1120750,6224,P
24631,1120791,6223,B
24679,1120833,6230,P
24716,1120875,6225,B
24759,1120916,6226,P
24798,1120958,6224,B
24845,1121000,6229,P
24885,1121041,6227,B
24924,1121083,6225,B
24967,1121125,6225,P
25007,1121166,6224,B
25051,1121208,6227,P
25090,1121250,6224,I
25135,1121291,6227,B
25175,1121333,6226,P
25215,1121375,6224,B
25259,1121416,6226,P
25298,1121458,6223,B
25344,1121500,6228,P
25384,1121541,6226,B
25424,1121583,6225,P
25464,1121625,6222,P
25512,1121666,6229,B
25552,1121708,6228,P
25592,1121750,6226,P
25632,1121791,6224,P
25672,1121833,6223,P
25719,1121875,6228,I
25760,1121916,6227,P
25799,1121958,6225,P
25848,1122000,6232,P
25889,1122041,6230,B
25928,1122083,6229,P
25968,1122125,6227,B
26007,1122166,6223,P
26048,1122208,6224,B
26094,1122250,6228,P
26135,1122291,6226,B
26174,1122333,6225,B
26214,1122375,6223,P
26265,1122416,6232,P
26304,1122458,6230,P
26343,1122500,6227,I
26383,1122541,6225,P
26423,1122583,6224,P
26470,1122625,6229,P
26509,1122666,6225,B
26549,1122708,6224,P
26591,1122750,6225,P
26630,1122791,6221,B
26678,1122833,6229,P
26715,1122875,6224,B
26760,1122916,6226,P
26800,1122958,6225,B
26840,1123000,6224,P
26884,1123041,6226,B
26923,1123083,6223,P
26966,1123125,6225,I
27008,1123166,6224,B
27051,1123208,6226,B
27088,1123250,6222,P
27136,1123291,6228,B
27176,1123333,6227,P
27215,1123375,6224,B
27258,1123416,6225,B
27304,1123458,6229,P
27344,1123500,6227,B
27384,1123541,6226,P
27423,1123583,6223,B
27473,1123625,6231,P
27512,1123666,6229,B
27552,1123708,6228,P
27592,1123750,6226,I
27631,1123791,6223,B
27680,1123833,6231,B
27720,1123875,6229,P
27757,1123916,6224,B
27798,1123958,6224,P
27848,1124000,6232,B
27888,1124041,6230,B
27929,1124083,6229,B
27967,1124125,6226,P
28006,1124166,6223,B
28056,1124208,6232,B
28093,1124250,6227,B
28133,1124291,6225,P
28172,1124333,6223,P
28215,1124375,6223,I
28264,1124416,6231,B
28301,1124458,6227,B
28341,1124500,6224,B
28384,1124541,6225,P
28427,1124583,6228,B
28467,1124625,6225,B
28506,1124666,6223,P
28552,1124708,6228,B
28591,1124750,6225,B
28638,1124791,6229,P
28676,1124833,6227,B
28713,1124875,6222,B
28761,1124916,6228,P
28800,1124958,6226,P
28841,1125000,6224,I
28881,1125041,6223,B
28927,1125083,6228,B
28968,1125125,6226,P
29008,1125166,6224,B
29049,1125208,6225,P
29097,1125250,6231,B
29137,1125291,6228,P
29176,1125333,6227,B
29215,1125375,6224,P
29259,1125416,6225,B
29305,1125458,6231,P
29345,1125500,6228,B
29385,1125541,6226,P
29422,1125583,6223,P
29472,1125625,6231,I
29512,1125666,6229,B
29551,1125708,6227,B
29593,1125750,6226,P
29640,1125791,6232,B
29680,1125833,6231,B
29719,1125875,6227,P
