at,payloadSizeBytes,frameType
30215,661,B
30223,899,B
30253,2345,P
30296,2455,P
30338,2568,P
30383,2999,P
30424,2820,P
30467,3110,P
30627,20172,I
30646,2451,P
30676,1086,B
30682,3475,P
30704,2715,P
30732,3588,P
30742,909,B
30799,2949,P
30851,4268,P
30863,1010,B
30927,3246,P
30977,4526,P
30993,901,B
31034,682,B
31081,1455,P
31268,22300,I
31299,2434,P
31315,2326,P
31322,1931,P
31344,3239,P
31351,532,B
31365,355,B
31413,1350,P
31460,2012,P
31496,1343,P
31536,1092,P
31573,1019,P
31630,3064,P
31658,485,B
31693,252,B
31916,355,B
31917,286,B
31924,24353,I
31928,1305,P
31931,239,B
31969,3445,P
31990,468,B
32032,371,B
32072,205,B
32128,3234,P
32172,2700,P
32212,2420,P
32254,2512,P
32307,3972,P
32324,462,B
32518,416,B
32535,309,B
32544,24020,I
32560,3249,P
32563,187,B
32619,6858,P
32624,578,B
32657,497,B
32696,203,B
32748,1661,P
32787,1183,P
32827,820,P
32865,260,B
32904,406,P
32947,193,B
33151,405,B
33158,283,B
33174,24112,I
33187,2768,P
33190,154,B
33259,9591,P
33265,476,B
33283,434,B
33323,212,B
33385,3301,P
33409,684,B
33449,434,B
33489,317,B
33543,2230,P
33574,459,B
33782,647,B
33782,375,B
33798,24404,I
33819,3347,P
33822,315,B
