at,ptsMs,latencyMs,frameType
3823,190500,171,B
3864,190541,171,B
3910,190583,176,P
3952,190625,175,I
3988,190666,170,P
4031,190708,171,P
4072,190750,170,P
4119,190791,176,B
4157,190833,172,B
4198,190875,171,B
4240,190916,172,P
4285,190958,175,B
4323,191000,171,B
4363,191041,170,B
4406,191083,171,P
4448,191125,171,B
4598,191166,281,B
4642,191208,282,P
4684,191250,282,I
4728,191291,285,B
4768,191333,283,B
4808,191375,281,P
4856,191416,288,B
4896,191458,286,P
4937,191500,285,B
4976,191541,283,B
5024,191583,289,B
5060,191625,283,P
5100,191666,282,B
5141,191708,281,B
5182,191750,280,B
5208,191791,266,P
5252,191833,267,P
5292,191875,265,I
5335,191916,268,B
5384,191958,274,B
5419,192000,267,B
5460,192041,267,P
5501,192083,266,B
5543,192125,266,B
5592,192166,275,B
5631,192208,272,P
5671,192250,270,P
5711,192291,268,P
5752,192333,267,B
5793,192375,266,B
5835,192416,267,P
5879,192458,269,P
5920,192500,268,I
5960,192541,267,B
6000,192583,265,P
6047,192625,270,P
6084,192666,267,B
6127,192708,267,B
6167,192750,265,P
6208,192791,265,B
6256,192833,271,B
6296,192875,269,P
6336,192916,268,P
6380,192958,270,P
6419,193000,267,P
6463,193041,270,B
6500,193083,265,P
6544,193125,267,I
6592,193166,274,B
6626,193208,266,B
6668,193250,266,B
6708,193291,266,P
6751,193333,266,B
6800,193375,273,B
6841,193416,273,P
6879,193458,269,P
6918,193500,266,P
6959,193541,266,B
7000,193583,265,B
7044,193625,268,B
7088,193666,270,P
7128,193708,268,P
7168,193750,266,I
7216,193791,273,B
7250,193833,266,B
7294,193875,267,B
7334,193916,266,P
7384,193958,275,B
7418,194000,266,B
7464,194041,271,P
7504,194083,269,P
7543,194125,266,P
7584,194166,266,B
7625,194208,265,P
7671,194250,270,B
7720,194291,277,B
7767,194333,282,P
7808,194375,282,I
7847,194416,279,B
7888,194458,278,P
7936,194500,284,P
7976,194541,283,P
8015,194583,281,B
8056,194625,279,P
8104,194666,286,B
8144,194708,284,B
8183,194750,282,B
8223,194791,280,P
8264,194833,279,B
8308,194875,281,B
8350,194916,283,B
8392,194958,282,P
8432,195000,280,I
8472,195041,279,B
8517,195083,282,B
8560,195125,283,P
8600,195166,282,B
8639,195208,280,B
8679,195250,277,B
8726,195291,283,P
8767,195333,283,B
8808,195375,281,B
8847,195416,279,B
8888,195458,278,P
8936,195500,284,P
8975,195541,283,P
9015,195583,281,P
9055,195625,279,I
9104,195666,286,B
9137,195708,277,B
9184,195750,283,B
9223,195791,280,P
9264,195833,279,P
9303,195875,277,P
9346,195916,279,P
9387,195958,277,P
9432,196000,280,P
9471,196041,279,P
9520,196083,285,P
9560,196125,283,P
9600,196166,282,P
9639,196208,280,P
9680,196250,278,I
9728,196291,286,P
9768,196333,283,P
9807,196375,281,P
9848,196416,280,P
9889,196458,279,P
9936,196500,284,P
9976,196541,284,P
10016,196583,281,P
10056,196625,279,P
10101,196666,283,P
10139,196708,279,P
10178,196750,276,P
10224,196791,281,B
10263,196833,279,P
10312,196875,285,I
10353,196916,285,B
10392,196958,282,B
10432,197000,280,B
10471,197041,279,P
10520,197083,285,B
10560,197125,283,B
10600,197166,282,B
10640,197208,281,P
10678,197250,277,B
10727,197291,284,B
10768,197333,283,B
10803,197375,276,P
10848,197416,280,B
10888,197458,278,P
10936,197500,284,I
10976,197541,284,B
11016,197583,282,B
11053,197625,276,B
11104,197666,286,P
11144,197708,284,B
11184,197750,282,B
11224,197791,281,B
11264,197833,280,P
11308,197875,282,B
11349,197916,281,B
11390,197958,280,B
11431,198000,279,P
11460,198041,267,B
11502,198083,267,P
11552,198125,276,I
11585,198166,267,B
11626,198208,266,B
11671,198250,270,B
11712,198291,269,P
11756,198333,272,B
11799,198375,273,P
11839,198416,271,P
11879,198458,269,B
11919,198500,268,B
11964,198541,272,P
12005,198583,270,P
12046,198625,269,P
12107,198666,289,B
12149,198708,289,P
12191,198750,290,I
12240,198791,297,P
12279,198833,294,P
12320,198875,293,P
12360,198916,292,P
12399,198958,290,P
12447,199000,295,P
12487,199041,294,P
12528,199083,294,B
12568,199125,291,B
12607,199166,289,B
12652,199208,292,P
12691,199250,290,B
12736,199291,293,B
12775,199333,291,P
