at,payloadSizeBytes,frameType
32141,1356,B
32208,4937,P
32226,1365,B
32293,5028,P
32308,1701,B
32350,1368,B
32517,19265,I
32553,4921,P
32570,2092,B
32581,1159,B
32589,1108,B
32626,4872,P
32648,2200,B
32683,1336,B
32726,1404,B
32802,5130,P
32818,2156,B
32851,1492,B
32893,1399,B
32950,3804,P
32978,1684,B
33131,17787,I
33172,5749,P
33191,2355,B
33204,1486,B
33215,1461,B
33257,5687,P
33277,2547,B
33308,1626,B
33352,1516,B
33419,5307,P
33436,1879,B
33476,1501,B
33529,3237,P
33570,3154,P
33612,3003,P
33754,17595,I
33778,3038,P
33806,3808,P
33870,6546,P
33903,2716,B
33922,1534,B
33941,1416,B
34004,5754,P
34027,2048,B
34047,1495,B
34108,5698,P
34137,2616,B
34156,1536,B
34188,1482,B
34255,3827,P
34368,10451,I
34395,2328,P
34425,2674,P
34455,2705,P
34488,2896,P
34530,3614,P
34546,1224,B
34584,3426,P
34629,3910,P
34647,1382,B
34709,3417,P
34749,3301,P
34788,3349,P
34842,4122,P
34861,1684,B
35040,15231,I
35090,4519,P
35109,1528,B
35151,3835,P
35166,1143,B
35210,3823,P
35234,2002,B
35250,1088,B
35263,985,B
35304,3721,P
35326,1795,B
35351,981,B
35393,916,B
35461,3708,P
35477,1087,B
35635,12139,I
35686,4686,P
35707,1847,B
35724,1250,B
35739,1184,B
35794,5013,P
35821,2318,B
35840,1599,B
35856,1254,B
35923,4313,P
35946,1884,B
35977,1090,B
36019,1224,B
36075,2445,P
36161,7016,P
36358,18689,I
36380,1867,P
36410,2447,P
36439,2679,P
36474,2930,P
36509,3186,P
36545,3339,P
36584,3467,P
36627,3807,P
36672,3975,P
36722,4471,P
36830,10030,P
36866,3255,B
36903,3265,B
36950,4328,P
37068,11035,I
37089,1861,P
37095,211,B
37100,158,B
37109,582,B
37141,2827,P
37159,1387,B
37199,3586,P
37250,4627,P
37307,5091,P
37371,5883,P
37400,2577,B
37430,2451,B
37454,2217,B
37484,2433,P
37642,14852,I
37678,3175,P
37694,1197,B
37725,2777,P
37744,1563,B
37755,794,B
37766,861,B
37795,2366,P
37826,2710,P
37864,3352,P
37902,3413,P
37937,3076,P
37969,2866,P
37997,2475,P
38018,1681,P
38234,20375,I
38259,2252,P
38271,895,B
38282,658,B
38290,550,B
38332,3728,P
38351,1561,B
38360,500,B
38382,1812,B
38417,3046,P
38458,3400,P
38505,4001,P
38551,4252,P
38572,1683,B
38617,2458,P
38864,22171,I
38893,2617,P
38916,1901,P
38942,2259,P
38967,2064,P
38980,1026,B
39011,2806,P
39043,2759,P
39062,1434,B
39092,2618,P
39110,1383,B
39135,2228,P
39165,2544,P
39191,1631,B
39239,2543,P
39483,21518,I
39520,3303,P
39552,2965,P
39569,1358,B
39604,3105,P
39615,690,B
39628,1001,B
39636,430,B
39660,1949,P
39668,528,B
39676,395,B
39717,331,B
39765,977,P
39804,436,B
39844,371,B
40108,21654,I
40142,3053,P
40154,796,B
40163,594,B
40169,353,B
40194,2162,P
40203,639,B
40211,356,B
40218,386,B
40300,4219,P
40311,709,B
40358,1623,B
40419,3546,P
40463,3673,P
40496,2963,P
40747,22906,I
40782,3096,P
40794,921,B
40802,561,B
40842,3539,P
40853,789,B
40875,1858,B
40909,3043,P
40937,2321,P
40956,1678,P
40968,879,B
40982,1184,P
41023,1437,P
41061,1225,P
41094,342,B
41372,22948,I
41405,3104,P
41414,408,B
41418,225,B
41451,2864,P
41483,2818,P
41518,3082,P
41526,654,B
41534,441,B
41539,319,B
41580,3077,P
41596,537,B
41660,2749,P
41676,464,B
41719,289,B
41995,22795,I
42029,2938,P
42035,355,B
42060,2167,P
42085,2046,P
42110,2178,P
42134,2038,P
42141,393,B
42162,1748,P
42186,1934,P
42205,1731,P
42241,2869,P
42258,441,B
42330,2988,P
42363,2562,P
42567,17611,I
42577,769,P
42587,670,P
42599,950,P
42621,1854,P
42670,4498,P
42686,1272,B
42705,1635,B
42767,4807,P
42860,8776,P
42902,3771,B
42940,3331,P
42974,3038,P
43007,2909,P
43038,2796,P
43243,19267,I
43273,2736,P
43309,3091,P
43345,3203,P
43380,3175,P
43415,3065,P
43451,3134,P
43488,3275,P
43515,2432,P
43538,1974,P
43561,1914,P
43582,1722,P
43602,1834,P
43627,1942,P
43646,1699,P
43705,5256,I
43723,1475,P
43751,2588,P
43763,618,B
43818,1868,P
43854,1150,B
43915,3114,P
43960,3410,P
44005,3818,P
44057,3855,P
44101,4079,P
44144,3997,P
44186,3741,P
44227,3522,P
44261,3096,P
44322,5460,I
44357,3135,P
44373,1203,B
44397,1273,B
44429,862,B
44487,1970,P
44541,3633,P
44559,933,B
44616,2370,P
44659,2890,P
44715,3923,P
44753,3371,P
44790,3390,P
44842,4241,P
44887,3977,P
44954,6202,I
44995,3598,P
45037,3699,P
45078,3724,P
45121,3874,P
45166,4057,P
45203,3365,P
45239,3295,P
45281,3792,P
45325,3867,P
45372,4216,P
45417,4152,P
45468,4582,P
45538,6423,P
45594,5083,P
45733,13131,I
45766,2779,P
45785,1647,P
45793,407,B
45822,2575,P
45828,304,B
45848,1711,P
45859,539,B
45864,333,B
45887,326,B
45945,2505,P
45972,500,B
46012,302,B
46052,226,B
46098,694,P
46361,21951,I
46379,1522,P
46387,445,B
46393,305,B
46398,311,B
46429,2661,P
46439,525,B
46446,371,B
46470,435,B
46532,2462,P
46578,2852,P
46617,2493,P
46674,3910,P
46710,3335,P
46719,628,P
47005,23918,I
47021,1309,P
47028,412,B
47042,1172,P
47075,2814,P
47094,1562,P
47121,2261,P
47145,2015,P
47172,2328,P
47197,2048,P
47203,368,B
47239,2193,P
47263,510,B
47303,359,B
47353,1117,P
47621,22882,I
47643,1838,P
47651,580,B
47657,332,B
47664,335,B
47691,2360,P
47716,2141,P
47739,2044,P
47763,2078,P
47822,5325,P
47835,882,B
47843,603,B
47887,382,B
47933,1078,P
47970,403,B
48253,23746,I
48273,1842,P
48316,3724,P
48326,638,B
48332,421,B
48339,320,B
48384,4020,P
48393,607,B
48402,413,B
48412,319,B
48448,2586,P
48471,425,B
48547,3989,P
48554,476,B
48608,2044,P
48870,22893,I
48900,2545,P
48907,350,B
48961,5013,P
48970,506,B
49026,5272,P
49036,546,B
49044,503,B
49050,338,B
49098,4238,P
49107,509,B
49115,470,B
49133,336,B
49184,1162,P
49221,316,B
49492,22780,I
49512,1765,P
49519,384,B
49524,158,B
49569,4007,P
49607,3437,P
49670,5806,P
49679,559,B
49686,438,B
49691,234,B
49734,3816,P
49745,655,B
49760,445,B
49804,363,B
49854,1587,P
50119,22684,I
50153,3041,P
50162,612,B
50168,355,B
50173,279,B
50205,2705,P
50215,602,B
50221,319,B
50227,282,B
50326,6467,P
50335,861,B
50346,575,B
50385,347,B
50451,2681,P
50502,3437,P
50741,22722,I
50763,1701,P
50810,4361,P
50822,838,B
50830,482,B
50838,469,B
50899,5691,P
50912,1066,B
50923,685,B
50932,578,B
51002,6412,P
51017,1149,B
51029,776,B
51056,576,B
51108,1580,P
51379,23547,I
51406,2330,P
51415,595,B
51421,338,B
51428,327,B
51489,5611,P
51500,745,B
51507,441,B
51514,370,B
51569,4940,P
51580,820,B
51644,5704,P
51661,1075,B
51677,727,B
51719,554,B
52000,23243,I
52022,2114,P
52033,657,B
52040,487,B
52048,408,B
52078,2607,P
52088,698,B
52095,344,B
52102,365,B
52168,3639,P
52184,832,B
52223,584,B
52262,469,B
52433,13109,P
52444,749,B
52591,13839,I
52626,3073,P
52634,455,B
52685,4673,P
52698,903,B
52706,552,B
52713,438,B
52759,4134,P
52775,1164,B
52785,728,B
52806,636,B
52915,7093,P
52930,1207,B
52942,874,B
52973,640,B
53214,20226,I
53246,2902,P
53260,948,B
53269,680,B
53279,849,B
53306,2262,P
53333,2369,P
53365,2735,P
53393,2429,P
53423,2575,P
53452,2471,P
53494,2649,P
53547,3784,P
53560,985,B
53623,3064,P
53826,18621,I
53846,1793,P
53875,2449,P
53918,3783,P
53930,847,B
53966,3186,P
54014,4517,P
54027,918,B
54036,634,B
54069,2871,P
54081,830,B
54097,529,B
54157,2386,P
54209,3446,P
54238,2366,P
54500,23304,I
54525,2224,P
54550,2064,P
54570,1682,P
54583,1164,P
54596,874,P
54606,694,P
54623,1322,P
54629,409,B
54634,178,B
54689,1405,P
54720,389,B
54760,310,B
54802,246,B
54844,290,P
55137,24387,I
55161,2243,P
55168,433,B
55174,183,B
55204,2567,P
55234,2618,P
55268,3024,P
55296,2366,P
55331,3147,P
55337,446,B
55373,3061,P
55381,500,B
55387,398,B
55425,188,B
55478,1144,P
55761,24282,I
55787,2344,P
55796,466,B
55801,307,B
55806,168,B
55839,2876,P
55884,4044,P
55892,427,B
55935,3918,P
55942,451,B
55950,422,B
55968,163,B
56031,2279,P
56053,401,B
56092,179,B
56386,24311,I
56417,2745,P
56425,523,B
56432,297,B
56437,217,B
56493,5055,P
56502,637,B
56510,422,B
56517,287,B
56569,4798,P
56579,644,B
56662,6863,P
56674,956,B
56684,659,B
56720,404,B
57013,24551,I
57043,2604,P
57053,584,B
57058,361,B
57065,362,B
57095,2763,P
57107,728,B
57114,400,B
57122,374,B
57166,3275,P
57181,651,B
57245,2726,P
57306,4822,P
57331,2049,B
57365,2199,B
57617,22474,I
57655,3289,P
57694,3557,P
57742,4265,P
57763,1710,B
57781,1558,B
57794,916,B
57824,2663,P
57869,4084,P
57887,1484,B
57901,917,B
57914,886,B
57962,4334,P
57974,903,B
57987,829,B
58246,23074,I
58285,3669,P
58302,1181,B
58313,780,B
58324,797,B
58379,5045,P
58394,1134,B
58404,746,B
58413,594,B
58463,4432,P
58475,779,B
58483,596,B
58508,366,B
58576,2815,P
58595,632,B
58873,23298,I
58900,2392,P
58915,1002,B
58922,496,B
58933,718,B
59035,9538,P
59067,2848,P
59077,518,B
59085,463,B
59112,2431,P
59138,2179,P
59167,2321,P
59192,2227,P
59220,2336,P
59248,2654,P
59473,20533,I
59498,2273,P
59518,1577,P
59539,1973,P
59565,2046,P
59588,2081,P
59613,2092,P
59647,2876,P
59675,2481,P
59702,2411,P
59732,2435,P
59758,2245,P
59787,2637,P
59820,2359,P
59874,3347,P
60116,22411,I
60142,2259,P
60168,2308,P
60199,2642,P
60226,2370,P
60256,2582,P
60284,2448,P
60312,2415,P
60339,2431,P
60369,2498,P
60397,2430,P
60433,3324,P
60445,762,B
60475,2634,P
60497,1914,P
60744,23015,I
60783,3439,P
60832,4550,P
60848,1162,B
60857,698,B
60868,634,B
60908,3686,P
60923,1024,B
60932,617,B
60941,538,B
60980,3518,P
60993,880,B
61013,555,B
61054,439,B
61124,3335,P
61318,17763,I
61365,4180,P
61374,684,B
61420,4235,P
61438,1485,B
61477,3333,P
61498,1617,B
61531,2967,P
61534,173,P
61541,194,B
61552,193,B
61589,153,B
61631,162,P
61673,155,B
61718,153,B
61761,337,I
61797,156,P
61839,153,B
61883,153,B
61924,153,B
61964,162,P
62005,155,B
62047,153,B
62090,153,B
62130,162,P
62176,155,B
62218,153,B
62256,153,B
62301,163,P
62343,153,B
62399,1920,I
62470,4613,P
62483,965,B
62517,923,B
62613,6589,P
62623,649,B
62639,628,B
62738,6381,P
62744,311,B
62760,333,B
62802,309,B
62912,6828,P
62920,422,B
62926,289,B
62969,414,B
63181,16720,I
63212,2650,P
63280,6289,P
63289,552,B
63336,4374,P
63346,466,B
63409,5764,P
63421,1038,B
63433,743,B
63440,477,B
63488,4264,P
63501,983,B
63510,644,B
63572,2304,P
63629,3638,P
63909,22660,I
63957,2101,P
64080,5589,P
64113,1327,B
64133,710,B
64153,702,B
64265,5245,P
64299,1410,B
64321,901,B
64338,680,B
64417,3600,P
64442,1011,B
64458,605,B
64540,3743,P
64623,3746,P
65096,540,B
65205,1249,B
65225,691,B
65307,1307,B
65361,829,B
65374,524,B
65451,929,B
65470,751,B
65484,510,B
65628,1067,B
65649,892,B
65669,685,B
65832,22857,I
65973,983,B
65980,2556,P
65980,3873,P
65998,683,B
66043,5497,P
66316,883,B
66333,757,B
66408,4741,P
66469,512,B
66652,1044,B
66674,906,B
66705,675,B
66801,1447,B
66964,1125,B
66987,854,B
67428,827,B
67448,682,B
67475,5078,P
67475,867,B
67488,687,B
67508,828,B
67523,622,B
68609,20463,I
68633,2387,P
68633,5242,P
68634,5413,P
68634,5553,P
68634,22246,I
68634,2613,P
68707,3665,P
68845,5024,P
68970,6012,P
69479,23145,I
69566,842,B
69567,3372,P
69567,2800,P
69641,2619,P
69664,7447,P
69664,6656,P
69927,707,B
69977,620,B
70100,18039,I
70232,6393,P
70288,679,B
70337,5146,P
70386,2356,P
70412,1806,P
70438,643,B
70487,2448,P
70536,2282,P
70592,2224,P
70623,925,B
70648,2036,P
70673,737,B
70722,1996,P
70772,2379,P
70822,2459,P
70898,2554,P
70929,720,B
70958,631,B
70983,963,B
71033,687,B
71264,1009,B
71293,725,B
71369,824,B
71468,20191,I
71493,639,B
71517,1178,P
71543,1432,P
71599,575,B
71599,1758,P
71628,708,B
71679,464,B
71679,1840,P
71703,645,B
71728,2004,P
71776,2012,P
71828,629,B
71852,2080,P
71878,2161,P
71934,596,B
71963,661,B
71963,2166,P
71988,708,B
72039,2223,P
72089,2166,P
72138,2124,P
72163,155,B
72186,2776,P
72239,151,B
72239,2394,P
72299,151,B
72374,502,B
72449,370,B
72602,184,B
72659,603,B
72684,369,B
72685,282,B
72808,22561,I
72858,1991,P
72884,789,B
72908,2085,P
72967,525,B
72968,499,B
72994,1106,B
73020,624,B
73044,2212,P
73095,2132,P
73143,2156,P
73194,2080,P
73219,711,B
73245,2045,P
73302,2279,P
73329,868,B
73380,475,B
73381,2078,P
73430,2161,P
73454,794,B
73504,2199,P
73554,548,B
73554,2364,P
73637,458,B
73663,190,B
73664,3685,P
73664,166,B
73690,158,B
73739,2505,P
73790,153,B
73973,215,B
74025,198,B
74125,430,B
74224,155,B
74250,22064,I
74278,2089,P
74308,266,B
74335,471,B
74335,154,B
74361,522,B
74384,2269,P
74436,2248,P
74459,2249,P
74509,2326,P
74559,2280,P
74614,524,B
74643,393,B
74643,2341,P
74670,409,B
74719,2317,P
74746,967,B
74795,2485,P
74870,2545,P
74895,736,B
74921,2574,P
74979,721,B
75005,1123,B
75031,971,B
75055,2760,P
75106,2495,P
75179,2522,P
75339,899,B
75366,873,B
75416,1069,B
75701,1100,B
75850,21925,I
75901,918,B
75954,836,B
75954,3257,P
76036,985,B
76061,808,B
76085,2240,P
76135,2421,P
76185,2268,P
76261,2403,P
76345,2262,P
76422,950,B
76446,2283,P
76495,2275,P
76546,2199,P
76570,848,B
76680,3884,P
76706,1087,B
77092,762,B
77117,932,B
77174,1107,B
77199,994,B
77303,1049,B
77408,752,B
77432,821,B
77457,22551,I
77505,3106,P
77580,3246,P
