at,ptsMs,latencyMs,frameType
3847,403041,299,B
3888,403083,297,P
3929,403125,297,I
3974,403166,301,P
4015,403208,300,B
4055,403250,299,P
4095,403291,297,B
4136,403333,295,P
4183,403375,301,P
4221,403416,297,P
4263,403458,298,P
4303,403500,296,B
4423,403541,375,B
4468,403583,378,P
4512,403625,380,P
4552,403666,378,P
4591,403708,376,P
4640,403750,383,I
4679,403791,381,P
4720,403833,379,P
4759,403875,377,P
4798,403916,375,B
4848,403958,382,P
4887,404000,381,P
4923,404041,374,P
4967,404083,376,P
5015,404125,384,P
5049,404166,376,P
5095,404208,380,P
5136,404250,379,P
5175,404291,377,P
5224,404333,383,P
5263,404375,382,I
5303,404416,380,P
5343,404458,378,P
5384,404500,377,B
5431,404541,383,P
5471,404583,381,P
5512,404625,380,P
5551,404666,377,B
5597,404708,381,B
5637,404750,381,P
5705,404791,407,B
5751,404833,411,B
5791,404875,410,P
5832,404916,408,B
5879,404958,414,P
5920,405000,413,I
5960,405041,411,B
5999,405083,409,B
6048,405125,416,B
6088,405166,414,P
6128,405208,412,B
6164,405250,408,B
6206,405291,408,P
6247,405333,406,B
6296,405375,414,B
6334,405416,410,B
6373,405458,408,P
6415,405500,409,B
6464,405541,415,B
6504,405583,413,P
6544,405625,412,I
6584,405666,410,P
6623,405708,408,P
6671,405750,415,P
6711,405791,412,P
6751,405833,411,P
6791,405875,409,P
6831,405916,407,P
6877,405958,412,P
6913,406000,407,B
6943,406041,394,B
6989,406083,398,B
7032,406125,400,P
7071,406166,398,B
7111,406208,395,P
7160,406250,403,I
7198,406291,399,B
7240,406333,399,B
7280,406375,398,B
7319,406416,396,P
7367,406458,402,B
7404,406500,397,B
7444,406541,396,P
7486,406583,395,B
7527,406625,395,P
7572,406666,399,B
7614,406708,399,B
7664,406750,407,B
7704,406791,405,P
7744,406833,403,P
7782,406875,400,I
7824,406916,400,B
7872,406958,406,B
7911,407000,405,B
7951,407041,402,P
7992,407083,401,B
8031,407125,400,B
8072,407166,399,B
8120,407208,404,P
8158,407250,402,B
8180,407291,381,B
8223,407333,382,B
8272,407375,390,P
8312,407416,388,B
8346,407458,381,P
8391,407500,384,I
8430,407541,381,B
8480,407583,389,P
8515,407625,383,P
8560,407666,386,B
8600,407708,384,B
8639,407750,382,B
8687,407791,389,P
8727,407833,386,B
8767,407875,385,B
8805,407916,382,B
8848,407958,383,P
8891,408000,384,B
8933,408041,385,B
8972,408083,382,P
9015,408125,384,I
9058,408166,384,B
9099,408208,384,P
9141,408250,384,P
9181,408291,383,P
9224,408333,383,P
9270,408375,388,P
9311,408416,387,B
9352,408458,386,P
9390,408500,384,P
9432,408541,383,P
9474,408583,384,P
9516,408625,384,P
9556,408666,383,B
