at,ptsMs,latencyMs,frameType
3465,588625,318,B
3501,588666,313,B
3545,588708,315,P
3593,588750,321,I
3633,588791,320,B
3760,588833,405,P
3809,588875,412,B
3848,588916,411,B
3889,588958,409,B
3929,589000,407,P
3977,589041,414,B
4017,589083,412,B
4057,589125,410,B
4748,589166,1060,P
4793,589208,1063,B
4832,589250,1060,B
4880,589291,1067,B
4921,589333,1066,P
4955,589375,1059,I
5129,589541,1066,P
5249,589666,1061,P
5417,589833,1062,P
5501,589916,1063,B
5544,589958,1065,P
5585,590000,1063,I
5748,590166,1060,P
5793,590208,1063,B
5881,590291,1068,B
5921,590333,1066,P
6081,590500,1059,P
6168,590583,1063,P
6209,590625,1062,I
6248,590666,1060,B
6376,590791,1063,P
6417,590833,1062,B
6505,590916,1067,B
6545,590958,1065,P
6713,591125,1066,P
6792,591208,1062,P
6833,591250,1061,I
7000,591416,1063,P
7169,591583,1064,P
7334,591750,1062,P
7416,591833,1062,P
7460,591875,1064,I
7502,591916,1064,B
7624,592041,1061,P
7793,592208,1063,P
7833,592250,1061,B
7878,592291,1065,B
7921,592333,1066,B
7960,592375,1063,P
8000,592416,1062,B
8041,592458,1061,P
8083,592500,1061,I
8254,592666,1066,P
8417,592833,1062,P
8545,592958,1065,B
8584,593000,1062,P
8664,593083,1059,P
8712,593125,1065,I
8753,593166,1065,B
8877,593291,1065,P
9041,593458,1061,P
9089,593500,1068,B
9129,593541,1066,B
9164,593583,1060,B
9209,593625,1063,P
9249,593666,1061,B
9292,593708,1062,P
9337,593750,1065,I
9506,593916,1068,P
9725,594083,1120,P
9896,594250,1124,P
9977,594333,1123,P
10024,594375,1127,I
10185,594541,1122,P
10313,594666,1125,P
10476,594833,1121,P
10600,594958,1120,P
10649,595000,1127,I
10809,595166,1121,P
10852,595208,1122,P
10894,595250,1123,P
10976,595333,1121,P
11144,595500,1122,P
11226,595583,1122,P
11273,595625,1126,I
11313,595666,1125,P
11393,595750,1121,B
11481,595833,1126,P
11521,595875,1124,P
11561,595916,1123,B
11600,595958,1121,B
11649,596000,1127,B
11687,596041,1125,P
11729,596083,1124,B
11769,596125,1122,B
11808,596166,1120,B
11855,596208,1125,P
11897,596250,1125,I
11937,596291,1124,B
11977,596333,1122,B
12016,596375,1120,B
12064,596416,1126,P
12104,596458,1125,B
12144,596500,1123,B
12185,596541,1122,B
12230,596583,1125,P
12268,596625,1121,P
12313,596666,1125,P
12350,596708,1120,B
12393,596750,1121,B
12439,596791,1126,P
12481,596833,1126,P
12521,596875,1124,I
12561,596916,1123,P
12601,596958,1121,B
12649,597000,1127,P
12688,597041,1125,B
12729,597083,1124,P
12768,597125,1122,B
12809,597166,1121,B
12850,597208,1120,P
12897,597250,1125,P
12937,597291,1124,B
12977,597333,1122,B
13024,597375,1128,B
13065,597416,1127,P
13103,597458,1123,P
13144,597500,1123,I
13185,597541,1123,B
13233,597583,1128,P
13273,597625,1126,B
13312,597666,1125,B
13352,597708,1123,B
13392,597750,1120,P
13438,597791,1125,B
13474,597833,1120,P
13516,597875,1119,B
13560,597916,1122,B
13601,597958,1121,B
13648,598000,1126,P
13688,598041,1126,B
13729,598083,1124,P
13768,598125,1121,I
13817,598166,1130,P
13857,598208,1128,B
13897,598250,1125,B
13936,598291,1123,B
13976,598333,1122,P
14021,598375,1125,B
14064,598416,1127,B
14101,598458,1121,B
14145,598500,1123,P
14185,598541,1122,B
14232,598583,1128,P
14273,598625,1126,B
14312,598666,1124,B
14353,598708,1123,P
14393,598750,1121,I
14437,598791,1124,B
14481,598833,1126,B
14521,598875,1124,B
14561,598916,1123,P
14600,598958,1121,B
14645,599000,1123,B
14687,599041,1124,B
14729,599083,1124,P
14769,599125,1122,B
14817,599166,1129,B
14857,599208,1127,B
14893,599250,1122,P
14937,599291,1124,B
14976,599333,1122,P
15025,599375,1129,I
15065,599416,1128,B
15105,599458,1125,B
