at_sec latencyMs frameType
0.000 318 B
1.283 1060 P
2.036 1063 B
3.040 1067 B
4.037 1064 B
5.080 1065 B
6.041 1068 P
7.011 1121 P
8.016 1126 P
9.016 1126 P
10.009 1120 P
11.016 1126 B
