at,ptsMs,latencyMs,frameType
3873,934916,170,P
3913,934958,169,P
3949,935000,164,I
3992,935041,165,B
4034,935083,165,B
4137,935125,227,B
4185,935166,233,P
4224,935208,230,B
4265,935250,229,B
4313,935291,236,B
4347,935333,228,P
4387,935375,227,B
4431,935416,229,B
4471,935458,227,B
4520,935500,235,P
4862,935541,535,B
4913,935583,543,P
4953,935625,542,I
4992,935666,539,B
5030,935708,535,B
5072,935750,536,B
5120,935791,542,P
5154,935833,535,B
5200,935875,540,B
5240,935916,538,P
5279,935958,535,P
5328,936000,543,P
5368,936041,541,B
5408,936083,539,B
5448,936125,538,B
6330,936166,1377,P
6375,936208,1381,P
6417,936250,1381,I
6457,936291,1380,B
6504,936333,1385,B
6545,936375,1384,B
6584,936416,1382,P
6625,936458,1381,B
6665,936500,1380,B
7725,936541,2398,B
7775,936583,2406,P
7817,936625,2406,B
7857,936666,2405,B
7897,936708,2403,B
8862,936750,3327,P
8913,936791,3336,P
8953,936833,3334,P
8991,936875,3330,I
9033,936916,3330,B
9072,936958,3328,B
9121,937000,3336,B
9161,937041,3334,P
9201,937083,3331,B
9241,937125,3331,B
9281,937166,3329,P
9329,937208,3334,P
9368,937250,3332,P
9408,937291,3331,P
9448,937333,3329,P
9495,937375,3335,P
9537,937416,3335,P
9576,937458,3332,P
9617,937500,3332,I
9657,937541,3330,P
9705,937583,3335,P
9744,937625,3334,P
9781,937666,3328,B
9825,937708,3331,B
9865,937750,3330,P
9913,937791,3336,P
9953,937833,3334,P
9993,937875,3333,P
10033,937916,3331,P
10070,937958,3326,P
10121,938000,3336,P
10161,938041,3334,P
10201,938083,3332,P
10240,938125,3329,I
10281,938166,3329,P
10328,938208,3334,P
10362,938250,3327,P
10409,938291,3332,P
10449,938333,3330,B
10489,938375,3329,P
10535,938416,3333,P
10577,938458,3333,P
10616,938500,3331,P
10657,938541,3329,P
10697,938583,3328,P
10738,938625,3328,P
10778,938666,3326,P
10823,938708,3329,P
10863,938750,3328,I
10912,938791,3335,B
10950,938833,3331,B
10990,938875,3330,B
11032,938916,3330,P
11072,938958,3328,B
11114,939000,3328,P
11155,939041,3328,P
11195,939083,3326,B
11240,939125,3330,B
11280,939166,3328,B
11322,939208,3328,P
