at_sec latencyMs frameType
0.000 180 B
1.027 581 P
2.016 780 B
3.024 1121 B
4.041 1346 B
5.001 1597 P
6.032 1921 B
7.024 2038 B
8.024 2038 B
9.024 2038 P
10.024 2038 P
11.025 2038 B
