at,ptsMs,latencyMs,frameType
3908,1041166,175,P
3943,1041208,168,P
4047,1041250,230,I
4090,1041291,232,P
4133,1041333,233,P
4181,1041375,239,P
4220,1041416,237,P
4261,1041458,236,P
4300,1041500,234,P
4341,1041541,233,B
4389,1041583,239,P
4429,1041625,237,B
4468,1041666,235,P
4508,1041708,233,B
4550,1041750,233,B
4597,1041791,239,B
4637,1041833,237,P
4672,1041875,231,I
4717,1041916,234,B
4765,1041958,240,B
4805,1042000,238,B
4842,1042041,234,P
4885,1042083,235,B
4925,1042125,233,B
4965,1042166,232,B
5013,1042208,238,P
5051,1042250,234,B
5091,1042291,233,B
5132,1042333,232,B
5173,1042375,231,P
5238,1042416,255,B
5280,1042458,255,P
5324,1042500,257,I
5363,1042541,255,P
5412,1042583,262,P
5453,1042625,261,P
5492,1042666,259,B
5533,1042708,258,B
5575,1042750,258,P
5619,1042791,262,P
5659,1042833,259,P
5700,1042875,259,P
5740,1042916,257,P
5784,1042958,259,P
5824,1043000,257,P
5864,1043041,256,P
5909,1043083,260,P
5957,1043125,265,I
5991,1043166,258,B
6034,1043208,259,B
6074,1043250,257,P
6116,1043291,258,B
6160,1043333,260,B
6199,1043375,257,P
6242,1043416,259,P
6285,1043458,260,P
6323,1043500,256,P
6367,1043541,259,P
6407,1043583,257,P
6448,1043625,257,P
6506,1043666,273,P
6552,1043708,277,P
6597,1043750,280,I
6636,1043791,278,B
6677,1043833,277,B
6717,1043875,275,B
6765,1043916,282,P
6805,1043958,280,B
6845,1044000,278,B
6885,1044041,277,B
6925,1044083,275,P
6967,1044125,275,B
7008,1044166,275,B
7049,1044208,275,B
7090,1044250,273,P
7141,1044291,283,B
7183,1044333,283,P
7229,1044375,287,I
7269,1044416,286,B
7317,1044458,292,P
7357,1044500,290,B
7395,1044541,287,B
7436,1044583,286,P
7477,1044625,285,B
7523,1044666,290,P
7565,1044708,290,B
7600,1044750,283,P
7642,1044791,284,B
7683,1044833,283,B
7727,1044875,285,B
7746,1044916,263,P
7792,1044958,267,P
7837,1045000,270,I
7875,1045041,268,B
7917,1045083,267,B
7955,1045125,264,B
8000,1045166,267,P
8043,1045208,268,B
8085,1045250,269,B
8125,1045291,268,B
8165,1045333,265,P
8209,1045375,267,P
8251,1045416,268,P
8291,1045458,266,B
8331,1045500,264,B
8373,1045541,265,B
8416,1045583,266,P
8461,1045625,269,I
8501,1045666,268,B
8549,1045708,274,B
8583,1045750,266,B
8629,1045791,271,P
8669,1045833,269,B
8706,1045875,264,B
8757,1045916,274,B
8797,1045958,273,P
8834,1046000,267,B
8875,1046041,268,B
8916,1046083,266,P
8957,1046125,265,B
8994,1046166,261,B
9036,1046208,261,P
9079,1046250,262,I
9119,1046291,261,B
9163,1046333,263,P
9205,1046375,263,P
9252,1046416,270,P
9285,1046458,260,P
9332,1046500,266,P
9372,1046541,265,B
9412,1046583,262,B
9454,1046625,262,B
9494,1046666,261,P
9540,1046708,265,B
9580,1046750,263,B
9630,1046791,272,B
9671,1046833,272,P
9717,1046875,275,I
9765,1046916,282,B
9798,1046958,274,B
9845,1047000,278,P
9885,1047041,277,B
9923,1047083,273,B
9965,1047125,274,B
10013,1047166,280,P
10053,1047208,278,B
10091,1047250,274,B
10131,1047291,273,P
10173,1047333,273,B
10213,1047375,271,B
10248,1047416,266,P
10292,1047458,267,P
10341,1047500,275,I
10381,1047541,273,B
10421,1047583,271,B
10460,1047625,268,B
10501,1047666,268,P
10549,1047708,274,B
10589,1047750,272,B
10623,1047791,266,B
10669,1047833,269,P
10708,1047875,266,B
10749,1047916,266,B
10790,1047958,265,B
10834,1048000,267,P
10875,1048041,267,B
10909,1048083,259,P
10956,1048125,264,I
10997,1048166,264,B
11034,1048208,259,B
11084,1048250,268,P
11125,1048291,267,B
11165,1048333,265,B
11203,1048375,262,B
11242,1048416,259,P
11293,1048458,268,B
11331,1048500,264,B
11372,1048541,265,B
11411,1048583,261,P
11457,1048625,265,B
11490,1048666,258,B
11533,1048708,258,P
11575,1048750,258,I
11619,1048791,261,B
11661,1048833,261,B
11701,1048875,259,B
11743,1048916,260,P
11783,1048958,258,B
11825,1049000,258,B
11868,1049041,260,B
11910,1049083,260,P
11950,1049125,258,P
11996,1049166,263,P
12032,1049208,257,P
12074,1049250,257,P
12122,1049291,264,P
12169,1049333,269,P
12212,1049375,271,I
12250,1049416,267,P
12292,1049458,268,B
12341,1049500,274,P
12373,1049541,265,P
12415,1049583,266,B
12461,1049625,269,P
12500,1049666,268,P
12549,1049708,274,B
12584,1049750,267,P
12625,1049791,267,P
12666,1049833,266,B
12707,1049875,265,B
12757,1049916,274,P
12799,1049958,274,P
12844,1050000,278,I
12884,1050041,276,P
12933,1050083,283,P
12972,1050125,281,P
13012,1050166,279,B
13053,1050208,278,B
