at,ptsMs,latencyMs,frameType
3911,972416,165,P
3951,972458,164,P
4069,972500,239,I
4119,972541,249,P
4159,972583,247,P
4200,972625,245,P
4239,972666,244,B
4279,972708,241,B
4326,972750,247,P
4367,972791,247,P
4407,972833,245,P
4447,972875,242,P
4494,972916,248,P
4533,972958,245,P
4572,973000,243,P
4891,973041,521,P
4937,973083,524,P
4983,973125,528,I
5023,973166,528,B
5063,973208,525,B
5101,973250,522,P
5151,973291,531,B
5191,973333,528,P
5225,973375,520,P
5269,973416,523,P
5311,973458,524,P
5357,973500,527,B
5399,973541,529,P
5432,973583,520,P
5479,973625,524,P
7085,973666,2089,P
7134,973708,2097,P
7135,974375,1430,I
7179,974416,1434,B
7218,974458,1430,B
7262,974500,1432,B
7310,974541,1439,P
7351,974583,1438,B
7391,974625,1436,B
7431,974666,1435,P
7471,974708,1434,P
7518,974750,1439,P
7559,974791,1438,B
7599,974833,1437,B
8140,974875,1935,B
8191,974916,1946,P
8191,976250,612,I
9066,976291,1445,P
9110,976333,1447,P
9159,976375,1454,P
9200,976416,1454,P
9237,976458,1449,B
9279,976500,1449,P
9318,976541,1447,B
9363,976583,1451,B
9405,976625,1450,B
9444,976666,1448,P
9485,976708,1448,B
9527,976750,1447,B
9568,976791,1448,B
9609,976833,1446,P
9614,977500,785,I
9655,977541,784,B
9694,977583,782,B
9734,977625,779,B
9775,977666,780,P
9823,977708,785,B
9862,977750,782,B
9902,977791,782,B
9947,977833,785,P
9992,977875,787,B
10031,977916,785,B
10036,978000,707,P
10042,978125,587,I
10068,978166,573,P
10119,978208,582,P
10158,978250,579,P
10199,978291,578,B
10238,978333,575,B
10277,978375,573,P
10323,978416,577,P
10367,978458,579,P
10407,978500,577,P
10447,978541,577,P
10486,978583,573,P
10491,978750,412,I
10535,978791,414,B
10575,978833,412,P
10615,978875,410,B
10655,978916,409,B
10701,978958,414,B
10743,979000,413,P
10783,979041,412,P
10822,979083,409,P
10865,979125,410,P
10911,979166,416,B
10950,979208,413,B
10991,979250,411,B
11030,979291,410,P
11079,979333,416,P
11117,979375,413,I
11159,979416,413,B
11199,979458,411,B
11239,979500,410,B
11286,979541,415,P
11320,979583,408,B
11366,979625,411,P
11402,979666,407,P
11444,979708,406,P
11488,979750,408,P
11535,979791,414,P
11572,979833,410,P
11615,979875,410,B
11654,979916,409,B
11701,979958,414,P
11743,980000,414,I
11783,980041,413,B
11822,980083,410,B
11870,980125,416,B
11911,980166,415,P
11951,980208,413,B
11986,980250,407,B
12028,980291,407,B
12077,980333,414,P
12112,980375,407,P
12153,980416,407,P
12198,980458,410,P
12239,980500,409,B
12287,980541,417,B
12326,980583,414,P
12362,980625,407,I
12407,980666,411,B
12447,980708,410,B
12495,980750,415,B
12535,980791,414,P
12575,980833,412,B
12611,980875,407,B
12660,980916,415,B
12702,980958,414,P
12736,981000,406,B
12778,981041,407,B
12820,981083,408,B
12871,981125,416,P
12907,981166,412,B
12951,981208,413,P
12991,981250,412,I
13030,981291,410,B
13078,981333,416,B
13119,981375,415,B
13156,981416,411,P
13199,981458,412,B
13237,981500,408,B
13284,981541,414,B
13325,981583,413,P
13366,981625,411,P
13405,981666,410,B
13447,981708,409,B
13495,981750,416,B
13535,981791,415,P
13574,981833,412,P
13615,981875,410,I
13655,981916,410,B
13703,981958,416,B
13743,982000,413,P
13783,982041,412,P
13823,982083,411,P
13862,982125,407,P
13903,982166,408,P
13944,982208,407,B
13990,982250,411,B
14030,982291,410,B
14079,982333,416,P
14119,982375,414,B
14155,982416,409,B
14196,982458,409,P
14239,982500,410,I
14280,982541,410,B
14322,982583,410,P
14367,982625,412,P
14407,982666,411,B
14447,982708,409,B
14493,982750,414,P
14528,982791,407,P
14575,982833,413,P
14612,982875,408,P
14654,982916,408,P
14694,982958,407,P
14742,983000,413,P
15058,983041,687,P
15099,983083,687,P
15146,983125,691,I
15191,983166,695,B
15231,983208,694,B
15270,983250,691,B
15311,983291,690,P
15358,983333,695,B
15396,983375,691,P
15436,983416,690,B
16202,983458,1415,B
16203,983541,1332,P
16222,984375,517,I
16264,984416,518,B
16310,984458,522,B
16366,984500,537,B
16415,984541,545,P
16454,984583,542,B
16493,984625,539,B
16543,984666,548,B
16881,984708,844,P
16881,984875,677,P
16944,985000,615,I
16986,985041,616,B
17030,985083,618,P
17079,985125,625,P
17119,985166,623,P
17543,985208,1006,B
17585,985250,1005,P
17585,985625,631,I
17686,985666,691,P
17735,985708,697,P
17775,985750,695,P
17811,985791,691,B
17863,985833,701,B
17902,985875,698,B
18160,985916,915,P
18160,986041,790,P
18265,986250,686,I
18307,986291,686,P
18349,986333,687,P
18399,986375,695,B
18439,986416,694,B
18782,986458,995,B
18829,986500,1000,P
18829,986875,625,I
18879,986916,633,B
18918,986958,631,P
18957,987000,628,P
18998,987041,627,B
19039,987083,627,B
19081,987125,626,P
19126,987166,630,P
19166,987208,629,P
19172,987500,343,I
19211,987541,341,P
19253,987583,340,B
19293,987625,339,P
19334,987666,338,P
19382,987708,345,P
19417,987750,338,P
19459,987791,338,B
19501,987833,339,P
19544,987875,340,P
19590,987916,344,P
19630,987958,342,P
19670,988000,340,P
19709,988041,338,P
19750,988083,338,P
19796,988125,342,I
19836,988166,341,P
19879,988208,341,B
19918,988250,338,B
19965,988291,344,B
20001,988333,339,P
20043,988375,339,P
20089,988416,344,P
20126,988458,338,P
20171,988500,342,P
20214,988541,343,P
20254,988583,341,P
20292,988625,337,B
20334,988666,339,P
20377,988708,340,P
20421,988750,342,I
20463,988791,342,P
20501,988833,339,B
20541,988875,337,B
20583,988916,337,B
20630,988958,343,P
20670,989000,341,B
20710,989041,339,B
20755,989083,343,B
20799,989125,344,P
20833,989166,338,B
20875,989208,337,B
20918,989250,338,B
20967,989291,347,P
21007,989333,345,P
21046,989375,341,I
21086,989416,340,P
21127,989458,339,B
21171,989500,342,B
21211,989541,341,B
21254,989583,341,P
21294,989625,340,B
21338,989666,343,P
21379,989708,342,B
21421,989750,341,P
21461,989791,341,P
21502,989833,339,P
21541,989875,337,P
21588,989916,343,P
21630,989958,342,P
21670,990000,340,I
21710,990041,339,P
21759,990083,347,P
21798,990125,344,P
21838,990166,343,B
21879,990208,341,P
21917,990250,338,P
21963,990291,342,P
22004,990333,341,P
22045,990375,341,B
22086,990416,341,B
22126,990458,338,P
22168,990500,338,B
22214,990541,343,B
22254,990583,342,P
22295,990625,341,I
22337,990666,342,P
22375,990708,338,B
22423,990750,343,P
22461,990791,341,B
22501,990833,339,B
22541,990875,336,P
22587,990916,341,P
22628,990958,341,B
22669,991000,340,B
22710,991041,340,B
22758,991083,346,P
22796,991125,342,B
22839,991166,343,B
22877,991208,340,P
22918,991250,339,I
22963,991291,342,B
23000,991333,338,B
23041,991375,337,B
23083,991416,337,P
23127,991458,340,B
23175,991500,346,B
23213,991541,343,B
23254,991583,341,P
23293,991625,339,B
23334,991666,339,B
23376,991708,339,B
23420,991750,341,P
23463,991791,343,B
23502,991833,339,P
23551,991875,347,I
23589,991916,343,B
23631,991958,344,B
23671,992000,341,B
23708,992041,337,P
23753,992083,340,B
23792,992125,338,B
23839,992166,343,B
23878,992208,341,P
23918,992250,339,B
23967,992291,347,B
24006,992333,343,B
24047,992375,343,P
24085,992416,339,B
24212,992458,425,P
24258,992500,429,I
24303,992541,433,B
24340,992583,427,B
24383,992625,428,B
24422,992666,427,P
24471,992708,433,B
