at,payloadSizeBytes,frameType
28978,5438,P
29003,1481,B
29003,984,B
29016,796,B
29028,1514,B
29042,3601,P
29326,22725,I
29364,3376,P
29364,781,B
29416,3617,P
29416,1077,B
29428,755,B
29442,705,B
29480,3969,P
29492,929,B
29562,4395,P
29576,1293,B
29589,829,B
29601,872,B
29866,21104,I
29919,3891,P
29930,1082,B
29930,696,B
29944,820,B
29944,4480,P
29955,1134,B
29968,4860,P
30026,4182,P
30040,911,B
30089,4237,P
30089,1061,B
30104,820,B
30118,841,B
30179,6330,P
30192,1116,B
30205,981,B
30205,1599,B
30230,1480,B
30267,3860,P
30292,2449,B
30305,762,B
30317,1182,B
30330,812,B
30345,1340,B
30382,3878,P
30644,22731,I
30669,2729,P
30680,685,B
30680,756,B
30693,876,B
30757,5357,P
30768,1072,B
30768,745,B
30781,764,B
30847,5331,P
30859,1163,B
30859,702,B
30873,832,B
30915,3090,P
31183,23486,I
31219,4091,P
31233,1079,B
31246,729,B
31246,839,B
31310,5752,P
31324,1076,B
31340,728,B
31353,801,B
31406,5155,P
31419,1007,B
31419,590,B
31431,700,B
31445,1052,B
31445,1460,B
31484,2810,P
31497,919,B
31521,3485,P
31884,23658,I
31922,3391,P
31935,1099,B
31935,666,B
31948,751,B
31997,4464,P
32008,1158,B
32008,766,B
32021,656,B
32072,5393,P
32084,1011,B
32097,686,B
32122,772,B
32213,5354,P
32485,23918,I
32510,2355,P
32523,1075,B
32535,769,B
32535,811,B
32600,5203,P
32612,1058,B
32612,835,B
32626,668,B
32695,6253,P
32709,1032,B
32721,648,B
32721,783,B
32748,1890,P
32759,935,B
33025,23485,I
33039,1880,P
33050,1036,B
33064,770,B
33064,735,B
33078,867,B
33078,22576,I
33146,5346,P
33160,1195,B
33172,885,B
33185,771,B
33236,5248,P
33248,1187,B
33262,781,B
33276,885,B
