at,ptsMs,latencyMs,frameType
3310,1108666,167,B
3355,1108708,170,P
3395,1108750,168,I
3434,1108791,166,P
3483,1108833,173,P
3518,1108875,166,B
3564,1108916,171,B
3602,1108958,167,P
3649,1109000,173,B
3686,1109041,168,B
3727,1109083,167,P
3770,1109125,168,B
3809,1109166,166,B
3853,1109208,168,P
3894,1109250,167,B
4056,1109291,288,B
4099,1109333,289,P
4146,1109375,294,I
4188,1109416,295,B
4226,1109458,291,B
4267,1109500,290,P
4310,1109541,292,B
4351,1109583,291,B
4396,1109625,294,P
4434,1109666,291,B
4474,1109708,289,B
4520,1109750,293,P
4561,1109791,293,B
4602,1109833,292,B
4642,1109875,290,P
4681,1109916,288,B
4722,1109958,287,P
4772,1110000,295,I
4812,1110041,294,B
4852,1110083,292,B
4899,1110125,297,P
4940,1110166,297,B
4979,1110208,294,P
5015,1110250,289,B
5058,1110291,291,B
5099,1110333,289,P
5143,1110375,291,B
5183,1110416,291,B
5225,1110458,290,P
5266,1110500,289,B
5305,1110541,287,P
5347,1110583,287,P
5396,1110625,294,I
5436,1110666,293,B
5475,1110708,290,B
5516,1110750,289,P
5563,1110791,295,B
5603,1110833,293,P
5643,1110875,291,B
5684,1110916,291,B
5723,1110958,289,P
5767,1111000,290,B
5809,1111041,291,B
5849,1111083,289,P
5888,1111125,286,P
5931,1111166,288,B
5972,1111208,287,P
6019,1111250,292,I
6058,1111291,290,B
6099,1111333,289,P
6144,1111375,292,B
6188,1111416,295,P
6227,1111458,292,P
6267,1111500,290,B
6307,1111541,290,B
6352,1111583,292,P
6394,1111625,292,B
6433,1111666,291,B
6475,1111708,290,P
6513,1111750,286,B
6553,1111791,285,P
6599,1111833,289,P
6642,1111875,290,I
6683,1111916,291,B
6723,1111958,288,B
6764,1112000,287,P
6811,1112041,293,B
6851,1112083,291,P
6892,1112125,290,B
6932,1112166,289,P
6977,1112208,293,B
7011,1112250,284,P
7059,1112291,291,B
7099,1112333,289,B
7138,1112375,286,P
7174,1112416,281,B
7215,1112458,281,P
7258,1112500,282,I
7308,1112541,290,B
7340,1112583,280,B
7388,1112625,286,P
7427,1112666,284,B
7467,1112708,283,B
7515,1112750,288,B
7555,1112791,287,P
7594,1112833,284,B
7633,1112875,282,B
7677,1112916,284,P
7718,1112958,283,B
7759,1113000,282,B
7803,1113041,285,P
7850,1113083,290,P
7891,1113125,289,I
7932,1113166,289,B
7971,1113208,287,B
8018,1113250,291,P
8058,1113291,291,B
8099,1113333,289,P
8139,1113375,287,B
8187,1113416,294,B
8227,1113458,292,P
8261,1113500,284,B
8307,1113541,289,B
8346,1113583,286,P
8390,1113625,288,P
8429,1113666,286,B
8473,1113708,288,P
8516,1113750,289,I
8564,1113791,296,B
8601,1113833,291,B
8644,1113875,292,P
8683,1113916,290,P
8721,1113958,287,B
8767,1114000,290,P
8811,1114041,294,P
8851,1114083,291,B
8891,1114125,289,B
8930,1114166,287,P
8974,1114208,289,B
9017,1114250,290,B
9059,1114291,291,P
9099,1114333,289,P
9143,1114375,292,I
9187,1114416,294,B
9227,1114458,292,B
9268,1114500,291,P
9307,1114541,289,B
9355,1114583,296,B
9393,1114625,291,P
9433,1114666,291,B
9475,1114708,290,B
9514,1114750,287,P
9560,1114791,292,B
9600,1114833,290,B
9639,1114875,287,P
9682,1114916,289,B
9721,1114958,287,P
9771,1115000,294,I
9811,1115041,293,P
9852,1115083,292,B
9891,1115125,289,B
9931,1115166,288,P
9977,1115208,292,B
10019,1115250,292,B
10059,1115291,291,P
10099,1115333,289,B
10144,1115375,292,B
10186,1115416,293,P
10225,1115458,290,B
10267,1115500,290,B
10306,1115541,288,P
10353,1115583,293,P
10396,1115625,294,I
10436,1115666,293,B
10475,1115708,290,B
10520,1115750,293,P
10561,1115791,294,B
10603,1115833,293,P
10642,1115875,290,B
10692,1115916,299,B
10727,1115958,293,P
10768,1116000,291,B
10810,1116041,292,B
10850,1116083,290,P
10893,1116125,291,B
10941,1116166,298,P
10983,1116208,298,P
11026,1116250,299,I
11075,1116291,307,P
11110,1116333,300,B
11150,1116375,298,P
11194,1116416,301,B
11236,1116458,301,P
11274,1116500,297,B
11323,1116541,305,B
11361,1116583,301,P
11401,1116625,299,B
11442,1116666,299,B
11484,1116708,299,P
11525,1116750,298,B
11570,1116791,302,B
11610,1116833,300,P
11650,1116875,298,I
11699,1116916,307,B
11736,1116958,301,P
11779,1117000,302,B
11817,1117041,299,P
11858,1117083,298,B
