at,ptsMs,latencyMs,frameType
3923,1532416,296,P
3963,1532458,294,P
4093,1532500,383,I
4142,1532541,390,B
4183,1532583,388,B
4222,1532625,386,B
4262,1532666,385,P
4302,1532708,383,B
4345,1532750,384,B
4385,1532791,383,B
4430,1532833,386,P
4470,1532875,385,B
4521,1532916,393,B
4567,1532958,397,B
4607,1533000,396,P
4654,1533041,402,B
4693,1533083,398,P
4735,1533125,399,I
4774,1533166,397,B
4815,1533208,395,B
4857,1533250,397,B
4899,1533291,397,P
4943,1533333,398,B
4982,1533375,397,B
5022,1533416,395,P
5068,1533458,399,B
5109,1533500,398,B
5164,1533541,412,B
5213,1533583,418,P
5254,1533625,419,P
5295,1533666,417,P
5334,1533708,415,P
5374,1533750,414,I
5423,1533791,420,P
5463,1533833,419,P
5502,1533875,417,P
5542,1533916,415,P
5583,1533958,413,P
5625,1534000,414,P
5665,1534041,413,P
5707,1534083,413,P
5749,1534125,413,B
5782,1534166,405,B
5830,1534208,411,P
5871,1534250,411,P
5911,1534291,408,P
5950,1534333,406,P
5998,1534375,413,I
6038,1534416,411,P
6077,1534458,408,P
6118,1534500,408,P
6167,1534541,414,B
6206,1534583,412,P
6243,1534625,408,P
6284,1534666,407,P
6325,1534708,405,P
6366,1534750,406,P
6410,1534791,407,B
6454,1534833,410,P
6493,1534875,408,P
6542,1534916,415,P
6583,1534958,413,P
6622,1535000,412,I
6663,1535041,411,P
6711,1535083,416,P
6750,1535125,415,P
6790,1535166,413,P
6831,1535208,411,B
6869,1535250,409,B
6910,1535291,408,B
6959,1535333,414,P
6998,1535375,413,P
7032,1535416,405,B
7076,1535458,407,P
7119,1535500,409,P
7159,1535541,406,B
7207,1535583,412,P
7240,1535625,405,I
7287,1535666,409,B
7327,1535708,408,B
7366,1535750,406,B
7407,1535791,404,P
7454,1535833,409,B
7493,1535875,408,B
7533,1535916,406,B
7574,1535958,405,P
7616,1536000,406,B
7668,1536041,416,B
7715,1536083,421,B
7759,1536125,423,P
7798,1536166,421,B
7839,1536208,420,P
7878,1536250,418,I
7927,1536291,424,B
7967,1536333,423,B
8006,1536375,421,P
8046,1536416,419,B
8087,1536458,417,B
8128,1536500,417,B
8175,1536541,422,P
8214,1536583,420,B
8253,1536625,418,B
8293,1536666,415,B
8335,1536708,416,P
8383,1536750,422,B
8422,1536791,420,B
8462,1536833,418,P
8503,1536875,418,I
8551,1536916,424,B
8591,1536958,422,B
8631,1537000,420,P
8671,1537041,419,P
8717,1537083,423,B
8758,1537125,422,P
8798,1537166,421,P
8838,1537208,418,P
8878,1537250,418,B
8910,1537291,408,B
8959,1537333,414,P
8998,1537375,413,P
9039,1537416,412,B
9078,1537458,408,P
9127,1537500,416,I
9167,1537541,414,B
9206,1537583,412,B
9247,1537625,411,P
9286,1537666,409,B
9335,1537708,415,B
9374,1537750,414,B
9415,1537791,413,P
9455,1537833,410,B
9494,1537875,409,B
9543,1537916,416,B
9589,1537958,420,P
9631,1538000,420,B
9671,1538041,419,B
9711,1538083,416,P
9758,1538125,423,I
9799,1538166,421,B
9838,1538208,419,P
9878,1538250,418,B
9926,1538291,424,B
9967,1538333,423,P
10006,1538375,421,B
10046,1538416,419,B
10087,1538458,417,P
10130,1538500,419,B
10173,1538541,420,B
10220,1538583,426,B
10261,1538625,426,P
10300,1538666,423,B
10343,1538708,424,P
10383,1538750,422,I
10428,1538791,426,B
10467,1538833,423,B
10511,1538875,425,P
10550,1538916,423,B
10590,1538958,421,P
10633,1539000,422,B
10673,1539041,421,B
10716,1539083,422,B
10758,1539125,423,P
10798,1539166,421,B
10845,1539208,426,B
10885,1539250,424,B
10926,1539291,424,P
10967,1539333,423,P
11006,1539375,421,I
11049,1539416,422,B
11092,1539458,423,B
11135,1539500,424,B
11174,1539541,422,P
11220,1539583,425,B
11261,1539625,426,P
11302,1539666,424,P
11342,1539708,423,P
11382,1539750,422,P
11409,1539791,407,P
11454,1539833,409,P
11494,1539875,409,P
11543,1539916,416,P
11583,1539958,414,P
11623,1540000,413,I
11662,1540041,410,P
11703,1540083,408,P
11751,1540125,416,P
11791,1540166,413,B
11831,1540208,411,B
11868,1540250,408,B
11910,1540291,408,P
11951,1540333,407,P
11999,1540375,413,B
12035,1540416,407,B
12078,1540458,408,P
12126,1540500,416,P
12166,1540541,414,P
12207,1540583,412,P
12247,1540625,411,I
12287,1540666,410,P
12335,1540708,416,P
12375,1540750,415,P
12414,1540791,412,P
12455,1540833,411,P
12493,1540875,408,P
12536,1540916,408,P
12576,1540958,407,P
12623,1541000,413,B
12670,1541041,418,B
12717,1541083,423,P
12759,1541125,424,P
12798,1541166,421,P
12839,1541208,420,P
12884,1541250,424,I
12926,1541291,424,P
12966,1541333,422,P
13007,1541375,421,P
13046,1541416,419,P
13092,1541458,423,P
13133,1541500,422,P
13174,1541541,422,P
13214,1541583,419,P
13254,1541625,419,B
13301,1541666,424,P
13342,1541708,423,B
13383,1541750,423,B
13422,1541791,420,P
13470,1541833,425,P
13508,1541875,422,I
13550,1541916,423,P
13591,1541958,422,P
13631,1542000,421,P
13675,1542041,423,P
13717,1542083,423,P
13758,1542125,423,P
13798,1542166,421,P
13839,1542208,420,B
13879,1542250,419,B
13943,1542291,441,P
13990,1542333,446,P
14031,1542375,446,P
14071,1542416,444,P
14259,1542458,589,P
14303,1542500,592,I
14350,1542541,598,P
14391,1542583,597,P
14480,1542625,645,P
14527,1542666,650,B
14566,1542708,647,B
14607,1542750,646,B
14799,1542791,797,P
14847,1542833,802,B
14887,1542875,802,B
15493,1542916,1365,P
15543,1542958,1374,P
15583,1543000,1373,P
15623,1543041,1370,P
17002,1543083,2708,P
17046,1543125,2711,I
17095,1543166,2717,B
18719,1543208,4300,B
18767,1543250,4307,P
18846,1543333,4302,B
19367,1543375,4782,P
19415,1543416,4788,P
19454,1543458,4785,P
19495,1543500,4785,B
19537,1543541,4785,B
19583,1543583,4788,P
20430,1543625,5594,P
20479,1543666,5601,P
20519,1543708,5600,P
20704,1543750,5744,I
20751,1543791,5749,P
20875,1543916,5748,P
20919,1543958,5750,P
20958,1544000,5748,P
21127,1544166,5750,P
21167,1544208,5748,P
21772,1544250,6312,P
21863,1544333,6319,P
21944,1544375,6359,I
21990,1544416,6363,P
22031,1544458,6362,B
22159,1544583,6365,P
22184,1544625,6349,P
22231,1544666,6354,P
22271,1544708,6352,B
22311,1544750,6351,B
22356,1544791,6354,P
22399,1544833,6355,B
22907,1544875,6822,P
22999,1544958,6829,P
23077,1545000,6867,I
23206,1545125,6871,P
23374,1545291,6871,P
23415,1545333,6871,P
23455,1545375,6870,P
23494,1545416,6866,P
23542,1545458,6873,P
23583,1545500,6873,P
24216,1545541,7464,P
24262,1545583,7468,P
24303,1545625,7468,I
24342,1545666,7465,B
24471,1545791,7468,P
24511,1545833,7467,B
24638,1545958,7469,P
24799,1546125,7464,P
24885,1546208,7466,P
24926,1546250,7466,I
25052,1546375,7467,B
25094,1546416,7467,P
25135,1546458,7465,P
25181,1546500,7470,P
25222,1546541,7470,P
25258,1546583,7464,P
