at,ptsMs,latencyMs,frameType
3605,488666,173,P
3646,488708,172,P
3686,488750,170,I
3734,488791,177,B
3769,488833,170,B
3814,488875,172,B
3852,488916,170,P
3900,488958,176,B
3939,489000,173,B
3980,489041,172,B
4022,489083,173,P
4061,489125,170,B
4110,489166,178,B
4147,489208,173,B
4189,489250,173,P
4271,489291,214,B
4318,489333,219,P
4357,489375,216,I
4398,489416,216,B
4438,489458,214,P
4480,489500,214,P
4521,489541,214,P
4565,489583,216,P
4605,489625,214,B
4648,489666,216,B
4688,489708,214,B
4734,489750,218,P
4772,489791,215,P
4813,489833,214,P
4862,489875,220,P
4902,489916,220,P
4942,489958,217,P
4982,490000,216,I
5027,490041,220,B
5068,490083,218,B
5109,490125,218,P
5148,490166,216,B
5190,490208,215,P
5230,490250,213,B
5275,490291,217,B
5314,490333,215,B
5356,490375,215,P
5397,490416,215,B
5442,490458,217,B
5482,490500,216,P
5525,490541,218,P
5572,490583,223,P
5610,490625,218,I
5652,490666,220,B
5692,490708,218,P
5735,490750,219,P
5776,490791,218,P
5818,490833,219,P
5861,490875,220,B
5901,490916,219,P
5942,490958,218,B
5985,491000,219,P
6026,491041,218,B
6069,491083,220,B
6115,491125,224,B
6208,491166,276,P
6254,491208,279,P
6293,491250,277,I
6342,491291,285,P
6375,491333,275,B
6421,491375,280,P
6461,491416,279,B
6502,491458,277,B
6543,491500,277,B
6589,491541,282,P
6630,491583,281,B
6668,491625,277,B
6709,491666,277,B
6750,491708,275,P
6797,491750,281,B
6821,491791,263,B
6863,491833,263,P
6910,491875,269,I
6949,491916,267,B
6989,491958,265,P
7038,492000,272,B
7076,492041,269,B
7118,492083,268,B
7158,492125,267,P
7197,492166,265,B
7239,492208,265,B
7286,492250,269,P
7326,492291,269,B
7365,492333,266,B
7405,492375,264,B
7461,492416,279,P
7503,492458,279,P
7549,492500,283,I
7590,492541,283,P
7630,492583,281,P
7678,492625,287,P
7718,492666,285,B
7758,492708,283,B
7798,492750,282,B
7838,492791,280,P
7886,492833,286,B
7925,492875,284,B
7966,492916,284,P
8006,492958,281,P
8045,493000,279,B
8070,493041,262,B
8117,493083,268,P
8157,493125,265,I
8197,493166,265,B
8237,493208,263,P
8286,493250,270,P
8322,493291,264,P
8365,493333,266,P
8405,493375,264,B
8454,493416,271,B
8493,493458,268,B
8533,493500,267,P
8574,493541,266,B
8613,493583,264,B
8656,493625,265,B
8688,493666,256,P
8731,493708,256,P
8771,493750,255,I
8821,493791,264,P
8861,493833,262,P
8902,493875,261,P
8940,493916,258,B
8980,493958,256,B
9027,494000,261,B
9067,494041,260,P
9109,494083,260,B
9149,494125,258,B
9189,494166,257,B
9234,494208,260,P
9275,494250,259,P
9332,494291,274,P
9374,494333,275,P
9421,494375,280,I
9461,494416,279,P
9501,494458,277,B
9542,494500,276,P
9589,494541,282,P
9629,494583,279,P
9669,494625,278,P
9709,494666,277,P
9750,494708,276,B
9794,494750,277,B
9835,494791,278,P
9876,494833,277,B
9918,494875,276,P
9958,494916,276,B
10005,494958,281,P
10041,495000,275,I
10083,495041,275,B
10126,495083,277,P
10167,495125,276,B
10213,495166,281,B
10254,495208,280,P
10292,495250,276,B
10334,495291,277,P
10375,495333,276,B
10417,495375,276,P
10459,495416,277,B
10501,495458,276,P
10541,495500,275,B
10586,495541,279,P
10630,495583,281,P
10665,495625,274,I
10707,495666,275,B
10749,495708,275,P
10798,495750,282,B
10831,495791,274,P
10878,495833,279,B
10918,495875,276,P
10957,495916,275,B
11006,495958,282,B
11042,496000,276,P
11085,496041,277,B
11125,496083,276,P
11169,496125,278,P
11213,496166,281,P
11254,496208,280,P
11294,496250,278,I
11332,496291,275,B
11381,496333,282,B
11422,496375,281,P
11462,496416,279,B
11502,496458,277,P
11541,496500,275,P
11589,496541,282,P
11625,496583,276,P
11667,496625,276,P
11709,496666,277,P
11750,496708,276,P
11792,496750,276,P
11833,496791,276,P
11878,496833,278,P
11918,496875,277,I
11959,496916,277,P
12006,496958,281,P
12045,497000,279,B
12086,497041,279,B
12124,497083,275,B
12166,497125,275,P
12214,497166,282,B
12253,497208,279,B
12292,497250,276,P
12333,497291,276,P
12377,497333,278,P
12417,497375,276,B
12460,497416,278,B
12498,497458,274,P
12541,497500,275,I
12582,497541,275,P
12626,497583,276,P
12666,497625,274,P
12707,497666,275,P
12749,497708,275,P
12792,497750,276,P
12838,497791,281,P
12878,497833,279,P
12917,497875,276,P
12959,497916,277,P
13000,497958,276,P
13041,498000,274,B
13086,498041,278,P
13126,498083,277,P
13167,498125,276,I
13214,498166,282,B
13254,498208,280,B
13290,498250,274,P
13334,498291,277,B
13382,498333,283,P
13422,498375,281,B
13461,498416,279,B
13501,498458,277,P
13541,498500,275,P
13584,498541,277,B
13625,498583,276,B
13665,498625,274,P
13712,498666,280,B
13754,498708,280,P
13798,498750,282,I
13840,498791,283,B
13885,498833,286,B
13926,498875,285,P
13966,498916,284,B
14006,498958,281,B
14054,499000,288,P
14087,499041,280,B
14134,499083,284,B
14173,499125,282,P
14213,499166,281,B
14257,499208,283,B
14298,499250,282,P
14346,499291,289,B
14388,499333,289,P
14437,499375,296,I
14470,499416,288,B
14518,499458,293,B
14557,499500,291,P
14598,499541,291,B
14646,499583,296,B
14685,499625,294,P
14726,499666,294,B
14765,499708,291,B
14805,499750,289,P
14849,499791,292,B
14892,499833,292,B
14931,499875,290,P
14973,499916,291,B
15017,499958,293,P
15061,500000,294,I
15101,500041,294,B
15142,500083,292,B
15181,500125,290,P
15226,500166,294,B
