at,payloadSizeBytes,frameType
3609,390,B
3650,306,B
3690,271,B
3765,2283,P
3777,402,B
3816,306,B
3852,241,B
3911,2751,P
3938,652,B
3979,357,B
4022,425,B
4097,5356,P
4119,2521,B
4223,11774,I
4252,4081,P
4269,1979,B
4299,3995,P
4330,2816,P
4367,2464,P
4414,2841,P
4438,730,B
4480,444,B
4520,387,B
4607,7040,P
4661,7646,P
4687,3386,P
4700,1484,P
4725,175,P
4772,341,I
4813,729,P
4852,221,B
4891,202,B
4949,2076,P
4991,2197,B
5039,3097,P
5080,2969,B
5116,2143,B
5158,2543,B
5229,6784,P
5247,2119,B
5285,2616,B
5344,5626,P
5375,3931,P
5487,13547,I
5512,3072,P
5524,1309,B
5540,1981,P
5569,1825,P
5616,2049,P
5660,2507,P
5692,1030,B
5746,2810,P
5775,1117,B
5847,5348,P
5855,729,B
5895,839,B
5942,1038,B
5996,2738,P
6178,23094,I
6188,1093,P
6207,2376,P
6214,695,B
6236,2610,P
6244,882,B
6273,619,B
6318,652,B
6374,3363,P
6399,834,B
6438,650,B
6481,630,B
6551,4796,P
6564,512,B
6605,565,B
6798,22344,I
6815,1917,P
6820,439,B
6848,3662,P
6855,602,B
6861,607,B
6895,558,B
6960,3970,P
6982,771,B
7022,716,B
7091,4461,P
7107,805,B
7146,785,B
7189,616,B
7245,3107,P
7421,21745,I
7440,2488,P
7460,2487,P
7477,2095,P
7516,5434,P
7522,473,B
7527,429,B
7558,158,B
7618,2289,P
7646,368,B
7703,170,B
7738,1897,P
7775,1055,P
7810,348,B
7854,270,B
8041,21565,I
8064,2803,P
8068,360,B
8090,2803,P
8108,2268,P
8129,2967,P
8172,4636,P
8188,420,B
8230,423,B
8270,205,B
8327,3063,P
8355,488,B
8397,364,B
8435,210,B
8493,2494,P
8677,22967,I
8682,385,P
8687,452,P
8695,898,P
8718,2873,P
8730,556,B
8771,365,B
8809,257,B
8907,3507,P
8919,666,B
8940,409,B
8979,236,B
9038,2687,P
9074,2067,P
9126,3534,P
9284,20105,I
9303,2361,P
9330,3604,P
9336,467,B
9356,2567,P
9378,2841,P
9404,1763,P
9451,2909,P
9495,2896,P
9521,561,B
9562,502,B
9617,2678,P
9648,660,B
9703,2599,P
9731,695,B
9909,20040,I
9934,3405,P
9941,586,B
10015,4878,P
10028,559,B
10041,428,B
10092,2858,P
10106,631,B
10168,3519,P
10183,643,B
10224,3038,P
10224,744,B
10300,4473,P
10315,751,B
10375,3483,P
10528,19285,I
10549,2921,P
10556,753,B
10575,2504,P
10586,1101,B
10663,5027,P
10672,1278,B
10712,4077,P
10736,1308,B
10772,660,B
10851,6190,P
10860,992,B
10909,2113,P
10963,3861,P
10986,1283,P
11152,19023,I
11185,4608,P
11195,1128,B
11204,906,B
11232,3823,P
11242,976,B
11283,2955,P
11322,1838,P
11367,2505,P
11407,1960,P
11449,2362,P
11492,2139,P
11536,2499,P
11572,2089,P
11624,3294,P
11753,15833,I
11774,2405,P
11794,2487,P
11833,5312,P
11848,1771,B
11856,660,B
11901,1143,B
11967,4650,P
11987,1511,B
12026,1016,B
12078,2671,P
12122,2890,P
12168,3729,P
12195,1567,B
12235,1450,B
12367,14109,I
12392,3331,P
12417,3255,P
12441,3074,P
12470,3873,P
12501,3881,P
12549,4392,P
12580,3571,P
12630,4019,P
12664,2868,P
12705,3081,P
12748,3256,P
12798,4498,P
12817,1100,B
12862,1547,P
13018,17832,I
13040,2813,P
13052,1208,B
13061,1013,B
13085,3161,P
13107,932,B
13167,3449,P
13194,1296,B
13234,1096,B
13290,2995,P
13335,3523,P
13360,1290,B
13400,1104,B
13462,4501,P
13484,1051,B
13678,22845,I
13702,3118,P
13711,1082,B
13720,998,B
13743,2981,P
13755,1336,B
13776,1164,B
13843,5145,P
13862,1506,B
13902,1252,B
13968,4703,P
13988,1573,B
14025,1168,B
14085,3868,P
14110,1189,B
14304,23106,I
14333,3847,P
14344,1192,B
14353,1132,B
14386,4217,P
14396,1224,B
14408,1227,B
14468,4729,P
14484,1554,B
14529,1371,B
14581,3580,P
14609,1325,B
14652,1289,B
14708,3524,P
14733,1186,B
14928,22840,I
14955,3554,P
14965,1139,B
14975,1089,B
15008,4443,P
15019,1354,B
15030,1021,B
15084,3856,P
15111,1249,B
15148,1260,B
15215,4494,P
15226,1826,B
