at,payloadSizeBytes,frameType
3898,568,B
3949,2177,P
3998,3267,P
4049,4288,P
4066,862,B
4106,517,B
4177,4807,P
4189,1057,B
4231,566,B
4272,498,B
4464,22616,I
4492,3804,P
4504,1357,B
4513,852,B
4523,1075,B
4556,4405,P
4569,1233,B
4607,693,B
4661,2470,P
4702,2414,P
4744,2539,P
4790,3157,P
4814,481,B
4871,2885,P
4893,454,B
5091,22888,I
5108,2169,P
5113,535,B
5119,317,B
5121,276,B
5179,5201,P
5190,556,B
5227,409,B
5271,262,B
5342,4893,P
5357,721,B
5397,465,B
5439,397,B
5495,2754,P
5519,578,B
5714,22120,I
5743,3763,P
5746,168,B
5751,155,B
5754,153,B
5791,3822,P
5813,182,B
5851,155,B
5895,152,B
5958,3182,P
6004,3979,P
6019,463,B
6061,166,B
6104,508,P
6146,236,P
6224,5527,I
6237,1744,P
6290,3211,P
6337,4005,P
6378,3766,P
6418,3446,P
6458,3269,P
6496,2905,P
6531,2439,P
6566,771,B
6604,370,B
6642,377,B
6695,1381,P
6728,590,B
6769,530,B
6900,12967,I
6970,9587,P
6975,428,B
6982,450,B
6987,294,B
7040,3551,P
7068,1068,B
7101,638,B
7148,710,B
7215,4274,P
7238,1762,B
7274,1003,B
7319,1288,B
7381,4522,P
7402,1264,B
7528,13307,I
7553,3361,P
7597,5927,P
7624,1224,B
7632,738,B
7648,685,B
7708,3128,P
7745,2648,P
7784,2889,P
7826,2511,P
7867,2619,P
7906,2198,P
7974,5428,P
7986,1331,B
8033,2234,B
8140,12017,I
8171,4399,P
8197,3360,P
8214,2000,B
8236,1499,B
8276,1022,B
8335,3452,P
8361,1266,B
8402,1124,B
8460,3528,P
8499,3339,P
8539,3138,P
8580,2891,P
8682,11685,P
8689,553,B
8799,15381,I
8818,2389,P
8823,386,B
8847,3164,P
8858,831,B
8897,550,B
8933,489,B
8996,2981,P
9043,3728,P
9064,1047,B
9105,610,B
9147,555,B
9207,3584,P
9231,657,B
9274,709,B
9469,23408,I
9493,3136,P
9504,1165,B
9512,807,B
9519,715,B
9539,2515,P
9565,569,B
9606,520,B
9646,334,B
9701,2193,P
9738,2170,P
9782,1861,P
9828,2841,P
9869,2624,P
9895,554,P
10103,24223,I
10122,2388,P
10147,3002,P
10156,965,B
10161,467,B
10167,652,B
10254,9728,P
10271,2275,B
10281,1081,B
10317,1256,B
10374,3302,P
10397,373,B
10438,223,B
10480,415,B
10530,1565,P
10691,19338,I
10710,2571,P
10718,846,B
10725,603,B
10731,570,B
10792,3455,P
10817,875,B
10855,552,B
10898,569,B
10969,4962,P
10982,929,B
11020,674,B
11064,473,B
11113,1744,P
11147,539,B
11331,21038,I
11351,2542,P
11357,485,B
11376,2335,P
11410,4502,P
11421,1146,B
11442,930,B
11481,637,B
11546,3949,P
11571,1505,B
11608,920,B
11650,912,B
11701,2311,P
11732,719,B
11770,493,B
11909,14073,I
11997,12438,P
12001,199,B
12005,163,B
12007,165,B
12033,2802,P
12066,824,B
12104,358,B
12147,617,B
12209,3369,P
12232,786,B
12273,596,B
12314,392,B
12368,2317,P
12397,442,B
12568,19724,I
12593,3292,P
12601,864,B
12609,538,B
12616,605,B
12673,4343,P
12691,1049,B
12734,976,B
12772,572,B
12850,5584,P
12860,1002,B
12898,800,B
12933,531,B
13006,4403,P
13021,794,B
13209,21471,I
13238,3683,P
13248,1164,B
13257,815,B
13264,708,B
13290,3409,P
13314,781,B
13356,557,B
13397,412,B
13472,5119,P
13488,1533,B
13525,908,B
13561,908,B
13658,8418,P
13666,1008,B
13822,19695,I
13838,2077,P
13845,562,B
13853,737,B
13871,2230,P
13910,2387,P
13953,2654,P
13996,2722,P
14032,2568,P
14079,2765,P
14114,2499,P
14157,2515,P
14200,2444,P
14243,2297,P
14280,1710,P
14398,13192,I
14412,1666,P
14429,2071,P
14544,15462,P
14547,338,B
14552,245,B
14569,2081,P
14615,2074,P
14656,1718,P
14695,1495,P
14736,1267,P
14775,1082,P
14819,1298,P
14862,1499,P
14909,2742,P
15092,22344,I
15103,1466,P
15117,1545,P
15134,2213,P
15168,4716,P
15180,1096,B
15190,601,B
15232,688,B
15291,3374,P
15317,825,B
15371,2899,P
15410,2849,P
15449,2587,P
15495,2616,P
15539,2882,P
15723,23965,I
15746,2829,P
15751,411,B
15782,4226,P
15789,548,B
15797,556,B
15814,359,B
15876,3430,P
15898,662,B
15936,530,B
15979,454,B
16035,2695,P
16073,2231,P
16158,8151,P
16162,219,B
16321,19623,I
16334,1297,P
16339,385,B
16343,255,B
16354,291,B
16404,2167,P
16440,536,B
16480,427,B
16522,402,B
16573,1974,P
16614,1815,P
16659,2343,P
16707,3040,P
16746,2924,P
16776,1830,P
16927,16732,I
16970,5797,P
16984,1646,B
16997,1641,B
17035,5009,P
17047,1406,B
17064,768,B
17119,2640,P
17163,2699,P
17217,4431,P
17232,749,B
17266,515,B
17308,287,B
17374,3372,P
17396,472,B
17569,19770,I
17581,1435,P
17587,396,B
17592,306,B
17603,284,B
17647,759,P
17692,965,P
17729,247,B
17875,15204,P
17878,383,B
17883,188,B
17895,250,B
17945,1477,P
17980,495,B
18023,553,B
18161,14411,I
18190,4003,P
18205,1821,B
18216,1257,B
18232,1515,B
18300,4574,P
18318,1229,B
18386,4860,P
18417,3382,P
18460,3627,P
18499,3941,P
18524,957,B
18565,644,B
18605,382,B
18648,609,P
18839,22130,I
18857,2363,P
18865,932,B
18872,515,B
18878,469,B
18912,2771,P
18952,2414,P
19002,3567,P
19022,649,B
19065,597,B
19104,461,B
19170,3774,P
19188,651,B
19230,482,B
19271,349,B
19464,22089,I
19490,3500,P
19495,157,B
19498,152,B
19503,153,B
19526,1243,P
19559,224,B
19603,209,B
19641,152,B
19713,4049,P
19729,296,B
19791,3657,P
19835,3591,P
19872,3217,P
19906,2001,P
20057,17622,I
20078,2767,P
20098,2461,P
20120,2900,P
20132,1370,P
20146,338,B
20186,180,B
20227,222,P
20267,247,P
20313,264,P
20361,2067,P
20397,513,B
20438,218,B
20481,574,B
20534,2293,P
20706,21068,I
20726,2582,P
20749,2902,P
20757,924,B
20773,1908,P
20788,1988,P
20825,2065,P
20860,1142,P
20893,674,P
20939,507,P
20988,1741,P
21021,375,B
21068,1698,P
21174,10645,P
21178,152,B
21301,17322,I
21322,2832,P
21328,489,B
21332,275,B
21354,230,B
21412,2558,P
21436,485,B
21479,347,B
21519,217,B
21601,6208,P
21612,1302,B
21647,521,B
21695,1198,B
21763,5193,P
21781,2049,B
21974,23677,I
22000,3430,P
22026,3328,P
22051,3341,P
22079,3860,P
22101,2577,P
22123,2834,P
22130,554,B
22146,449,B
22188,349,B
22249,3368,P
22272,509,B
22314,391,B
22354,242,B
22404,1420,P
22602,24472,I
22622,2544,P
22628,598,B
22634,401,B
22669,4668,P
22677,563,B
22685,438,B
22726,213,B
22797,4513,P
22816,774,B
22856,411,B
22893,507,B
22953,2833,P
22981,591,B
23021,585,B
23229,24368,I
23248,2463,P
23254,543,B
23260,353,B
23264,249,B
23283,2248,P
23325,1974,P
23366,2293,P
23406,1773,P
23448,2256,P
23486,1727,P
23534,2327,P
23586,3789,P
23631,4210,P
23647,493,B
23856,24521,I
23880,3229,P
23887,547,B
23892,358,B
23942,6768,P
23951,1013,B
23959,623,B
23980,597,B
24046,4377,P
24065,671,B
24103,453,B
24146,425,B
24204,2944,P
24229,576,B
24272,325,B
24479,24472,I
24500,2510,P
24505,536,B
24510,296,B
24515,307,B
24555,5202,P
24563,535,B
24604,385,B
24646,263,B
24708,3689,P
24730,478,B
24786,2675,P
24822,1815,P
24875,3614,P
24910,2665,P
25105,24473,I
25115,1167,P
25120,264,B
25125,378,P
25137,1284,P
25146,417,B
25186,237,B
25228,205,B
25395,18249,P
25411,2058,B
25416,155,B
25426,1233,B
25445,1604,P
25481,727,B
25522,512,B
25666,15221,I
25687,2654,P
25697,1087,B
25704,697,B
25726,548,B
25804,5099,P
25816,1573,B
25861,1268,B
25901,1020,B
25996,8570,P
26012,2021,B
26025,1727,B
26068,1187,B
26130,3961,P
26152,1127,B
26357,24555,I
26385,3968,P
26397,1190,B
26405,790,B
26415,993,B
26441,3407,P
26457,1952,B
26486,1286,B
26528,1548,B
26585,3753,P
26613,1574,B
26652,1250,B
26690,633,B
26749,3682,P
26778,1498,B
26982,24770,I
27008,3440,P
27021,1337,B
27031,979,B
27040,1024,B
27067,3696,P
27081,1523,B
27112,1496,B
27150,886,B
27214,4294,P
27239,1666,B
27273,800,B
27321,1561,B
27380,4221,P
27399,1473,B
27607,24558,I
27633,3546,P
27648,1721,B
27661,1657,B
27671,1001,B
27691,2591,P
27704,1224,B
27729,621,B
27778,1369,B
27837,3901,P
27866,2196,B
27905,1587,B
27944,1285,B
27999,3298,P
28031,1831,B
28225,23854,I
28249,3187,P
28261,1331,B
28269,866,B
28277,810,B
28310,4254,P
28327,2069,B
28357,1446,B
28404,1454,B
28451,2957,P
28486,1233,B
28519,859,B
28585,3583,P
28601,657,B
28668,4168,P
28857,24772,I
28878,2482,P
28899,2760,P
28908,715,B
28924,2156,P
28941,2118,P
28959,2004,P
28990,2020,P
29028,1485,P
29066,812,P
29108,878,P
29146,515,P
29187,632,P
29235,1345,P
29271,313,B
29481,24663,I
29498,2173,P
29504,462,B
29524,2513,P
29543,2545,P
29561,2393,P
29576,1815,P
29621,2692,P
29648,750,B
29688,407,B
29732,680,B
29792,3345,P
29818,1132,B
29881,4363,P
29900,1045,B
30106,24668,I
30129,2891,P
30136,729,B
30142,594,B
30146,321,B
30169,3167,P
30208,3207,P
30246,2825,P
30284,2267,P
30358,7087,P
30364,517,B
30397,431,B
30431,181,B
30478,206,P
30520,155,B
30733,24816,I
30741,1020,P
30760,2342,P
30771,1150,P
30778,644,P
30782,517,P
30811,363,B
30852,260,B
30893,217,B
31019,12145,P
31022,166,B
31025,155,B
31061,154,B
31112,1699,P
31146,301,B
31313,18247,I
31338,3462,P
31360,3040,P
31374,1633,B
31382,792,B
31418,3502,P
31443,1224,B
31483,988,B
31548,4735,P
31567,1332,B
31607,845,B
31672,4577,P
31694,1221,B
31728,679,B
31772,438,B
31947,20292,I
31965,2358,P
31971,408,B
31974,245,B
31982,670,B
32042,3384,P
32087,4079,P
32124,3866,P
32150,1592,B
32212,3848,P
32241,2215,B
32279,1627,B
32318,1397,B
32381,4735,P
32398,1241,B
32575,20044,I
32602,3479,P
32611,1048,B
32619,848,B
32624,434,B
32651,1750,P
32686,337,B
32727,248,B
32864,13832,P
32868,178,B
32871,177,B
32898,631,B
32936,760,P
32984,1052,P
33026,1261,P
33146,12161,I
33165,2684,P
33185,2433,P
33203,2244,P
33241,2132,P
33277,1256,P
33323,2101,P
33371,2835,P
33408,2222,P
33453,2630,P
33491,2137,P
33544,3661,P
33588,4016,P
33622,3118,P
33669,3828,P
33848,23948,I
33869,2659,P
33907,3777,P
33923,1091,B
33935,778,B
33945,655,B
33992,4345,P
34009,1288,B
34026,743,B
34065,661,B
34121,1857,P
34180,3715,P
34191,935,B
34232,585,B
34298,3210,P
34556,23943,I
34579,1982,P
34599,1576,P
34617,1481,P
34638,1606,P
34657,1700,P
34679,1717,P
34699,1724,P
34847,13844,P
34853,364,B
34860,393,B
34867,377,B
34879,929,P
34886,447,P
34893,208,B
35095,15412,I
35123,2354,P
35133,705,B
35140,418,B
35149,517,B
35205,5140,P
35224,1448,B
35238,937,B
35278,976,B
35394,7940,P
35413,1726,B
35430,1367,B
35450,1604,B
35528,4990,P
35552,2063,B
35826,23776,I
35868,743,B
35907,1045,B
35934,3997,P
35946,431,B
35986,4514,P
35993,945,P
35993,1175,B
35993,1312,B
35993,1183,B
36014,1834,P
36030,1109,P
36069,955,P
36112,978,P
36150,775,P
36416,158,B
36467,154,B
36467,24774,I
36467,339,P
36479,151,B
