at_sec latencyMs frameType
0.000 174 B
1.000 257 B
2.025 281 P
3.025 282 B
4.025 282 P
5.024 281 P
6.024 281 B
7.024 281 P
8.001 258 P
9.025 282 B
10.022 279 B
11.024 281 B
