at,ptsMs,latencyMs,frameType
3886,473041,174,B
3927,473083,172,P
3963,473125,168,I
4113,473166,276,B
4158,473208,279,P
4197,473250,277,P
4238,473291,276,P
4286,473333,282,B
4327,473375,282,B
4365,473416,278,B
4406,473458,277,P
4447,473500,277,B
4489,473541,277,B
4530,473583,276,B
4572,473625,277,P
4593,473666,256,B
4639,473708,260,P
4678,473750,258,I
4724,473791,262,B
4761,473833,257,B
4802,473875,257,B
4846,473916,259,P
4886,473958,257,B
4931,474000,261,P
4973,474041,261,B
5010,474083,256,B
5054,474125,259,B
5097,474166,260,P
5138,474208,259,P
5180,474250,260,B
5239,474291,277,B
5287,474333,282,P
5326,474375,281,I
5366,474416,279,P
5414,474458,285,B
5455,474500,285,B
5494,474541,282,B
5534,474583,280,P
5575,474625,280,P
5622,474666,285,B
5662,474708,283,B
5699,474750,278,B
5739,474791,277,P
5781,474833,277,B
5825,474875,280,B
5868,474916,281,B
5911,474958,281,P
5950,475000,280,I
5998,475041,286,B
6039,475083,285,B
6079,475125,284,B
6114,475166,277,P
6158,475208,279,P
6202,475250,282,B
6246,475291,283,B
6287,475333,283,B
6323,475375,278,P
6366,475416,279,B
6412,475458,283,P
6450,475500,280,B
6490,475541,277,P
6535,475583,280,P
6575,475625,280,I
6622,475666,285,B
6663,475708,283,B
6703,475750,283,B
6742,475791,280,P
6781,475833,277,B
6831,475875,286,P
6871,475916,283,B
6911,475958,282,B
6949,476000,279,P
6989,476041,277,P
7038,476083,284,B
7073,476125,278,B
7118,476166,280,B
7156,476208,277,P
7206,476250,286,I
7246,476291,284,B
7286,476333,282,B
7324,476375,278,B
7367,476416,280,P
7415,476458,286,B
7455,476500,284,B
7494,476541,282,B
7535,476583,281,P
7574,476625,278,B
7614,476666,277,B
7662,476708,283,B
7701,476750,280,P
7741,476791,279,B
7782,476833,278,P
7830,476875,285,I
7871,476916,284,B
7911,476958,282,P
7950,477000,280,B
7990,477041,278,B
8038,477083,284,P
8078,477125,283,P
8118,477166,281,P
8158,477208,279,P
8206,477250,286,B
8246,477291,284,P
8287,477333,283,B
8325,477375,280,P
8366,477416,279,B
8414,477458,285,P
8455,477500,285,I
8494,477541,282,B
8531,477583,277,P
8575,477625,280,P
8623,477666,285,B
8663,477708,284,B
8703,477750,283,B
8742,477791,280,P
8783,477833,279,B
8830,477875,285,B
8871,477916,284,B
8910,477958,281,P
8948,478000,278,B
8998,478041,286,B
9031,478083,277,P
9078,478125,283,I
9118,478166,281,B
9158,478208,279,B
9207,478250,287,B
9246,478291,284,P
9287,478333,282,B
9326,478375,281,P
9367,478416,280,P
9415,478458,286,P
9448,478500,278,P
9494,478541,282,P
9534,478583,280,B
9573,478625,278,B
9614,478666,277,B
9663,478708,284,P
9703,478750,283,I
9742,478791,280,B
9782,478833,277,B
9831,478875,286,P
9870,478916,283,B
9910,478958,281,B
9950,479000,279,B
9990,479041,278,P
10038,479083,284,B
10073,479125,278,B
10118,479166,281,P
10158,479208,279,P
10201,479250,281,P
10247,479291,285,P
10287,479333,283,P
10326,479375,281,I
10366,479416,279,B
10415,479458,286,B
10455,479500,285,B
10489,479541,277,P
10535,479583,281,B
10575,479625,280,B
10622,479666,285,B
10663,479708,284,P
10697,479750,277,B
10742,479791,280,B
10781,479833,277,B
10828,479875,283,P
10869,479916,282,B
10910,479958,281,P
10950,480000,280,I
10991,480041,279,B
11038,480083,284,B
11078,480125,283,P
11119,480166,282,B
11158,480208,279,B
11197,480250,277,B
11246,480291,284,P
11286,480333,282,B
11326,480375,281,B
11366,480416,279,B
11410,480458,281,P
11452,480500,282,B
11470,480541,258,B
11512,480583,258,P
11554,480625,259,I
11598,480666,261,B
11637,480708,258,B
11680,480750,259,B
11723,480791,261,P
11762,480833,258,B
11804,480875,259,B
11848,480916,261,B
11887,480958,258,P
11932,481000,262,B
11972,481041,260,B
12014,481083,259,B
12055,481125,259,P
12111,481166,274,B
12153,481208,274,P
12198,481250,278,I
12239,481291,276,B
12287,481333,282,B
12322,481375,277,B
12367,481416,279,P
12407,481458,278,B
12447,481500,277,B
12494,481541,282,B
12534,481583,280,P
12571,481625,276,B
12612,481666,274,B
12654,481708,275,B
12695,481750,275,P
12742,481791,280,B
12782,481833,278,P
12823,481875,278,I
12863,481916,276,B
12911,481958,282,B
12948,482000,278,B
12990,482041,278,P
13031,482083,277,B
13071,482125,276,B
13118,482166,281,B
13158,482208,279,P
13198,482250,278,B
13238,482291,276,B
13282,482333,277,B
13320,482375,275,P
13366,482416,278,B
13405,482458,276,P
13446,482500,276,I
13495,482541,282,B
13535,482583,281,B
13570,482625,275,B
13615,482666,278,P
13655,482708,275,B
13702,482750,282,B
13740,482791,278,B
13782,482833,278,P
13822,482875,277,B
13867,482916,280,B
13908,482958,279,B
13947,483000,277,P
13987,483041,274,B
14030,483083,276,P
14078,483125,282,I
14119,483166,282,B
14158,483208,279,B
14195,483250,275,B
14239,483291,277,P
14286,483333,282,B
14326,483375,281,B
14363,483416,276,B
14406,483458,277,P
14445,483500,275,B
14487,483541,275,B
14530,483583,276,B
14571,483625,276,P
14612,483666,275,B
14653,483708,274,P
14703,483750,282,I
14743,483791,281,B
14781,483833,277,B
14823,483875,278,B
14870,483916,283,P
14910,483958,281,B
14951,484000,280,B
14991,484041,279,P
15030,484083,276,B
15073,484125,278,B
15114,484166,277,P
15154,484208,275,P
15198,484250,278,P
15238,484291,276,P
15286,484333,282,P
15326,484375,281,I
15366,484416,279,P
15407,484458,277,P
15446,484500,276,P
15494,484541,282,P
