at,ptsMs,latencyMs,frameType
3898,1091166,297,B
3939,1091208,295,P
3979,1091250,294,I
4123,1091291,397,B
4170,1091333,402,P
4207,1091375,396,B
4250,1091416,398,B
4294,1091458,400,P
4338,1091500,403,B
4378,1091541,401,P
4417,1091583,399,B
4458,1091625,397,B
4655,1091666,554,P
4699,1091708,555,B
4746,1091750,560,P
4786,1091791,560,B
4826,1091833,558,P
4867,1091875,556,I
4911,1091916,559,P
4950,1091958,556,B
4994,1092000,559,P
5034,1092041,557,B
5176,1092083,657,P
5227,1092125,666,B
5267,1092166,665,P
5306,1092208,663,B
5347,1092250,661,P
5733,1092291,1007,B
5778,1092333,1010,P
5819,1092375,1008,B
6369,1092416,1518,B
6418,1092458,1525,P
6459,1092500,1523,I
6498,1092541,1522,P
6539,1092583,1520,P
6586,1092625,1526,P
6626,1092666,1525,B
6667,1092708,1523,B
6707,1092750,1521,P
7494,1092791,2267,B
7538,1092833,2270,P
7626,1092916,2274,P
7667,1092958,2273,P
7706,1093000,2271,P
7747,1093041,2270,P
7795,1093083,2276,P
7835,1093125,2275,I
7875,1093166,2273,P
7915,1093208,2272,P
7954,1093250,2269,P
8001,1093291,2274,B
8042,1093333,2274,P
8080,1093375,2270,P
8123,1093416,2271,P
8162,1093458,2268,B
8203,1093500,2268,B
8251,1093541,2275,B
8287,1093583,2268,P
8330,1093625,2269,B
8370,1093666,2268,B
8416,1093708,2272,P
8459,1093750,2273,I
8498,1093791,2272,P
8539,1093833,2270,B
8662,1093958,2268,P
8705,1094000,2269,P
8746,1094041,2269,P
8795,1094083,2276,P
8835,1094125,2274,P
8875,1094166,2273,P
8914,1094208,2271,P
8954,1094250,2269,P
8998,1094291,2272,P
9035,1094333,2266,P
9082,1094375,2272,I
9123,1094416,2271,P
9203,1094500,2267,P
9369,1094666,2268,P
9410,1094708,2267,P
9452,1094750,2267,B
9495,1094791,2268,P
9581,1094875,2270,B
9625,1094916,2274,P
9667,1094958,2273,P
9706,1095000,2271,I
9746,1095041,2269,P
9786,1095083,2267,B
9874,1095166,2272,B
9914,1095208,2271,P
10000,1095291,2274,B
10042,1095333,2274,P
10162,1095458,2269,P
10290,1095583,2271,P
10330,1095625,2269,I
10370,1095666,2269,B
10458,1095750,2272,P
10585,1095875,2275,P
10745,1096041,2269,P
10870,1096166,2269,P
10914,1096208,2270,P
10954,1096250,2269,I
11080,1096375,2270,P
11250,1096541,2274,P
11369,1096666,2267,P
11497,1096791,2271,P
11538,1096833,2270,P
11578,1096875,2268,I
11624,1096916,2273,B
11661,1096958,2267,B
11707,1097000,2271,P
11832,1097125,2272,P
11953,1097250,2268,P
12083,1097375,2272,P
12122,1097416,2270,B
12163,1097458,2269,P
12211,1097500,2275,I
12331,1097625,2270,P
12459,1097750,2274,P
12578,1097875,2267,P
12706,1098000,2271,P
12791,1098083,2273,P
12834,1098125,2274,I
12874,1098166,2273,B
12955,1098250,2269,P
13082,1098375,2272,P
13122,1098416,2270,B
13162,1098458,2268,B
